Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Four Banks - Barlow Moor Road (163)-Temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-NO2(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-O3(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-NO(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM1(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM2.5(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM10(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-Ambient temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Ambient humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-Ambient pressure(hPa)-slotB
"2021-03-01T01:04:51+00:00",1614560691,"2021-03-01T01:04:51+0000",5,79,27.05,7.06,1.45,25.65,39.51,47.87,5,79,1032.9
"2021-03-01T01:05:51+00:00",1614560751,"2021-03-01T01:05:51+0000",5,79,27.05,6.81,4.02,25.65,38.87,50.18,5,79,1032.9
"2021-03-01T01:06:51+00:00",1614560811,"2021-03-01T01:06:51+0000",5,79,29.49,6.76,15.2,24.23,38.23,45.57,5,79,1032.9
"2021-03-01T01:07:51+00:00",1614560871,"2021-03-01T01:07:51+0000",5,79,29.49,8.26,2.39,27.79,40.16,49.6,5,79,1032.9
"2021-03-01T01:08:51+00:00",1614560931,"2021-03-01T01:08:51+0000",5,79,28.16,8.56,3.55,26.36,39.51,49.02,5,79,1032.9
"2021-03-01T01:09:51+00:00",1614560991,"2021-03-01T01:09:51+0000",5,79,29.92,7.41,17.3,26.36,36.85,45.53,5,79,1032.9
"2021-03-01T01:10:51+00:00",1614561051,"2021-03-01T01:10:51+0000",5,79,28.14,8.81,6.11,24.94,41.35,51.28,5,80,1032.9
"2021-03-01T01:11:51+00:00",1614561111,"2021-03-01T01:11:51+0000",5,79,26.88,9.36,0,27.08,38.13,45.53,5,80,1032.9
"2021-03-01T01:12:51+00:00",1614561171,"2021-03-01T01:12:51+0000",5,79,28.42,7.26,2.01,27.08,38.69,48.36,5,80,1032.9
"2021-03-01T01:13:51+00:00",1614561231,"2021-03-01T01:13:51+0000",5,79,28.2,7.56,7.78,26.36,37.4,50.09,5,80,1032.9
"2021-03-01T01:14:51+00:00",1614561291,"2021-03-01T01:14:51+0000",5,79,28.64,7.96,0,28.5,40.61,49.51,5,80,1032.9
"2021-03-01T01:15:51+00:00",1614561351,"2021-03-01T01:15:51+0000",5,79,26.42,5.96,2.93,27.08,40.61,49.51,5,80,1032.9
"2021-03-01T01:16:51+00:00",1614561411,"2021-03-01T01:16:51+0000",5,79,27.09,7.56,0,27.08,39.33,49.51,5,80,1032.9
"2021-03-01T01:17:51+00:00",1614561471,"2021-03-01T01:17:51+0000",5,79,27.53,6.96,6.16,26.36,39.97,48.36,5,80,1032.9
"2021-03-01T01:18:51+00:00",1614561531,"2021-03-01T01:18:51+0000",5,79,27.31,6.76,7.09,24.94,36.76,47.21,5,80,1032.9
"2021-03-01T01:19:51+00:00",1614561591,"2021-03-01T01:19:51+0000",5,79,27.6,6.21,0,26.36,36.76,47.79,5,80,1032.9
"2021-03-01T01:20:51+00:00",1614561651,"2021-03-01T01:20:51+0000",5,79,28.93,6.66,0,27.08,36.12,46.06,5,80,1032.9
"2021-03-01T01:21:51+00:00",1614561711,"2021-03-01T01:21:51+0000",5,79,29.8,6.21,0,27.79,39.87,49.47,5,80,1032.9
"2021-03-01T01:22:51+00:00",1614561771,"2021-03-01T01:22:51+0000",5,79,30.47,6.81,10.11,29.93,41.16,51.19,5,80,1032.9
"2021-03-01T01:23:51+00:00",1614561831,"2021-03-01T01:23:51+0000",5,79,31.2,7.41,0,29.93,41.16,49.47,5,80,1032.9
"2021-03-01T01:24:51+00:00",1614561891,"2021-03-01T01:24:51+0000",5,79,31.85,7.26,18.97,26.36,40.42,50.58,5,81,1032.9
"2021-03-01T01:25:51+00:00",1614561951,"2021-03-01T01:25:51+0000",5,79,31.64,5.81,3.08,26.36,37.95,46.02,5,81,1032.9
"2021-03-01T01:26:51+00:00",1614562011,"2021-03-01T01:26:51+0000",5,79,31.43,6.36,6.94,27.08,36.76,41.46,5,81,1032.9
"2021-03-01T01:27:51+00:00",1614562071,"2021-03-01T01:27:51+0000",5,79,30.78,5.01,1.49,27.08,38.78,48.98,5,81,1032.8
"2021-03-01T01:28:51+00:00",1614562131,"2021-03-01T01:28:51+0000",5,79,30.99,5.96,0,27.08,39.97,50.66,5,81,1032.8
"2021-03-01T01:29:51+00:00",1614562191,"2021-03-01T01:29:51+0000",5,79,31.42,6.11,4.67,27.79,41.16,51.77,5,81,1032.8
"2021-03-01T01:30:51+00:00",1614562251,"2021-03-01T01:30:51+0000",5,79,31.19,6.16,0,27.08,38.5,51.72,5,81,1032.8
"2021-03-01T01:31:51+00:00",1614562311,"2021-03-01T01:31:51+0000",5,79,31.4,5.36,0,27.08,40.32,51.1,5,81,1032.8
"2021-03-01T01:32:51+00:00",1614562371,"2021-03-01T01:32:51+0000",5,79,30.8,4.01,5.86,27.79,41.6,52.25,5,81,1032.8
"2021-03-01T01:33:51+00:00",1614562431,"2021-03-01T01:33:51+0000",5,79,30.37,3.86,3.83,25.65,38.5,46.56,5,81,1032.8
"2021-03-01T01:34:51+00:00",1614562491,"2021-03-01T01:34:51+0000",5,79,31.04,3.71,0,26.36,41.8,50.05,5,81,1032.8
"2021-03-01T01:35:51+00:00",1614562551,"2021-03-01T01:35:51+0000",5,79,32.58,4.36,12.38,27.08,40.42,50.58,5,81,1032.8
"2021-03-01T01:36:51+00:00",1614562611,"2021-03-01T01:36:51+0000",5,79,33.24,5.46,4.73,25.65,40.96,51.1,5,81,1032.8
"2021-03-01T01:37:51+00:00",1614562671,"2021-03-01T01:37:51+0000",5,79,31.9,2.76,17.33,27.08,40.23,49.34,5,81,1032.8
"2021-03-01T01:38:51+00:00",1614562731,"2021-03-01T01:38:51+0000",5,79,31.22,2.66,10.58,27.79,39.5,49.3,5,81,1032.8
"2021-03-01T01:39:51+00:00",1614562791,"2021-03-01T01:39:51+0000",5,79,30.78,2.51,0,26.36,38.86,50.44,5,80,1032.8
"2021-03-01T01:40:51+00:00",1614562851,"2021-03-01T01:40:51+0000",5,79,30.62,2.56,4.57,27.08,40.13,50.44,5,80,1032.8
"2021-03-01T01:41:51+00:00",1614562911,"2021-03-01T01:41:51+0000",5,79,30.83,4.76,0,28.5,36.86,47.54,5,81,1032.8
"2021-03-01T01:42:51+00:00",1614562971,"2021-03-01T01:42:51+0000",5,79,31.05,5.96,8.37,26.36,38.77,47.54,5,81,1032.8
"2021-03-01T01:43:51+00:00",1614563031,"2021-03-01T01:43:51+0000",5,79,30.83,5.01,0.11,24.94,38.13,48.68,5,81,1032.8
"2021-03-01T01:44:51+00:00",1614563091,"2021-03-01T01:44:51+0000",5,79,31.05,4.71,3.24,28.5,40.04,49.25,5,81,1032.8
"2021-03-01T01:45:51+00:00",1614563151,"2021-03-01T01:45:51+0000",5,79,31.26,5.16,0,27.08,38.04,49.78,5,81,1032.8
"2021-03-01T01:46:51+00:00",1614563211,"2021-03-01T01:46:51+0000",5,79,31.77,4.81,0,27.79,39.94,49.78,5,81,1032.8
"2021-03-01T01:47:51+00:00",1614563271,"2021-03-01T01:47:51+0000",5,79,31.55,4.36,34.92,28.5,41.21,50.35,5,81,1032.8
"2021-03-01T01:48:51+00:00",1614563331,"2021-03-01T01:48:51+0000",5,80,31.76,4.31,34.03,28.5,39.85,50.31,5,81,1032.8
"2021-03-01T01:49:51+00:00",1614563391,"2021-03-01T01:49:51+0000",5,80,31.97,3.76,24.31,27.08,39.75,50.26,5,81,1032.8
"2021-03-01T01:50:51+00:00",1614563451,"2021-03-01T01:50:51+0000",5,80,31.74,3.31,21.88,27.08,39.66,49.65,5,81,1032.8
"2021-03-01T01:51:51+00:00",1614563511,"2021-03-01T01:51:51+0000",5,80,31.28,3.16,13.48,29.21,39.56,49.04,5,81,1032.8
"2021-03-01T01:53:48+00:00",1614563628,"2021-03-01T01:53:48+0000",5,80,29.32,4.61,2.65,27.08,35.42,46.89,5,81,1032.8
"2021-03-01T01:54:48+00:00",1614563688,"2021-03-01T01:54:48+0000",5,80,29.75,6.01,8.4,27.79,41.01,54.25,5,81,1032.8
"2021-03-01T01:55:48+00:00",1614563748,"2021-03-01T01:55:48+0000",5,80,30.19,5.91,0,24.94,37.13,46.24,5,81,1032.7
"2021-03-01T01:56:48+00:00",1614563808,"2021-03-01T01:56:48+0000",5,80,30.24,5.66,6.46,28.5,40.82,51.31,5,81,1032.7
"2021-03-01T01:57:48+00:00",1614563868,"2021-03-01T01:57:48+0000",5,80,31.11,5.46,4.92,28.5,40.09,51.27,5,81,1032.7
"2021-03-01T01:58:48+00:00",1614563928,"2021-03-01T01:58:48+0000",5,80,30.89,4.26,0,27.08,40.09,51.27,5,81,1032.7
"2021-03-01T01:59:48+00:00",1614563988,"2021-03-01T01:59:48+0000",5,80,30.88,5.51,0,25.65,37.49,49.52,5,81,1032.7
"2021-03-01T02:00:48+00:00",1614564048,"2021-03-01T02:00:48+0000",5,80,30,5.21,0,24.23,37.49,46.68,4,81,1032.7
"2021-03-01T02:01:48+00:00",1614564108,"2021-03-01T02:01:48+0000",5,80,31.31,6.41,0,28.5,38.65,48.34,4,81,1032.7
"2021-03-01T02:02:48+00:00",1614564168,"2021-03-01T02:02:48+0000",5,80,31.31,5.41,3.61,27.79,40.53,52.88,4,81,1032.6
"2021-03-01T02:03:48+00:00",1614564228,"2021-03-01T02:03:48+0000",5,80,31.08,4.71,1.2,27.08,39.8,48.86,4,81,1032.6
"2021-03-01T02:04:48+00:00",1614564288,"2021-03-01T02:04:48+0000",5,80,29.97,5.71,0,27.79,37.93,47.73,4,81,1032.6
"2021-03-01T02:05:48+00:00",1614564348,"2021-03-01T02:05:48+0000",5,80,30.04,5.71,9.98,27.79,39.8,50.56,4,81,1032.6
"2021-03-01T02:06:48+00:00",1614564408,"2021-03-01T02:06:48+0000",5,80,29.3,5.61,0,27.08,38.46,51.08,4,81,1032.6
"2021-03-01T02:07:48+00:00",1614564468,"2021-03-01T02:07:48+0000",5,80,29.29,5.11,5.58,28.5,40.23,49.91,4,81,1032.6
"2021-03-01T02:08:48+00:00",1614564528,"2021-03-01T02:08:48+0000",5,80,29.14,5.66,0,27.79,39.08,50.52,4,82,1032.6
"2021-03-01T02:09:48+00:00",1614564588,"2021-03-01T02:09:48+0000",5,80,29.57,5.81,0.43,27.08,37.12,47.08,4,82,1032.6
"2021-03-01T02:10:48+00:00",1614564648,"2021-03-01T02:10:48+0000",5,80,29.35,4.86,4.12,28.5,40.85,52.17,4,82,1032.6
"2021-03-01T02:11:48+00:00",1614564708,"2021-03-01T02:11:48+0000",5,81,28.23,7.11,0,27.08,37.65,50.43,4,82,1032.6
"2021-03-01T02:12:48+00:00",1614564768,"2021-03-01T02:12:48+0000",5,81,27.55,9.76,0,26.36,37.55,51.51,4,82,1032.6
"2021-03-01T02:13:48+00:00",1614564828,"2021-03-01T02:13:48+0000",5,81,28.66,10.51,5.42,25.65,36.93,47.56,4,82,1032.6
"2021-03-01T02:14:48+00:00",1614564888,"2021-03-01T02:14:48+0000",5,81,27.99,8.16,0,25.65,36.84,49.21,4,82,1032.6
"2021-03-01T02:15:48+00:00",1614564948,"2021-03-01T02:15:48+0000",5,81,28.26,7.86,0,27.08,37.99,50.85,4,82,1032.6
"2021-03-01T02:16:48+00:00",1614565008,"2021-03-01T02:16:48+0000",5,81,27.96,9.66,1.95,27.08,36.66,50.81,4,82,1032.6
"2021-03-01T02:17:48+00:00",1614565068,"2021-03-01T02:17:48+0000",5,81,29.07,11.16,0,24.94,36.66,49.12,4,82,1032.6
"2021-03-01T02:18:48+00:00",1614565128,"2021-03-01T02:18:48+0000",5,81,28.46,9.81,0,25.65,36.57,49.64,4,82,1032.6
"2021-03-01T02:19:48+00:00",1614565188,"2021-03-01T02:19:48+0000",5,81,28.23,9.86,0,27.08,36.47,46.79,4,82,1032.6
"2021-03-01T02:20:48+00:00",1614565248,"2021-03-01T02:20:48+0000",5,81,27.78,11.96,0,27.79,38.93,50.16,4,82,1032.6
"2021-03-01T02:21:48+00:00",1614565308,"2021-03-01T02:21:48+0000",5,81,26.66,10.21,0.32,24.94,34.54,46.75,4,82,1032.6
"2021-03-01T02:22:48+00:00",1614565368,"2021-03-01T02:22:48+0000",5,81,27.98,11.41,1.39,26.36,36.29,46.15,4,82,1032.6
"2021-03-01T02:23:48+00:00",1614565428,"2021-03-01T02:23:48+0000",5,81,26.88,11.91,3.11,24.94,36.29,50.07,4,82,1032.6
"2021-03-01T02:24:48+00:00",1614565488,"2021-03-01T02:24:48+0000",5,81,26.21,12.06,0,25.65,36.29,48.95,4,82,1032.5
"2021-03-01T02:25:48+00:00",1614565548,"2021-03-01T02:25:48+0000",5,81,25.09,13.06,0,25.65,35.59,47.23,4,82,1032.5
"2021-03-01T02:26:48+00:00",1614565608,"2021-03-01T02:26:48+0000",5,81,25.53,13.21,3.97,24.94,34.36,45.55,4,82,1032.5
"2021-03-01T02:27:48+00:00",1614565668,"2021-03-01T02:27:48+0000",5,81,25.53,10.96,0,26.36,37.42,49.46,4,82,1032.5
"2021-03-01T02:28:48+00:00",1614565728,"2021-03-01T02:28:48+0000",5,81,24.87,12.11,1.61,22.8,32.53,44.43,4,82,1032.5
"2021-03-01T02:29:48+00:00",1614565788,"2021-03-01T02:29:48+0000",5,82,25.52,13.21,0,25.65,37.32,48.3,4,82,1032.5
"2021-03-01T02:30:48+00:00",1614565848,"2021-03-01T02:30:48+0000",5,82,26.63,12.46,0,25.65,36.1,46.63,4,82,1032.4
"2021-03-01T02:31:48+00:00",1614565908,"2021-03-01T02:31:48+0000",5,82,27.07,10.36,3.33,24.94,36.1,47.74,4,82,1032.4
"2021-03-01T02:32:48+00:00",1614565968,"2021-03-01T02:32:48+0000",5,82,25.3,14.51,0,22.09,33.05,43.83,4,82,1032.4
"2021-03-01T02:33:48+00:00",1614566028,"2021-03-01T02:33:48+0000",5,82,25.51,15.46,0,26.36,36.62,48.82,4,82,1032.4
"2021-03-01T02:34:48+00:00",1614566088,"2021-03-01T02:34:48+0000",5,82,24.62,14.91,0,25.65,36.01,47.14,4,82,1032.4
"2021-03-01T02:35:48+00:00",1614566148,"2021-03-01T02:35:48+0000",5,82,24.18,13.01,0.32,24.23,35.4,47.7,4,82,1032.4
"2021-03-01T02:36:48+00:00",1614566208,"2021-03-01T02:36:48+0000",5,82,23.28,13.21,0,22.8,32.27,42.08,4,82,1032.4
"2021-03-01T02:37:48+00:00",1614566268,"2021-03-01T02:37:48+0000",5,82,22.63,15.11,0,24.94,34.19,46.03,4,82,1032.4
"2021-03-01T02:38:48+00:00",1614566328,"2021-03-01T02:38:48+0000",5,82,22.4,14.91,3.54,25.65,34.7,46.54,4,82,1032.4
"2021-03-01T02:39:48+00:00",1614566388,"2021-03-01T02:39:48+0000",5,82,23.5,12.91,0,22.8,30.45,42.64,4,82,1032.4
"2021-03-01T02:40:48+00:00",1614566448,"2021-03-01T02:40:48+0000",5,82,24.61,14.16,0,24.23,34.7,44.31,4,82,1032.4
"2021-03-01T02:41:48+00:00",1614566508,"2021-03-01T02:41:48+0000",5,82,23.95,12.56,0,24.94,34.1,45.43,4,82,1032.4
"2021-03-01T02:42:48+00:00",1614566568,"2021-03-01T02:42:48+0000",5,82,23.73,12.36,0.1,21.38,29.84,39.3,4,82,1032.4
"2021-03-01T02:43:48+00:00",1614566628,"2021-03-01T02:43:48+0000",5,82,22.62,13.36,0,24.23,34.1,44.87,4,82,1032.4
"2021-03-01T02:44:48+00:00",1614566688,"2021-03-01T02:44:48+0000",4,82,21.8,15.56,0,24.94,34.1,45.98,4,82,1032.4
"2021-03-01T02:45:48+00:00",1614566748,"2021-03-01T02:45:48+0000",5,82,22.16,16.71,0,22.8,32.8,40.93,4,82,1032.4
"2021-03-01T02:46:48+00:00",1614566808,"2021-03-01T02:46:48+0000",4,82,21.56,15.86,4.05,24.23,36.43,45.94,4,82,1032.4
"2021-03-01T02:47:48+00:00",1614566868,"2021-03-01T02:47:48+0000",5,82,21.28,15.66,0,26.36,34.61,45.39,4,82,1032.4
"2021-03-01T02:48:48+00:00",1614566928,"2021-03-01T02:48:48+0000",4,82,21.11,14.21,1.07,22.8,32.71,43.68,4,82,1032.4
"2021-03-01T02:49:48+00:00",1614566988,"2021-03-01T02:49:48+0000",5,82,21.04,15.71,3.76,22.8,30.29,39.23,4,82,1032.4
"2021-03-01T02:50:48+00:00",1614567048,"2021-03-01T02:50:48+0000",4,82,23.1,20.01,0,24.94,34.53,46.46,4,82,1032.4
"2021-03-01T02:51:48+00:00",1614567108,"2021-03-01T02:51:48+0000",4,82,22.44,16.66,0,21.38,26.65,35.89,4,82,1032.4
"2021-03-01T02:52:48+00:00",1614567168,"2021-03-01T02:52:48+0000",4,82,22,19.51,0,24.23,33.92,43.68,4,82,1032.4
"2021-03-01T02:54:43+00:00",1614567283,"2021-03-01T02:54:43+0000",4,82,22.01,20.26,0,24.23,34.61,44.83,4,82,1032.4
"2021-03-01T02:55:43+00:00",1614567343,"2021-03-01T02:55:43+0000",4,82,21.78,16.81,0,24.94,34.61,44.83,4,82,1032.4
