Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Four Banks - Barlow Moor Road (163)-Temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-NO2(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-O3(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-NO(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM1(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM2.5(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM10(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-Ambient temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Ambient humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-Ambient pressure(hPa)-slotB
"2021-03-21T23:51:36+00:00",1616370696,"2021-03-21T23:51:36+0000",7,72,15.05,41.41,0,5.7,9.07,10.62,7,73,1026.2
"2021-03-21T23:52:36+00:00",1616370756,"2021-03-21T23:52:36+0000",7,72,15.04,42.91,4.1,6.41,11.21,11.85,7,73,1026.1
"2021-03-21T23:53:36+00:00",1616370816,"2021-03-21T23:53:36+0000",7,72,14.15,42.36,2.75,5.7,9.76,12.46,7,73,1026.1
"2021-03-21T23:54:36+00:00",1616370876,"2021-03-21T23:54:36+0000",7,72,15.05,40.91,0,5.7,9.07,9.38,7,73,1026.1
"2021-03-21T23:55:36+00:00",1616370936,"2021-03-21T23:55:36+0000",7,72,15.27,42.61,0,5.7,10.52,11.23,7,73,1026.1
"2021-03-21T23:56:36+00:00",1616370996,"2021-03-21T23:56:36+0000",7,72,15.7,40.26,0,6.41,10.48,10.61,7,73,1026.1
"2021-03-21T23:57:36+00:00",1616371056,"2021-03-21T23:57:36+0000",7,72,19.25,36.21,1.39,4.99,9.04,9.04,7,73,1026.1
"2021-03-21T23:58:36+00:00",1616371116,"2021-03-21T23:58:36+0000",7,72,14.6,41.01,0,4.28,8.32,8.32,7,73,1026.1
"2021-03-21T23:59:36+00:00",1616371176,"2021-03-21T23:59:36+0000",7,72,20.81,32.11,0.58,5.7,11.21,11.23,7,73,1026.1
"2021-03-22T00:01:33+00:00",1616371293,"2021-03-22T00:01:33+0000",7,72,20.13,33.76,2.75,4.99,9.73,9.73,7,73,1026.1
"2021-03-22T00:02:33+00:00",1616371353,"2021-03-22T00:02:33+0000",7,72,17.09,37.71,0,5.7,9,10.61,7,73,1026.1
"2021-03-22T00:03:33+00:00",1616371413,"2021-03-22T00:03:33+0000",7,72,16.42,41.61,3.89,4.99,9.73,11.84,7,73,1026.1
"2021-03-22T00:04:33+00:00",1616371473,"2021-03-22T00:04:33+0000",7,72,14.87,43.21,0,5.7,10.45,10.45,7,73,1026
"2021-03-22T00:05:33+00:00",1616371533,"2021-03-22T00:05:33+0000",7,72,14.43,41.56,2.81,7.13,12.61,12.61,7,73,1026
"2021-03-22T00:06:33+00:00",1616371593,"2021-03-22T00:06:33+0000",7,72,15.09,39.66,0,7.13,11.89,13.08,7,73,1026
"2021-03-22T00:07:33+00:00",1616371653,"2021-03-22T00:07:33+0000",7,72,14.81,41.46,0,6.41,11.89,13.08,7,73,1026
"2021-03-22T00:08:33+00:00",1616371713,"2021-03-22T00:08:33+0000",7,72,14.87,38.46,0,7.13,11.89,11.89,7,73,1026
"2021-03-22T00:09:33+00:00",1616371773,"2021-03-22T00:09:33+0000",7,72,15.3,40.61,0,6.41,9.69,11.22,7,73,1026
"2021-03-22T00:10:33+00:00",1616371833,"2021-03-22T00:10:33+0000",7,72,15.53,39.56,0,6.41,10.41,11.84,7,73,1026
"2021-03-22T00:11:33+00:00",1616371893,"2021-03-22T00:11:33+0000",7,72,15.3,38.11,0,6.41,12.57,13.69,7,73,1026
"2021-03-22T00:12:33+00:00",1616371953,"2021-03-22T00:12:33+0000",7,72,16.4,38.11,0,7.13,10.37,11.22,7,73,1026
"2021-03-22T00:13:33+00:00",1616372013,"2021-03-22T00:13:33+0000",7,72,16.18,36.91,0,5.7,11.09,11.22,7,73,1026
"2021-03-22T00:14:33+00:00",1616372073,"2021-03-22T00:14:33+0000",7,72,15.74,37.01,0,5.7,9.65,11.22,7,73,1026
"2021-03-22T00:15:33+00:00",1616372133,"2021-03-22T00:15:33+0000",7,72,17.5,35.86,0,4.99,9.62,11.22,7,73,1026
"2021-03-22T00:16:33+00:00",1616372193,"2021-03-22T00:16:33+0000",7,72,19.72,33.36,1.74,3.56,9.62,9.62,7,73,1026
"2021-03-22T00:17:33+00:00",1616372253,"2021-03-22T00:17:33+0000",7,72,19.49,32.91,0,5.7,9.62,11.22,7,73,1026
"2021-03-22T00:18:33+00:00",1616372313,"2021-03-22T00:18:33+0000",7,72,17.49,37.36,0,5.7,8.86,12.44,7,73,1025.9
"2021-03-22T00:19:33+00:00",1616372373,"2021-03-22T00:19:33+0000",7,72,17.49,34.86,0,7.13,11.01,11.83,7,73,1025.9
"2021-03-22T00:20:33+00:00",1616372433,"2021-03-22T00:20:33+0000",7,72,16.82,38.51,0,6.41,13.16,13.67,7,73,1025.9
"2021-03-22T00:21:33+00:00",1616372493,"2021-03-22T00:21:33+0000",7,72,18.36,35.66,0,3.56,9.54,13.66,7,73,1025.9
"2021-03-22T00:22:33+00:00",1616372553,"2021-03-22T00:22:33+0000",7,72,18.36,35.16,0,6.41,11.69,12.44,7,73,1025.9
"2021-03-22T00:23:33+00:00",1616372613,"2021-03-22T00:23:33+0000",7,72,17.69,34.56,0,7.13,10.94,11.82,7,73,1025.9
"2021-03-22T00:24:33+00:00",1616372673,"2021-03-22T00:24:33+0000",7,72,19.03,34.01,0,7.13,12.4,13.05,7,73,1025.9
"2021-03-22T00:25:33+00:00",1616372733,"2021-03-22T00:25:33+0000",7,72,22.57,32.21,0.39,6.41,9.51,9.51,7,73,1025.9
"2021-03-22T00:26:33+00:00",1616372793,"2021-03-22T00:26:33+0000",7,72,21.68,31.66,0,6.41,10.94,12.43,7,73,1025.9
"2021-03-22T00:27:33+00:00",1616372853,"2021-03-22T00:27:33+0000",7,72,21.01,33.81,0,5.7,9.51,11.21,7,73,1025.9
"2021-03-22T00:28:33+00:00",1616372913,"2021-03-22T00:28:33+0000",7,72,17.69,37.06,0,5.7,11.65,11.82,7,73,1025.9
"2021-03-22T00:29:33+00:00",1616372973,"2021-03-22T00:29:33+0000",7,72,17.47,36.86,0,6.41,10.22,10.59,7,73,1025.8
"2021-03-22T00:30:33+00:00",1616373033,"2021-03-22T00:30:33+0000",7,72,17.02,34.21,0,5.7,10.22,11.21,7,73,1025.8
"2021-03-22T00:31:33+00:00",1616373093,"2021-03-22T00:31:33+0000",7,73,17.45,38.11,0,4.28,9.47,9.98,7,73,1025.8
"2021-03-22T00:32:33+00:00",1616373153,"2021-03-22T00:32:33+0000",7,73,25.66,23.26,20.3,5.7,10.18,10.18,7,73,1025.8
"2021-03-22T00:33:33+00:00",1616373213,"2021-03-22T00:33:33+0000",7,73,22.11,31.06,4.16,4.28,9.47,9.98,7,73,1025.8
"2021-03-22T00:34:33+00:00",1616373273,"2021-03-22T00:34:33+0000",7,73,19.22,33.21,0,6.41,9.44,9.98,7,73,1025.8
"2021-03-22T00:35:33+00:00",1616373333,"2021-03-22T00:35:33+0000",7,73,19.22,34.21,5.23,5.7,9.44,11.81,7,73,1025.8
"2021-03-22T00:36:33+00:00",1616373393,"2021-03-22T00:36:33+0000",7,73,22.11,31.81,11.69,4.28,8.76,9.98,7,74,1025.8
"2021-03-22T00:37:33+00:00",1616373453,"2021-03-22T00:37:33+0000",7,73,30.54,19.41,52.04,5.7,10.18,10.18,7,74,1025.8
"2021-03-22T00:38:33+00:00",1616373513,"2021-03-22T00:38:33+0000",7,73,23,29.86,8.19,5.7,10.18,13.65,7,74,1025.8
"2021-03-22T00:39:33+00:00",1616373573,"2021-03-22T00:39:33+0000",7,73,20.78,30.11,0,5.7,9.47,11.2,7,74,1025.8
"2021-03-22T00:40:33+00:00",1616373633,"2021-03-22T00:40:33+0000",7,73,18.78,30.31,0,6.41,11.61,11.81,7,74,1025.9
"2021-03-22T00:41:33+00:00",1616373693,"2021-03-22T00:41:33+0000",7,73,18.56,30.36,0,6.41,10.18,11.2,7,73,1025.9
"2021-03-22T00:42:33+00:00",1616373753,"2021-03-22T00:42:33+0000",7,73,29.21,23.21,13.04,7.13,11.61,11.81,7,74,1025.9
"2021-03-22T00:43:33+00:00",1616373813,"2021-03-22T00:43:33+0000",7,73,24.33,25.81,0,2.85,5.19,5.69,7,74,1025.9
"2021-03-22T00:44:33+00:00",1616373873,"2021-03-22T00:44:33+0000",7,73,20.55,30.16,0,5.7,9.44,9.98,7,74,1025.9
"2021-03-22T00:45:33+00:00",1616373933,"2021-03-22T00:45:33+0000",7,73,19.66,31.86,4.16,7.84,12.28,12.42,7,74,1025.9
"2021-03-22T00:46:33+00:00",1616373993,"2021-03-22T00:46:33+0000",7,73,18.77,30.56,0,5.7,7.3,8.14,7,74,1025.8
"2021-03-22T00:47:33+00:00",1616374053,"2021-03-22T00:47:33+0000",7,73,18.77,31.81,5.77,6.41,12.28,12.42,7,74,1025.8
"2021-03-22T00:48:33+00:00",1616374113,"2021-03-22T00:48:33+0000",7,73,17.43,31.61,0,5.7,9.4,10.58,7,74,1025.8
"2021-03-22T00:49:33+00:00",1616374173,"2021-03-22T00:49:33+0000",7,73,18.76,34.31,0,7.13,11.53,11.53,7,74,1025.8
"2021-03-22T00:50:33+00:00",1616374233,"2021-03-22T00:50:33+0000",7,73,17.43,33.11,2.54,6.41,9.4,11.19,7,74,1025.8
"2021-03-22T00:51:33+00:00",1616374293,"2021-03-22T00:51:33+0000",7,73,17.21,32.66,0,3.56,8.69,8.75,7,74,1025.8
"2021-03-22T00:52:33+00:00",1616374353,"2021-03-22T00:52:33+0000",7,73,17.43,30.86,1.74,7.84,12.24,12.24,7,74,1025.8
"2021-03-22T00:53:33+00:00",1616374413,"2021-03-22T00:53:33+0000",7,73,16.98,31.96,4.43,4.28,6.53,6.92,7,74,1025.8
"2021-03-22T00:54:33+00:00",1616374473,"2021-03-22T00:54:33+0000",7,73,16.31,36.36,0,6.41,11.49,11.8,7,74,1025.8
"2021-03-22T00:55:33+00:00",1616374533,"2021-03-22T00:55:33+0000",7,73,16.98,33.96,0,7.84,13.62,13.63,7,74,1025.8
"2021-03-22T00:56:33+00:00",1616374593,"2021-03-22T00:56:33+0000",7,73,17.19,32.66,0,7.13,12.16,12.16,7,74,1025.8
"2021-03-22T00:57:33+00:00",1616374653,"2021-03-22T00:57:33+0000",7,73,17.19,34.16,2.28,3.56,10.03,12.41,7,74,1025.8
"2021-03-22T00:58:33+00:00",1616374713,"2021-03-22T00:58:33+0000",7,73,16.3,36.11,0,7.13,10.74,12.41,7,74,1025.7
"2021-03-22T00:59:33+00:00",1616374773,"2021-03-22T00:59:33+0000",7,73,16.52,34.31,0,7.84,11.45,11.8,7,74,1025.7
"2021-03-22T01:00:33+00:00",1616374833,"2021-03-22T01:00:33+0000",7,73,16.74,35.26,0,9.26,14.99,19.11,7,74,1025.7
"2021-03-22T01:02:31+00:00",1616374951,"2021-03-22T01:02:31+0000",7,73,17.03,32.96,0,7.13,12.16,12.41,7,74,1025.7
"2021-03-22T01:03:31+00:00",1616375011,"2021-03-22T01:03:31+0000",7,73,17.46,31.86,0,7.84,12.83,14.23,7,74,1025.7
"2021-03-22T01:04:31+00:00",1616375071,"2021-03-22T01:04:31+0000",7,73,16.8,33.76,0,7.84,12.83,13.01,7,74,1025.7
"2021-03-22T01:05:31+00:00",1616375131,"2021-03-22T01:05:31+0000",7,73,16.8,31.01,0,3.56,7.88,10.58,7,74,1025.6
"2021-03-22T01:06:31+00:00",1616375191,"2021-03-22T01:06:31+0000",7,73,17.01,33.21,8.22,6.41,11.37,12.4,7,74,1025.6
"2021-03-22T01:07:31+00:00",1616375251,"2021-03-22T01:07:31+0000",7,73,17.45,33.36,0,7.13,12.08,13.01,7,74,1025.6
"2021-03-22T01:08:31+00:00",1616375311,"2021-03-22T01:08:31+0000",7,73,16.78,33.51,0,6.41,9.22,11.79,7,74,1025.6
"2021-03-22T01:09:31+00:00",1616375371,"2021-03-22T01:09:31+0000",7,73,17,32.96,0,7.13,10.63,11.18,7,75,1025.6
"2021-03-22T01:10:31+00:00",1616375431,"2021-03-22T01:10:31+0000",7,73,17,29.96,0,6.41,10.63,10.63,7,75,1025.5
"2021-03-22T01:11:31+00:00",1616375491,"2021-03-22T01:11:31+0000",7,73,18.11,32.46,0,7.84,13.45,14.82,7,75,1025.5
"2021-03-22T01:12:31+00:00",1616375551,"2021-03-22T01:12:31+0000",7,73,20.76,28.86,0,7.84,12,12.39,7,75,1025.5
"2021-03-22T01:13:31+00:00",1616375611,"2021-03-22T01:13:31+0000",7,73,18.31,34.91,0,7.84,14.06,14.81,7,75,1025.5
"2021-03-22T01:14:31+00:00",1616375671,"2021-03-22T01:14:31+0000",7,73,17.42,32.11,0,6.41,11.25,11.78,7,75,1025.5
"2021-03-22T01:15:31+00:00",1616375731,"2021-03-22T01:15:31+0000",7,74,20.29,34.71,1.81,7.13,13.32,14.2,7,75,1025.5
"2021-03-22T01:16:31+00:00",1616375791,"2021-03-22T01:16:31+0000",7,74,17.85,32.01,0,7.13,11.21,11.77,7,75,1025.5
"2021-03-22T01:17:31+00:00",1616375851,"2021-03-22T01:17:31+0000",7,74,17.63,33.81,0,5.7,8.41,9.35,7,75,1025.5
"2021-03-22T01:18:31+00:00",1616375911,"2021-03-22T01:18:31+0000",7,74,18.07,30.71,0,6.41,10.51,11.77,7,75,1025.4
"2021-03-22T01:19:31+00:00",1616375971,"2021-03-22T01:19:31+0000",7,74,17.85,33.76,0.74,6.41,9.11,9.95,7,75,1025.4
"2021-03-22T01:20:31+00:00",1616376031,"2021-03-22T01:20:31+0000",7,74,20.28,29.96,0,6.41,10.47,11.77,7,75,1025.4
"2021-03-22T01:21:31+00:00",1616376091,"2021-03-22T01:21:31+0000",7,74,20.71,28.36,0,7.13,10.44,11.76,7,75,1025.4
"2021-03-22T01:22:31+00:00",1616376151,"2021-03-22T01:22:31+0000",7,74,18.94,31.26,0,7.84,12.53,12.97,7,75,1025.4
"2021-03-22T01:23:31+00:00",1616376211,"2021-03-22T01:23:31+0000",7,74,18.49,31.86,0,7.84,12.53,12.53,7,75,1025.4
"2021-03-22T01:24:31+00:00",1616376271,"2021-03-22T01:24:31+0000",7,74,19,34.01,0,6.41,11.13,12.97,7,75,1025.4
"2021-03-22T01:25:31+00:00",1616376331,"2021-03-22T01:25:31+0000",7,74,19.16,30.21,0,6.41,9.04,9.95,7,75,1025.3
"2021-03-22T01:26:31+00:00",1616376391,"2021-03-22T01:26:31+0000",7,74,17.67,30.81,0,6.41,12.53,12.97,7,75,1025.3
"2021-03-22T01:27:31+00:00",1616376451,"2021-03-22T01:27:31+0000",7,74,17.83,30.26,0,7.13,11.13,11.16,7,75,1025.3
"2021-03-22T01:28:31+00:00",1616376511,"2021-03-22T01:28:31+0000",7,74,17.82,31.26,0,6.41,11.79,11.79,7,75,1025.3
"2021-03-22T01:29:31+00:00",1616376571,"2021-03-22T01:29:31+0000",7,74,19.37,28.16,0,4.99,10.4,10.55,7,75,1025.3
"2021-03-22T01:30:31+00:00",1616376631,"2021-03-22T01:30:31+0000",7,74,19.37,29.91,3.95,4.28,9.7,11.16,7,75,1025.3
"2021-03-22T01:31:31+00:00",1616376691,"2021-03-22T01:31:31+0000",7,74,18.54,31.86,7.45,6.41,8.96,10.55,7,75,1025.3
"2021-03-22T01:32:31+00:00",1616376751,"2021-03-22T01:32:31+0000",7,74,19.65,29.86,4.01,5.7,8.96,9.34,7,75,1025.3
"2021-03-22T01:33:31+00:00",1616376811,"2021-03-22T01:33:31+0000",7,74,21.64,27.16,0,6.41,9.66,11.76,7,75,1025.3
"2021-03-22T01:34:31+00:00",1616376871,"2021-03-22T01:34:31+0000",7,74,19.86,30.06,0,3.56,8.23,8.74,7,75,1025.3
"2021-03-22T01:35:31+00:00",1616376931,"2021-03-22T01:35:31+0000",7,74,19.86,32.31,0,6.41,9.62,10.55,7,75,1025.3
"2021-03-22T01:36:31+00:00",1616376991,"2021-03-22T01:36:31+0000",7,74,18.74,28.81,0,7.13,11.67,12.35,7,75,1025.3
"2021-03-22T01:37:31+00:00",1616377051,"2021-03-22T01:37:31+0000",7,74,19.4,29.66,0,7.13,10.98,11.75,7,75,1025.3
"2021-03-22T01:38:31+00:00",1616377111,"2021-03-22T01:38:31+0000",7,74,19.4,30.91,1.36,4.99,11.67,13.56,7,75,1025.2
"2021-03-22T01:39:31+00:00",1616377171,"2021-03-22T01:39:31+0000",7,74,18.07,32.96,0,6.41,10.98,12.95,7,75,1025.2
"2021-03-22T01:40:31+00:00",1616377231,"2021-03-22T01:40:31+0000",7,74,17.84,31.76,1.89,5.7,8.86,9.94,7,76,1025.2
"2021-03-22T01:41:31+00:00",1616377291,"2021-03-22T01:41:31+0000",7,74,17.84,32.01,0,5.7,10.94,11.74,7,76,1025.2
"2021-03-22T01:42:31+00:00",1616377351,"2021-03-22T01:42:31+0000",7,74,17.61,34.81,0,5.7,10.9,11.14,7,76,1025.3
"2021-03-22T01:43:31+00:00",1616377411,"2021-03-22T01:43:31+0000",7,74,17.61,32.56,1.36,6.41,10.9,11.74,7,76,1025.3
"2021-03-22T01:44:31+00:00",1616377471,"2021-03-22T01:44:31+0000",7,74,17.82,32.76,0,6.41,10.86,11.13,7,76,1025.3
"2021-03-22T01:45:31+00:00",1616377531,"2021-03-22T01:45:31+0000",7,74,18.7,32.56,4.54,6.41,12.24,13.54,7,76,1025.3
"2021-03-22T01:46:31+00:00",1616377591,"2021-03-22T01:46:31+0000",7,75,18.25,30.66,0,7.13,10.82,11.13,7,76,1025.3
"2021-03-22T01:47:31+00:00",1616377651,"2021-03-22T01:47:31+0000",7,75,18.24,30.66,0,5.7,8.71,11.13,7,76,1025.3
"2021-03-22T01:48:31+00:00",1616377711,"2021-03-22T01:48:31+0000",7,75,22.89,26.36,6.92,6.41,11.47,12.33,7,76,1025.3
"2021-03-22T01:49:31+00:00",1616377771,"2021-03-22T01:49:31+0000",7,75,18.45,30.36,0,4.99,10.74,12.92,7,76,1025.3
"2021-03-22T01:50:31+00:00",1616377831,"2021-03-22T01:50:31+0000",7,75,17.78,30.26,0,5.7,11.43,12.32,7,76,1025.3
"2021-03-22T01:51:31+00:00",1616377891,"2021-03-22T01:51:31+0000",7,75,18.21,29.41,0,6.41,10.01,11.12,7,76,1025.3
"2021-03-22T01:52:31+00:00",1616377951,"2021-03-22T01:52:31+0000",7,75,18.65,29.31,0,7.84,12.03,12.31,7,76,1025.3
"2021-03-22T01:53:31+00:00",1616378011,"2021-03-22T01:53:31+0000",7,75,19.09,29.21,0,5.7,9.29,11.12,7,76,1025.2
"2021-03-22T01:54:31+00:00",1616378071,"2021-03-22T01:54:31+0000",7,75,19.52,30.36,0,7.13,10.62,11.71,7,76,1025.2
"2021-03-22T01:55:31+00:00",1616378131,"2021-03-22T01:55:31+0000",7,75,19.08,35.46,0,6.41,11.3,12.31,7,76,1025.2
"2021-03-22T01:56:31+00:00",1616378191,"2021-03-22T01:56:31+0000",7,75,17.96,29.96,0,7.13,10.58,11.11,7,76,1025.2
