Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Four Banks - Barlow Moor Road (163)-Temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-NO2(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-O3(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-NO(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM1(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM2.5(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM10(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-Ambient temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Ambient humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-Ambient pressure(hPa)-slotB
"2021-04-11T23:26:50+00:00",1618183610,"2021-04-12T00:26:50+0100",3,71,31.11,5.46,0,8.55,17.5,19.37,3,73,1022.7
"2021-04-11T23:27:50+00:00",1618183670,"2021-04-12T00:27:50+0100",3,71,30.88,3.01,0,12.11,19.66,20.61,3,73,1022.7
"2021-04-11T23:28:50+00:00",1618183730,"2021-04-12T00:28:50+0100",3,71,31.53,4.86,3.49,10.69,16.68,16.68,3,73,1022.7
"2021-04-11T23:29:50+00:00",1618183790,"2021-04-12T00:29:50+0100",3,71,30.49,8.36,9.92,9.98,17.41,18.1,3,73,1022.8
"2021-04-11T23:30:50+00:00",1618183850,"2021-04-12T00:30:50+0100",3,71,30.7,8.81,0,7.84,15.9,15.9,3,73,1022.7
"2021-04-11T23:31:50+00:00",1618183910,"2021-04-12T00:31:50+0100",3,71,34.05,5.06,0,8.55,14.52,15.62,3,73,1022.7
"2021-04-11T23:32:50+00:00",1618183970,"2021-04-12T00:32:50+0100",3,71,31.38,6.16,0,8.55,13.79,13.79,3,73,1022.7
"2021-04-11T23:33:50+00:00",1618184030,"2021-04-12T00:33:50+0100",3,71,33.38,6.46,0,9.98,14.52,14.52,3,73,1022.8
"2021-04-11T23:34:50+00:00",1618184090,"2021-04-12T00:34:50+0100",3,71,33.39,4.71,0.33,9.98,17.5,18.13,3,74,1022.8
"2021-04-11T23:35:50+00:00",1618184150,"2021-04-12T00:35:50+0100",3,71,36.92,0.41,10.28,12.11,21.07,21.22,2,74,1022.8
"2021-04-11T23:36:50+00:00",1618184210,"2021-04-12T00:36:50+0100",3,71,41.12,0,18.06,13.54,21.02,21.02,2,74,1022.8
"2021-04-11T23:37:50+00:00",1618184270,"2021-04-12T00:37:50+0100",3,71,35.19,0.31,0,10.69,15.85,16.84,2,74,1022.8
"2021-04-11T23:38:50+00:00",1618184330,"2021-04-12T00:38:50+0100",3,71,33.4,4.21,0,19.95,29.66,29.66,2,74,1022.8
"2021-04-11T23:39:50+00:00",1618184390,"2021-04-12T00:39:50+0100",3,71,34.28,0,2.42,11.4,20.13,20.54,2,74,1022.8
"2021-04-11T23:40:50+00:00",1618184450,"2021-04-12T00:40:50+0100",3,71,33.16,3.01,0.99,11.4,19.35,19.91,2,74,1022.8
"2021-04-11T23:41:50+00:00",1618184510,"2021-04-12T00:41:50+0100",3,71,32.04,3.51,0,13.54,20.75,20.75,2,74,1022.8
"2021-04-11T23:42:50+00:00",1618184570,"2021-04-12T00:42:50+0100",3,71,32.7,1.86,2.6,11.4,19.3,19.3,2,74,1022.8
"2021-04-11T23:43:50+00:00",1618184630,"2021-04-12T00:43:50+0100",3,72,29.36,7.11,7.43,11.4,19.97,20.51,2,74,1022.8
"2021-04-11T23:44:50+00:00",1618184690,"2021-04-12T00:44:50+0100",3,72,30.32,8.91,0,10.69,19.25,19.25,2,74,1022.8
"2021-04-11T23:45:50+00:00",1618184750,"2021-04-12T00:45:50+0100",3,72,30.32,5.41,0,12.11,19.97,19.97,2,74,1022.8
"2021-04-11T23:46:50+00:00",1618184810,"2021-04-12T00:46:50+0100",3,72,30.08,6.96,0,11.4,19.2,19.26,2,74,1022.8
"2021-04-11T23:47:50+00:00",1618184870,"2021-04-12T00:47:50+0100",3,72,30.97,5.51,0,10.69,15.58,16.79,2,74,1022.8
"2021-04-11T23:48:50+00:00",1618184930,"2021-04-12T00:48:50+0100",3,72,31.86,5.06,0,8.55,15.58,15.58,2,74,1022.8
"2021-04-11T23:49:50+00:00",1618184990,"2021-04-12T00:49:50+0100",3,72,30.31,4.66,0,11.4,17.03,17.03,2,74,1022.8
"2021-04-11T23:50:50+00:00",1618185050,"2021-04-12T00:50:50+0100",3,72,31.17,3.71,0.76,10.69,16.21,17.39,2,74,1022.8
"2021-04-11T23:51:50+00:00",1618185110,"2021-04-12T00:51:50+0100",3,72,29.17,2.16,0,12.83,18.37,18.37,2,74,1022.8
"2021-04-11T23:52:50+00:00",1618185170,"2021-04-12T00:52:50+0100",3,72,30.34,7.41,6.31,9.26,12.57,12.57,2,74,1022.8
"2021-04-11T23:54:46+00:00",1618185286,"2021-04-12T00:54:46+0100",3,72,29.67,8.06,0,10.69,19.76,19.76,2,74,1022.8
"2021-04-11T23:55:46+00:00",1618185346,"2021-04-12T00:55:46+0100",3,72,29.67,4.81,0,10.69,19.04,19.23,2,74,1022.8
"2021-04-11T23:56:46+00:00",1618185406,"2021-04-12T00:56:46+0100",3,72,32.32,4.71,0,10.69,17.56,17.56,2,74,1022.9
"2021-04-11T23:57:46+00:00",1618185466,"2021-04-12T00:57:46+0100",3,72,34.31,2.26,5.43,9.26,14.64,14.9,2,75,1022.9
"2021-04-11T23:58:46+00:00",1618185526,"2021-04-12T00:58:46+0100",2,72,31.71,3.36,0,10.69,15.36,15.36,2,75,1022.9
"2021-04-11T23:59:46+00:00",1618185586,"2021-04-12T00:59:46+0100",2,72,32.36,0.71,0,8.55,15.31,15.31,2,75,1022.9
"2021-04-12T00:00:46+00:00",1618185646,"2021-04-12T01:00:46+0100",2,72,31.91,1.56,0,10.69,15.98,15.98,2,75,1022.9
"2021-04-12T00:01:46+00:00",1618185706,"2021-04-12T01:01:46+0100",2,72,32.12,1.26,0,9.98,15.93,16.72,2,75,1022.9
"2021-04-12T00:02:46+00:00",1618185766,"2021-04-12T01:02:46+0100",2,73,31.67,1.61,0,7.84,14.46,16.1,2,75,1022.8
"2021-04-12T00:03:46+00:00",1618185826,"2021-04-12T01:03:46+0100",2,73,32.77,0,0,8.55,14.46,14.46,2,75,1022.8
"2021-04-12T00:04:46+00:00",1618185886,"2021-04-12T01:04:46+0100",2,73,32.76,0,0,7.84,14.42,14.87,2,75,1022.9
"2021-04-12T00:05:46+00:00",1618185946,"2021-04-12T01:05:46+0100",2,73,33.65,0.66,0,10.69,17.98,17.98,2,75,1022.9
"2021-04-12T00:06:46+00:00",1618186006,"2021-04-12T01:06:46+0100",2,73,33.86,1.11,0.83,9.98,15.79,17.3,2,75,1022.9
"2021-04-12T00:07:46+00:00",1618186066,"2021-04-12T01:07:46+0100",2,73,33.49,0.21,0,7.84,12.99,13.64,2,75,1022.9
"2021-04-12T00:08:46+00:00",1618186126,"2021-04-12T01:08:46+0100",2,73,33.5,0,0,9.98,14.46,14.46,2,75,1022.9
"2021-04-12T00:09:46+00:00",1618186186,"2021-04-12T01:09:46+0100",2,73,33.94,0,0,9.98,15.13,18.53,2,75,1022.9
"2021-04-12T00:10:46+00:00",1618186246,"2021-04-12T01:10:46+0100",2,73,33.48,0,0,9.26,11.53,11.81,2,75,1023
"2021-04-12T00:11:46+00:00",1618186306,"2021-04-12T01:11:46+0100",2,73,33.03,0,0,7.84,13.62,13.62,2,75,1023
"2021-04-12T00:12:46+00:00",1618186366,"2021-04-12T01:12:46+0100",2,73,33.68,0,3.36,10.69,15.7,16.67,2,75,1022.9
"2021-04-12T00:13:46+00:00",1618186426,"2021-04-12T01:13:46+0100",2,73,33.3,0,0,10.69,17.83,17.83,2,75,1022.9
"2021-04-12T00:14:46+00:00",1618186486,"2021-04-12T01:14:46+0100",2,73,36.62,0,5.99,9.98,14.95,16.06,2,75,1023
"2021-04-12T00:15:46+00:00",1618186546,"2021-04-12T01:15:46+0100",2,73,34.62,0,1.26,9.98,14.95,14.95,2,75,1023
"2021-04-12T00:16:46+00:00",1618186606,"2021-04-12T01:16:46+0100",2,73,33.72,0,0,7.84,11.37,12.4,2,76,1023
"2021-04-12T00:17:46+00:00",1618186666,"2021-04-12T01:17:46+0100",2,73,36.6,0,5.31,11.4,18.38,19.08,2,76,1023
"2021-04-12T00:18:46+00:00",1618186726,"2021-04-12T01:18:46+0100",2,73,36.37,0,0.24,7.84,14.86,14.86,2,76,1023
"2021-04-12T00:19:46+00:00",1618186786,"2021-04-12T01:19:46+0100",2,73,35.46,0,5.14,9.26,14.06,14.2,2,76,1023
"2021-04-12T00:20:46+00:00",1618186846,"2021-04-12T01:20:46+0100",2,73,35.46,0,0,10.69,15.47,17.24,2,76,1023
"2021-04-12T00:21:46+00:00",1618186906,"2021-04-12T01:21:46+0100",2,73,35.53,0,0,8.55,14.77,16.02,2,76,1023
"2021-04-12T00:22:46+00:00",1618186966,"2021-04-12T01:22:46+0100",2,74,35.74,0,0,9.26,14.72,14.8,2,76,1023
"2021-04-12T00:23:46+00:00",1618187026,"2021-04-12T01:23:46+0100",2,74,35.74,0,1.22,9.98,14.72,14.8,2,76,1023
"2021-04-12T00:24:46+00:00",1618187086,"2021-04-12T01:24:46+0100",2,74,36.62,0,0,7.84,12.57,14.19,2,76,1023
"2021-04-12T00:25:46+00:00",1618187146,"2021-04-12T01:25:46+0100",2,74,36.84,0,0,9.98,13.97,14.8,2,76,1023
"2021-04-12T00:26:46+00:00",1618187206,"2021-04-12T01:26:46+0100",2,74,36.83,0,3.72,9.26,13.93,16.6,2,76,1023
"2021-04-12T00:27:46+00:00",1618187266,"2021-04-12T01:27:46+0100",2,74,35.94,0,0,9.26,15.33,16.6,2,76,1023
"2021-04-12T00:28:46+00:00",1618187326,"2021-04-12T01:28:46+0100",2,74,35.32,0,0,9.26,12.45,13.57,2,76,1023
"2021-04-12T00:29:46+00:00",1618187386,"2021-04-12T01:29:46+0100",2,74,35.97,0,1.34,7.84,11.71,12.96,2,76,1023
"2021-04-12T00:30:46+00:00",1618187446,"2021-04-12T01:30:46+0100",2,74,36.62,0,0,9.26,14.45,16.57,2,76,1023
"2021-04-12T00:31:46+00:00",1618187506,"2021-04-12T01:31:46+0100",2,74,36.4,0,0,7.13,10.98,11.75,2,77,1023
"2021-04-12T00:32:46+00:00",1618187566,"2021-04-12T01:32:46+0100",2,74,35.51,0,0,7.84,13.71,16.56,2,77,1023
"2021-04-12T00:33:46+00:00",1618187626,"2021-04-12T01:33:46+0100",2,74,35.73,0,0,10.69,16.48,16.48,2,77,1023
"2021-04-12T00:34:46+00:00",1618187686,"2021-04-12T01:34:46+0100",2,74,36.82,0,7.45,7.84,12.28,14.75,2,77,1023
"2021-04-12T00:35:46+00:00",1618187746,"2021-04-12T01:35:46+0100",2,74,35.27,0,0,9.98,15.74,17.75,2,77,1023
"2021-04-12T00:36:46+00:00",1618187806,"2021-04-12T01:36:46+0100",2,74,34.88,0,0,8.55,14.31,14.31,2,77,1023
"2021-04-12T00:37:46+00:00",1618187866,"2021-04-12T01:37:46+0100",2,74,34.88,0,0,9.26,14.31,14.74,2,77,1023
"2021-04-12T00:38:46+00:00",1618187926,"2021-04-12T01:38:46+0100",2,75,33.98,0,0.82,7.84,11.51,12.93,2,77,1023
"2021-04-12T00:39:46+00:00",1618187986,"2021-04-12T01:39:46+0100",2,75,34.65,0,0,6.41,11.51,12.93,2,77,1023
"2021-04-12T00:40:46+00:00",1618188046,"2021-04-12T01:40:46+0100",2,75,34.19,0,0,7.13,11.47,11.73,2,77,1023
"2021-04-12T00:41:46+00:00",1618188106,"2021-04-12T01:41:46+0100",2,75,33.95,0,0,7.84,13.44,13.51,2,77,1023
"2021-04-12T00:42:46+00:00",1618188166,"2021-04-12T01:42:46+0100",2,75,33.95,0,0,7.84,14.13,16.5,2,77,1023
"2021-04-12T00:43:46+00:00",1618188226,"2021-04-12T01:43:46+0100",2,75,34.38,0,2.12,9.98,15.46,15.46,2,77,1023
"2021-04-12T00:44:46+00:00",1618188286,"2021-04-12T01:44:46+0100",2,75,35.94,0,9.46,10.69,15.46,17.69,2,77,1023
"2021-04-12T00:45:46+00:00",1618188346,"2021-04-12T01:45:46+0100",2,75,34.46,0,5.14,9.26,13.44,14.11,2,77,1023
"2021-04-12T00:46:46+00:00",1618188406,"2021-04-12T01:46:46+0100",2,75,35.79,0,9.16,10.69,14.82,18.9,2,77,1023
"2021-04-12T00:47:46+00:00",1618188466,"2021-04-12T01:47:46+0100",2,75,34.67,0,1.43,9.98,15.46,20.68,2,77,1023
"2021-04-12T00:48:46+00:00",1618188526,"2021-04-12T01:48:46+0100",2,75,33.55,0,0,9.98,14.04,14.7,2,77,1023
"2021-04-12T00:49:46+00:00",1618188586,"2021-04-12T01:49:46+0100",2,75,32,0,0.95,9.26,13.36,13.5,2,77,1023.1
"2021-04-12T00:50:46+00:00",1618188646,"2021-04-12T01:50:46+0100",2,75,32.65,0,4.01,10.69,16.73,16.73,2,77,1023
"2021-04-12T00:51:46+00:00",1618188706,"2021-04-12T01:51:46+0100",2,75,31.32,0,1.76,13.54,19.46,20.06,2,77,1023
"2021-04-12T00:52:46+00:00",1618188766,"2021-04-12T01:52:46+0100",2,75,33.08,0,0,7.13,13.27,14.09,2,77,1023
"2021-04-12T00:53:46+00:00",1618188826,"2021-04-12T01:53:46+0100",2,75,33.08,0,0,6.41,10.54,12.89,2,77,1023
"2021-04-12T00:55:42+00:00",1618188942,"2021-04-12T01:55:42+0100",2,75,31.82,0,0,11.4,15.31,15.87,1,77,1023
"2021-04-12T00:56:42+00:00",1618189002,"2021-04-12T01:56:42+0100",2,75,34.04,0,5.22,9.26,13.27,14.68,1,77,1023
"2021-04-12T00:57:42+00:00",1618189062,"2021-04-12T01:57:42+0100",2,75,35.37,0,19.53,12.11,16.68,18.26,1,77,1023
"2021-04-12T00:58:42+00:00",1618189122,"2021-04-12T01:58:42+0100",2,75,35.81,0,12.06,12.83,18.72,18.72,1,77,1023
"2021-04-12T00:59:42+00:00",1618189182,"2021-04-12T01:59:42+0100",2,75,32.48,0,4.9,9.98,13.95,14.68,1,77,1023
"2021-04-12T01:00:42+00:00",1618189242,"2021-04-12T02:00:42+0100",2,75,33.16,0,3.31,11.4,15.36,17.07,1,77,1023
"2021-04-12T01:01:42+00:00",1618189302,"2021-04-12T02:01:42+0100",2,75,32.94,0,0,9.98,16.04,16.04,1,77,1023
"2021-04-12T01:02:42+00:00",1618189362,"2021-04-12T02:02:42+0100",2,75,29.6,0,0,9.98,15.31,15.31,1,77,1023
"2021-04-12T01:03:42+00:00",1618189422,"2021-04-12T02:03:42+0100",2,75,31.15,0.26,0,10.69,13.95,15.28,1,77,1023
"2021-04-12T01:04:42+00:00",1618189482,"2021-04-12T02:04:42+0100",2,75,32.47,0,0,7.84,11.18,13.48,1,77,1023
"2021-04-12T01:05:42+00:00",1618189542,"2021-04-12T02:05:42+0100",2,75,30.48,1.41,0.13,9.98,15.27,15.87,1,77,1023
"2021-04-12T01:06:42+00:00",1618189602,"2021-04-12T02:06:42+0100",2,75,28.93,0,1.56,9.98,13.22,13.48,1,77,1023
"2021-04-12T01:07:42+00:00",1618189662,"2021-04-12T02:07:42+0100",2,75,29.87,3.81,1.54,7.13,12.5,12.88,1,77,1023
"2021-04-12T01:08:42+00:00",1618189722,"2021-04-12T02:08:42+0100",2,75,30.69,1.11,3.79,8.55,12.5,13.48,1,77,1023
"2021-04-12T01:09:42+00:00",1618189782,"2021-04-12T02:09:42+0100",2,75,30.02,2.01,0,9.26,13.86,14.07,1,77,1023
"2021-04-12T01:10:42+00:00",1618189842,"2021-04-12T02:10:42+0100",2,76,31.63,0,2.32,7.84,12.46,13.47,1,77,1023
"2021-04-12T01:11:42+00:00",1618189902,"2021-04-12T02:11:42+0100",2,76,32.28,0,0.12,4.28,9.7,12.87,1,78,1023
"2021-04-12T01:12:42+00:00",1618189962,"2021-04-12T02:12:42+0100",2,76,32.73,0,8.6,9.98,13.77,15.25,1,78,1023
"2021-04-12T01:13:42+00:00",1618190022,"2021-04-12T02:13:42+0100",2,76,35.18,0,11.74,9.26,13.81,14.07,1,78,1023
"2021-04-12T01:14:42+00:00",1618190082,"2021-04-12T02:14:42+0100",2,75,34.08,0,7.34,10.69,15.22,15.86,1,78,1023
"2021-04-12T01:15:42+00:00",1618190142,"2021-04-12T02:15:42+0100",2,75,33.65,0,8.6,12.11,15.95,18.25,1,78,1023
"2021-04-12T01:16:42+00:00",1618190202,"2021-04-12T02:16:42+0100",2,76,33.18,0,3.89,10.69,15.85,17.63,1,78,1023
"2021-04-12T01:17:42+00:00",1618190262,"2021-04-12T02:17:42+0100",2,76,32.5,0,3.42,10.69,16.48,17.62,1,78,1023
"2021-04-12T01:18:42+00:00",1618190322,"2021-04-12T02:18:42+0100",2,76,31.9,0,0.43,7.84,13.09,15.25,1,78,1023
"2021-04-12T01:19:42+00:00",1618190382,"2021-04-12T02:19:42+0100",2,76,35.88,0,12.52,7.13,12.37,14.05,1,78,1023
"2021-04-12T01:20:42+00:00",1618190442,"2021-04-12T02:20:42+0100",2,76,31.65,0,0,9.98,12.96,15.82,1,78,1023
"2021-04-12T01:21:42+00:00",1618190502,"2021-04-12T02:21:42+0100",2,76,30.97,0,5.39,7.84,10.9,12.85,1,78,1023
"2021-04-12T01:22:42+00:00",1618190562,"2021-04-12T02:22:42+0100",2,76,30.09,0,0,7.84,13.59,14.03,1,78,1023
"2021-04-12T01:23:42+00:00",1618190622,"2021-04-12T02:23:42+0100",2,76,30.52,0,0,9.98,14.88,15.8,1,78,1022.9
"2021-04-12T01:24:42+00:00",1618190682,"2021-04-12T02:24:42+0100",2,76,30.3,0,0,10.69,13.54,15.8,1,78,1022.9
"2021-04-12T01:25:42+00:00",1618190742,"2021-04-12T02:25:42+0100",2,76,29.84,0,0,9.98,17.52,18.15,1,78,1022.9
"2021-04-12T01:26:42+00:00",1618190802,"2021-04-12T02:26:42+0100",2,76,29.18,0,0,9.26,14.17,14.61,1,78,1022.9
"2021-04-12T01:27:42+00:00",1618190862,"2021-04-12T02:27:42+0100",2,76,29.83,0,0,8.55,12.11,14.6,1,78,1022.9
"2021-04-12T01:28:42+00:00",1618190922,"2021-04-12T02:28:42+0100",2,76,27.82,1.76,2.91,9.26,12.74,14.6,1,78,1022.9
"2021-04-12T01:29:42+00:00",1618190982,"2021-04-12T02:29:42+0100",1,76,28.11,1.96,0,9.98,13.41,17.54,1,78,1022.9
"2021-04-12T01:30:42+00:00",1618191042,"2021-04-12T02:30:42+0100",1,76,29.66,0,1.03,9.26,13.41,15.77,1,78,1022.9
"2021-04-12T01:31:42+00:00",1618191102,"2021-04-12T02:31:42+0100",1,77,29.42,0,0.11,9.26,13.98,14.58,1,79,1022.9
"2021-04-12T01:32:42+00:00",1618191162,"2021-04-12T02:32:42+0100",1,77,29.86,0,6.69,7.13,12.65,14.58,1,79,1022.9
"2021-04-12T01:33:42+00:00",1618191222,"2021-04-12T02:33:42+0100",1,77,29.63,0,0,12.11,17.26,18.68,1,79,1022.9
"2021-04-12T01:34:42+00:00",1618191282,"2021-04-12T02:34:42+0100",1,77,29.65,0,0,7.13,9.36,10.47,1,79,1022.9
"2021-04-12T01:35:42+00:00",1618191342,"2021-04-12T02:35:42+0100",1,76,29.45,0,0,7.13,11.44,12.25,1,79,1022.9
"2021-04-12T01:36:42+00:00",1618191402,"2021-04-12T02:36:42+0100",1,76,29.03,0,0,8.55,12.87,15.21,1,79,1022.9
"2021-04-12T01:37:42+00:00",1618191462,"2021-04-12T02:37:42+0100",1,76,28.84,0,0,9.98,14.74,17.54,1,79,1022.9
"2021-04-12T01:38:42+00:00",1618191522,"2021-04-12T02:38:42+0100",1,77,28.61,0.36,0,8.55,11.36,12.82,1,79,1022.9
"2021-04-12T01:39:42+00:00",1618191582,"2021-04-12T02:39:42+0100",1,77,28.37,0,0,10.69,15.98,18.11,1,79,1022.9
"2021-04-12T01:40:42+00:00",1618191642,"2021-04-12T02:40:42+0100",1,77,38.56,0,10.38,9.98,15.26,15.75,1,79,1022.9
"2021-04-12T01:41:42+00:00",1618191702,"2021-04-12T02:41:42+0100",1,77,28.81,0,2.99,6.41,9.94,12.23,1,79,1022.9
"2021-04-12T01:42:42+00:00",1618191762,"2021-04-12T02:42:42+0100",1,77,28.34,0.16,5.85,12.83,16.49,18.08,1,79,1022.9
"2021-04-12T01:43:42+00:00",1618191822,"2021-04-12T02:43:42+0100",1,77,28.11,2.71,4.34,11.4,15.12,17.48,1,79,1022.9
"2021-04-12T01:44:42+00:00",1618191882,"2021-04-12T02:44:42+0100",1,77,28.34,0.66,2.68,9.26,14.5,15.15,1,79,1022.9
"2021-04-12T01:45:42+00:00",1618191942,"2021-04-12T02:45:42+0100",1,77,27.68,0,6.61,8.55,11.85,12.8,1,79,1022.9
"2021-04-12T01:46:42+00:00",1618192002,"2021-04-12T02:46:42+0100",1,77,28.33,0.91,0,10.69,15.78,17.48,1,79,1022.9
"2021-04-12T01:47:42+00:00",1618192062,"2021-04-12T02:47:42+0100",1,77,26.77,0,0,10.69,15.07,16.3,1,79,1022.9
"2021-04-12T01:48:42+00:00",1618192122,"2021-04-12T02:48:42+0100",1,77,27.5,2.61,0,9.26,13.09,16.3,1,79,1022.9
"2021-04-12T01:49:42+00:00",1618192182,"2021-04-12T02:49:42+0100",1,77,26.6,2.31,0,9.26,11.72,13.96,1,79,1022.9
"2021-04-12T01:50:42+00:00",1618192242,"2021-04-12T02:50:42+0100",1,77,25.71,4.51,0,7.13,11.72,15.12,1,79,1022.9
"2021-04-12T01:51:42+00:00",1618192302,"2021-04-12T02:51:42+0100",1,77,25.7,4.26,0.27,8.55,12.34,13.37,1,79,1022.9
"2021-04-12T01:52:42+00:00",1618192362,"2021-04-12T02:52:42+0100",1,77,25.48,3.31,4.15,9.26,12.34,15.12,1,79,1022.9
"2021-04-12T01:53:42+00:00",1618192422,"2021-04-12T02:53:42+0100",1,77,25.7,4.76,2.51,9.98,14.31,15.7,1,79,1022.9
"2021-04-12T01:54:42+00:00",1618192482,"2021-04-12T02:54:42+0100",1,77,26.14,3.41,3.55,9.26,14.31,16.87,1,79,1022.8
"2021-04-12T01:56:39+00:00",1618192599,"2021-04-12T02:56:39+0100",1,77,25.7,4.76,0,9.26,14.97,18.03,1,79,1022.8
"2021-04-12T01:57:39+00:00",1618192659,"2021-04-12T02:57:39+0100",1,77,26.14,2.66,0.12,9.26,13.65,15.12,1,79,1022.8
"2021-04-12T01:58:39+00:00",1618192719,"2021-04-12T02:58:39+0100",1,77,26.2,0,1.9,11.4,14.27,15.69,1,79,1022.8
"2021-04-12T01:59:39+00:00",1618192779,"2021-04-12T02:59:39+0100",1,78,25.52,3.06,0,9.98,13.56,14.52,1,79,1022.9
"2021-04-12T02:00:39+00:00",1618192839,"2021-04-12T03:00:39+0100",1,78,24.86,4.46,1.16,9.98,13.56,15.1,1,79,1022.8
