Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Four Banks - Barlow Moor Road (163)-Temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-NO2(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-O3(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-NO(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM1(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM2.5(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM10(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-Ambient temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Ambient humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-Ambient pressure(hPa)-slotB
"2021-02-22T00:10:05+00:00",1613952605,"2021-02-22T00:10:05+0000",10,89,21.11,21.16,0,18.53,18.56,29.58,10,89,1007.3
"2021-02-22T00:11:05+00:00",1613952665,"2021-02-22T00:11:05+0000",10,89,19.78,21.21,2.73,19.24,19.61,29.58,10,89,1007.3
"2021-02-22T00:12:05+00:00",1613952725,"2021-02-22T00:12:05+0000",10,89,20.21,19.61,1.07,19.24,21.1,30.58,10,89,1007.4
"2021-02-22T00:14:02+00:00",1613952842,"2021-02-22T00:14:02+0000",10,89,19.4,16.81,0,17.81,18.04,28.55,10,89,1007.4
"2021-02-22T00:15:02+00:00",1613952902,"2021-02-22T00:15:02+0000",10,89,19.4,16.56,0,16.39,16.48,24.97,10,89,1007.3
"2021-02-22T00:16:02+00:00",1613952962,"2021-02-22T00:16:02+0000",10,89,20.9,18.21,0,17.81,18.11,28.58,10,89,1007.3
"2021-02-22T00:17:02+00:00",1613953022,"2021-02-22T00:17:02+0000",10,89,20.51,17.06,1.79,17.81,18.56,29.07,10,89,1007.3
"2021-02-22T00:18:02+00:00",1613953082,"2021-02-22T00:18:02+0000",10,89,19.18,25.36,7.06,16.39,16.39,25.99,10,89,1007.3
"2021-02-22T00:19:02+00:00",1613953142,"2021-02-22T00:19:02+0000",10,89,17.4,27.01,8.37,14.96,17,25.99,10,89,1007.3
"2021-02-22T00:20:02+00:00",1613953202,"2021-02-22T00:20:02+0000",10,89,16.54,34.96,2.45,13.54,14.51,21.92,10,89,1007.3
"2021-02-22T00:21:02+00:00",1613953262,"2021-02-22T00:21:02+0000",10,89,12.56,35.36,0,14.25,14.25,20.91,10,88,1007.3
"2021-02-22T00:22:02+00:00",1613953322,"2021-02-22T00:22:02+0000",10,89,12.58,34.61,0,14.96,14.96,19.91,10,88,1007.3
"2021-02-22T00:23:02+00:00",1613953382,"2021-02-22T00:23:02+0000",10,89,11.26,38.66,0,14.25,14.25,21.47,10,88,1007.3
"2021-02-22T00:24:02+00:00",1613953442,"2021-02-22T00:24:02+0000",10,89,10.83,39.01,0,14.25,14.25,20.97,10,88,1007.3
"2021-02-22T00:25:02+00:00",1613953502,"2021-02-22T00:25:02+0000",10,88,10.18,41.41,3.77,14.25,15.4,21.5,10,88,1007.3
"2021-02-22T00:26:02+00:00",1613953562,"2021-02-22T00:26:02+0000",10,88,10.85,38.76,0,14.25,15.46,24.63,10,88,1007.3
"2021-02-22T00:27:02+00:00",1613953622,"2021-02-22T00:27:02+0000",10,88,14.18,33.76,7.72,12.83,12.83,16.34,10,88,1007.3
"2021-02-22T00:28:02+00:00",1613953682,"2021-02-22T00:28:02+0000",10,88,12.85,34.81,0,13.54,14.4,19.97,10,88,1007.4
"2021-02-22T00:29:02+00:00",1613953742,"2021-02-22T00:29:02+0000",10,88,10.62,41.56,0,9.98,9.98,14.26,10,88,1007.4
"2021-02-22T00:30:02+00:00",1613953802,"2021-02-22T00:30:02+0000",10,88,9.74,39.51,0,11.4,14.93,22.56,10,88,1007.4
"2021-02-22T00:31:02+00:00",1613953862,"2021-02-22T00:31:02+0000",10,88,10.49,37.61,0,9.26,9.65,15.31,10,88,1007.4
"2021-02-22T00:32:02+00:00",1613953922,"2021-02-22T00:32:02+0000",10,88,10.7,38.56,0,9.98,14.4,20.48,10,88,1007.4
"2021-02-22T00:33:02+00:00",1613953982,"2021-02-22T00:33:02+0000",10,88,9.16,38.66,3.49,12.83,13.92,20.5,10,88,1007.4
"2021-02-22T00:34:02+00:00",1613954042,"2021-02-22T00:34:02+0000",10,88,9.82,36.51,0,9.98,11.25,17.91,10,88,1007.4
"2021-02-22T00:35:02+00:00",1613954102,"2021-02-22T00:35:02+0000",10,88,9.81,39.26,0,12.11,12.8,19.97,10,88,1007.4
"2021-02-22T00:36:02+00:00",1613954162,"2021-02-22T00:36:02+0000",10,88,9.81,44.26,6.11,11.4,13.86,21.52,10,88,1007.4
"2021-02-22T00:37:02+00:00",1613954222,"2021-02-22T00:37:02+0000",10,88,9.81,41.01,0,13.54,15.46,23.59,10,88,1007.4
"2021-02-22T00:38:02+00:00",1613954282,"2021-02-22T00:38:02+0000",10,88,9.81,36.26,5.45,14.25,14.93,21,10,88,1007.4
"2021-02-22T00:39:02+00:00",1613954342,"2021-02-22T00:39:02+0000",10,88,10.47,40.61,0,12.11,13.86,20.48,10,88,1007.4
"2021-02-22T00:40:02+00:00",1613954402,"2021-02-22T00:40:02+0000",10,88,10.25,43.16,6.76,14.25,15.46,22.04,10,88,1007.4
"2021-02-22T00:41:02+00:00",1613954462,"2021-02-22T00:41:02+0000",10,88,9.58,48.31,0,13.54,15.4,23.57,10,88,1007.4
"2021-02-22T00:42:02+00:00",1613954522,"2021-02-22T00:42:02+0000",10,88,7.66,50.76,0,9.98,9.98,16.86,10,88,1007.4
"2021-02-22T00:43:02+00:00",1613954582,"2021-02-22T00:43:02+0000",10,88,7.89,48.71,0,12.11,14.46,22.57,10,88,1007.4
"2021-02-22T00:44:02+00:00",1613954642,"2021-02-22T00:44:02+0000",10,88,7.24,55.61,0.94,12.11,12.91,17.92,10,87,1007.4
"2021-02-22T00:45:02+00:00",1613954702,"2021-02-22T00:45:02+0000",10,88,7.69,49.51,0,9.98,9.98,14.81,10,87,1007.4
"2021-02-22T00:46:02+00:00",1613954762,"2021-02-22T00:46:02+0000",10,88,7.7,46.51,3.54,9.26,10.87,17.94,10,87,1007.4
"2021-02-22T00:47:02+00:00",1613954822,"2021-02-22T00:47:02+0000",10,88,7.05,49.16,0,10.69,10.92,16.91,10,87,1007.4
"2021-02-22T00:48:02+00:00",1613954882,"2021-02-22T00:48:02+0000",10,88,7.06,48.66,0,11.4,11.4,15.88,10,87,1007.4
"2021-02-22T00:49:02+00:00",1613954942,"2021-02-22T00:49:02+0000",10,88,5.74,49.46,5.49,9.26,9.95,16.93,10,87,1007.4
"2021-02-22T00:50:02+00:00",1613955002,"2021-02-22T00:50:02+0000",10,88,6.25,45.61,0,10.69,11.57,17.46,10,87,1007.4
"2021-02-22T00:51:02+00:00",1613955062,"2021-02-22T00:51:02+0000",10,88,6.48,53.06,0,10.69,10.69,14.33,10,87,1007.4
"2021-02-22T00:52:02+00:00",1613955122,"2021-02-22T00:52:02+0000",10,88,5.59,48.76,0,9.26,9.26,13.81,10,87,1007.4
"2021-02-22T00:53:02+00:00",1613955182,"2021-02-22T00:53:02+0000",10,87,7.82,41.51,0,10.69,11.67,18.52,10,87,1007.4
"2021-02-22T00:54:02+00:00",1613955242,"2021-02-22T00:54:02+0000",10,87,7.16,47.91,0,8.55,8.55,15.38,10,87,1007.4
"2021-02-22T00:55:02+00:00",1613955302,"2021-02-22T00:55:02+0000",10,87,4.73,51.21,0,7.13,7.37,14.87,10,87,1007.4
"2021-02-22T00:56:02+00:00",1613955362,"2021-02-22T00:56:02+0000",10,87,4.51,52.76,0.04,4.28,5.2,11.72,10,87,1007.4
"2021-02-22T00:57:02+00:00",1613955422,"2021-02-22T00:57:02+0000",10,87,5.41,53.81,0,5.7,5.7,10.68,10,87,1007.4
"2021-02-22T00:58:02+00:00",1613955482,"2021-02-22T00:58:02+0000",10,87,5.41,49.06,0,7.84,7.96,14.88,10,87,1007.4
"2021-02-22T00:59:02+00:00",1613955542,"2021-02-22T00:59:02+0000",10,87,16.5,41.81,24.91,7.84,7.84,11.21,10,87,1007.4
"2021-02-22T01:00:02+00:00",1613955602,"2021-02-22T01:00:02+0000",10,87,11.63,48.16,14.9,7.84,7.84,11.73,10,87,1007.4
"2021-02-22T01:01:02+00:00",1613955662,"2021-02-22T01:01:02+0000",10,87,7.48,47.36,3.32,4.99,5.82,11.73,10,87,1007.4
"2021-02-22T01:02:02+00:00",1613955722,"2021-02-22T01:02:02+0000",10,87,7.7,44.56,0,7.84,7.84,12.78,10,87,1007.4
"2021-02-22T01:03:02+00:00",1613955782,"2021-02-22T01:03:02+0000",10,87,6.81,49.51,0,7.84,7.84,12.78,10,87,1007.4
"2021-02-22T01:04:02+00:00",1613955842,"2021-02-22T01:04:02+0000",10,87,6.81,48.26,9.42,8.55,8.55,13.83,10,87,1007.4
"2021-02-22T01:05:02+00:00",1613955902,"2021-02-22T01:05:02+0000",10,87,5.93,47.46,0,9.26,9.26,14.36,10,87,1007.4
"2021-02-22T01:06:02+00:00",1613955962,"2021-02-22T01:06:02+0000",10,87,5.04,60.16,0,8.55,8.55,13.31,10,87,1007.4
"2021-02-22T01:07:02+00:00",1613956022,"2021-02-22T01:07:02+0000",10,87,5.26,57.61,0,7.13,7.13,12.26,10,87,1007.4
"2021-02-22T01:08:02+00:00",1613956082,"2021-02-22T01:08:02+0000",10,87,5.26,55.11,0,8.55,8.55,16.99,10,87,1007.3
"2021-02-22T01:09:02+00:00",1613956142,"2021-02-22T01:09:02+0000",10,87,6.81,56.51,0.43,6.41,8.01,13.31,10,87,1007.3
"2021-02-22T01:10:02+00:00",1613956202,"2021-02-22T01:10:02+0000",10,87,8.21,46.46,0,9.26,9.64,14.89,10,87,1007.3
"2021-02-22T01:11:02+00:00",1613956262,"2021-02-22T01:11:02+0000",10,87,7.47,48.61,0,9.26,9.26,12.78,10,87,1007.3
"2021-02-22T01:12:02+00:00",1613956322,"2021-02-22T01:12:02+0000",10,87,7.31,45.66,0,9.26,10.14,15.93,10,87,1007.3
"2021-02-22T01:13:02+00:00",1613956382,"2021-02-22T01:13:02+0000",10,87,8.19,46.71,0,8.55,10.09,15.39,10,87,1007.3
"2021-02-22T01:14:59+00:00",1613956499,"2021-02-22T01:14:59+0000",10,87,10.18,50.26,0,12.83,12.83,18.01,9,87,1007.3
"2021-02-22T01:15:59+00:00",1613956559,"2021-02-22T01:15:59+0000",10,87,15.71,37.51,2.1,9.98,9.98,14.34,9,87,1007.3
"2021-02-22T01:16:59+00:00",1613956619,"2021-02-22T01:16:59+0000",10,87,25.03,33.91,2.1,12.83,12.83,16.95,9,88,1007.2
"2021-02-22T01:17:59+00:00",1613956679,"2021-02-22T01:17:59+0000",10,88,31.88,29.11,1.46,9.26,9.26,14.32,9,88,1007.2
"2021-02-22T01:18:59+00:00",1613956739,"2021-02-22T01:18:59+0000",10,88,24.56,29.76,2.42,9.98,12.11,19.02,9,88,1007.2
"2021-02-22T01:19:59+00:00",1613956799,"2021-02-22T01:19:59+0000",10,88,22.55,29.71,15.81,7.84,7.84,12.23,9,88,1007.2
"2021-02-22T01:20:59+00:00",1613956859,"2021-02-22T01:20:59+0000",10,88,16.33,34.36,3.37,9.26,9.85,15.35,9,88,1007.2
"2021-02-22T01:21:59+00:00",1613956919,"2021-02-22T01:21:59+0000",10,88,13.22,39.81,0,8.55,8.55,13.78,9,88,1007.2
"2021-02-22T01:22:59+00:00",1613956979,"2021-02-22T01:22:59+0000",10,88,11,40.31,0,8.55,8.55,14.3,9,88,1007.2
"2021-02-22T01:23:59+00:00",1613957039,"2021-02-22T01:23:59+0000",10,88,10.34,39.96,2.42,9.26,9.26,12.74,9,88,1007.2
"2021-02-22T01:24:59+00:00",1613957099,"2021-02-22T01:24:59+0000",10,88,10.56,40.16,8.8,10.69,10.69,14.3,9,88,1007.1
"2021-02-22T01:25:59+00:00",1613957159,"2021-02-22T01:25:59+0000",10,88,12.11,45.06,2.1,11.4,11.4,14.82,9,87,1007.1
"2021-02-22T01:26:59+00:00",1613957219,"2021-02-22T01:26:59+0000",10,88,10.11,46.01,0,8.55,9.26,14.82,9,88,1007.1
"2021-02-22T01:27:59+00:00",1613957279,"2021-02-22T01:27:59+0000",10,88,14.99,38.16,16.13,9.26,9.26,14.3,9,88,1007.1
"2021-02-22T01:28:59+00:00",1613957339,"2021-02-22T01:28:59+0000",10,88,18.54,38.11,16.77,7.84,7.84,12.74,9,87,1007.1
"2021-02-22T01:29:59+00:00",1613957399,"2021-02-22T01:29:59+0000",10,88,10.34,46.21,0,9.26,9.26,14.3,9,87,1007.1
"2021-02-22T01:30:59+00:00",1613957459,"2021-02-22T01:30:59+0000",10,88,10.79,47.86,18.69,8.55,8.77,13.79,9,87,1007.1
"2021-02-22T01:31:59+00:00",1613957519,"2021-02-22T01:31:59+0000",10,88,8.58,53.11,0,5.7,5.7,10.66,9,87,1007.2
"2021-02-22T01:32:59+00:00",1613957579,"2021-02-22T01:32:59+0000",10,88,10.14,49.76,8.48,8.55,8.55,12.75,9,87,1007.1
"2021-02-22T01:33:59+00:00",1613957639,"2021-02-22T01:33:59+0000",10,88,9.26,46.71,1.14,9.98,9.98,15.37,9,87,1007.1
"2021-02-22T01:34:59+00:00",1613957699,"2021-02-22T01:34:59+0000",10,88,8.66,46.86,5.01,7.13,7.13,11.71,9,87,1007.2
"2021-02-22T01:35:59+00:00",1613957759,"2021-02-22T01:35:59+0000",10,88,9.48,47.66,5.61,7.13,7.24,13.28,9,87,1007.2
"2021-02-22T01:36:59+00:00",1613957819,"2021-02-22T01:36:59+0000",10,88,6.9,56.26,0,8.55,8.55,13.81,9,87,1007.2
"2021-02-22T01:37:59+00:00",1613957879,"2021-02-22T01:37:59+0000",10,88,6.9,50.01,12.62,7.13,7.13,11.19,9,87,1007.2
"2021-02-22T01:38:59+00:00",1613957939,"2021-02-22T01:38:59+0000",10,87,7.29,50.41,0,7.13,7.33,12.77,9,87,1007.2
"2021-02-22T01:39:59+00:00",1613957999,"2021-02-22T01:39:59+0000",10,87,6.91,51.51,0,8.55,8.55,13.29,9,87,1007.2
"2021-02-22T01:40:59+00:00",1613958059,"2021-02-22T01:40:59+0000",10,87,7.3,49.91,0,8.55,8.55,12.25,9,87,1007.2
"2021-02-22T01:41:59+00:00",1613958119,"2021-02-22T01:41:59+0000",10,87,6.26,54.91,1.52,9.26,9.26,13.3,9,86,1007.2
"2021-02-22T01:42:59+00:00",1613958179,"2021-02-22T01:42:59+0000",10,87,8.03,45.51,0,7.13,7.13,11.72,9,86,1007.2
"2021-02-22T01:43:59+00:00",1613958239,"2021-02-22T01:43:59+0000",10,87,20.46,39.71,38.3,7.13,7.13,12.78,9,87,1007.3
"2021-02-22T01:44:59+00:00",1613958299,"2021-02-22T01:44:59+0000",10,87,10.7,47.91,5.33,8.55,9.6,14.35,9,86,1007.3
"2021-02-22T01:45:59+00:00",1613958359,"2021-02-22T01:45:59+0000",10,87,12.69,44.71,0,7.84,7.84,10.15,9,87,1007.3
"2021-02-22T01:46:59+00:00",1613958419,"2021-02-22T01:46:59+0000",10,87,8.92,48.06,0,6.41,6.41,11.2,9,87,1007.3
"2021-02-22T01:47:59+00:00",1613958479,"2021-02-22T01:47:59+0000",10,87,9.8,47.11,0,6.41,6.83,12.25,9,87,1007.3
"2021-02-22T01:48:59+00:00",1613958539,"2021-02-22T01:48:59+0000",10,87,7.82,49.81,0,8.55,8.55,13.3,9,87,1007.3
"2021-02-22T01:49:59+00:00",1613958599,"2021-02-22T01:49:59+0000",10,87,7.6,48.61,4.38,8.55,8.55,13.3,9,87,1007.3
"2021-02-22T01:50:59+00:00",1613958659,"2021-02-22T01:50:59+0000",10,87,7.59,49.11,0,9.26,9.26,13.82,9,87,1007.3
"2021-02-22T01:51:59+00:00",1613958719,"2021-02-22T01:51:59+0000",10,87,7.36,51.16,0,7.84,7.92,13.3,9,87,1007.3
"2021-02-22T01:52:59+00:00",1613958779,"2021-02-22T01:52:59+0000",10,87,8.92,52.81,0,9.26,9.26,13.82,9,87,1007.3
"2021-02-22T01:53:59+00:00",1613958839,"2021-02-22T01:53:59+0000",10,87,15.35,47.36,11.67,9.26,9.26,14.34,9,87,1007.3
"2021-02-22T01:54:59+00:00",1613958899,"2021-02-22T01:54:59+0000",10,87,10.9,47.11,0,7.84,7.84,11.72,9,87,1007.3
"2021-02-22T01:55:59+00:00",1613958959,"2021-02-22T01:55:59+0000",10,87,10.02,45.31,6.6,7.84,7.84,12.25,9,87,1007.3
"2021-02-22T01:56:59+00:00",1613959019,"2021-02-22T01:56:59+0000",10,87,10.01,52.81,0,9.26,9.26,12.77,9,87,1007.3
"2021-02-22T01:57:59+00:00",1613959079,"2021-02-22T01:57:59+0000",10,87,8.46,44.41,3.74,8.55,8.55,12.77,9,87,1007.3
"2021-02-22T01:58:59+00:00",1613959139,"2021-02-22T01:58:59+0000",10,87,8.9,46.56,2.16,9.26,9.26,13.29,9,87,1007.3
"2021-02-22T01:59:59+00:00",1613959199,"2021-02-22T01:59:59+0000",10,87,8.9,49.06,0,8.55,8.55,13.29,9,87,1007.3
"2021-02-22T02:00:59+00:00",1613959259,"2021-02-22T02:00:59+0000",10,87,8.46,48.91,0.26,9.26,9.26,13.81,9,87,1007.2
"2021-02-22T02:01:59+00:00",1613959319,"2021-02-22T02:01:59+0000",10,87,8.68,45.61,0,7.84,8.42,13.81,9,87,1007.2
"2021-02-22T02:02:59+00:00",1613959379,"2021-02-22T02:02:59+0000",10,87,9.57,46.16,7.55,7.13,7.13,11.72,9,87,1007.2
"2021-02-22T02:03:59+00:00",1613959439,"2021-02-22T02:03:59+0000",10,87,9.13,48.76,2.48,7.84,8.42,15.38,9,87,1007.2
"2021-02-22T02:04:59+00:00",1613959499,"2021-02-22T02:04:59+0000",10,88,9.12,46.76,0,7.84,9.99,16.42,9,87,1007.2
"2021-02-22T02:05:59+00:00",1613959559,"2021-02-22T02:05:59+0000",10,88,8.67,43.61,0,10.69,10.69,15.9,9,87,1007.2
"2021-02-22T02:06:59+00:00",1613959619,"2021-02-22T02:06:59+0000",10,88,8.88,44.56,11.99,9.98,11.03,16.41,9,87,1007.2
"2021-02-22T02:07:59+00:00",1613959679,"2021-02-22T02:07:59+0000",10,88,8.89,43.81,0,10.69,11.08,16.94,9,87,1007.2
"2021-02-22T02:08:59+00:00",1613959739,"2021-02-22T02:08:59+0000",10,88,13.98,39.41,3.74,7.84,8.32,15.37,9,87,1007.2
"2021-02-22T02:09:59+00:00",1613959799,"2021-02-22T02:09:59+0000",10,88,9.77,41.36,0.26,9.26,9.26,14.32,9,87,1007.3
"2021-02-22T02:10:59+00:00",1613959859,"2021-02-22T02:10:59+0000",10,88,9.55,41.41,1.21,9.98,9.98,14.32,9,87,1007.3
"2021-02-22T02:11:59+00:00",1613959919,"2021-02-22T02:11:59+0000",10,88,9.99,42.31,0,8.55,8.55,12.75,9,87,1007.3
"2021-02-22T02:12:59+00:00",1613959979,"2021-02-22T02:12:59+0000",10,88,8.66,47.86,0,4.99,6.16,11.19,9,87,1007.3
"2021-02-22T02:13:59+00:00",1613960039,"2021-02-22T02:13:59+0000",10,88,7.78,45.31,0,9.98,9.98,13.81,9,87,1007.3
"2021-02-22T02:15:55+00:00",1613960155,"2021-02-22T02:15:55+0000",10,88,8.89,32.81,0,8.55,8.55,11.72,9,87,1007.3
"2021-02-22T02:16:55+00:00",1613960215,"2021-02-22T02:16:55+0000",10,87,8.68,39.86,0,4.99,5.16,10.15,9,87,1007.4
"2021-02-22T02:17:55+00:00",1613960275,"2021-02-22T02:17:55+0000",10,88,9.56,40.41,4.06,7.84,7.84,10.67,9,87,1007.4
"2021-02-22T02:18:55+00:00",1613960335,"2021-02-22T02:18:55+0000",10,88,9.34,39.46,0,8.55,8.55,12.76,9,87,1007.4
"2021-02-22T02:19:55+00:00",1613960395,"2021-02-22T02:19:55+0000",10,88,9.12,41.76,0,8.55,8.55,12.24,9,87,1007.4
"2021-02-22T02:20:55+00:00",1613960455,"2021-02-22T02:20:55+0000",10,88,9.1,40.01,6.6,7.13,7.13,11.71,9,87,1007.5
"2021-02-22T02:21:55+00:00",1613960515,"2021-02-22T02:21:55+0000",10,88,9.77,39.61,0,10.69,10.69,16.41,9,87,1007.5
"2021-02-22T02:22:55+00:00",1613960575,"2021-02-22T02:22:55+0000",10,88,9.77,39.36,0,10.69,10.69,14.84,9,87,1007.6
"2021-02-22T02:23:55+00:00",1613960635,"2021-02-22T02:23:55+0000",10,88,10.2,41.76,6.6,9.26,9.26,13.79,9,87,1007.6
"2021-02-22T02:24:55+00:00",1613960695,"2021-02-22T02:24:55+0000",10,88,10.19,42.26,0,8.55,8.55,13.79,9,87,1007.6
"2021-02-22T02:25:55+00:00",1613960755,"2021-02-22T02:25:55+0000",10,88,9.75,51.36,3.74,10.69,10.69,14.31,9,87,1007.7
"2021-02-22T02:26:55+00:00",1613960815,"2021-02-22T02:26:55+0000",10,88,10.4,46.96,0,11.4,11.4,15.86,9,87,1007.7
"2021-02-22T02:27:55+00:00",1613960875,"2021-02-22T02:27:55+0000",10,88,10.4,53.21,0,12.11,12.11,15.86,9,87,1007.7
"2021-02-22T02:28:55+00:00",1613960935,"2021-02-22T02:28:55+0000",10,88,8.84,51.56,4.06,11.4,11.4,17.41,9,87,1007.7
"2021-02-22T02:29:55+00:00",1613960995,"2021-02-22T02:29:55+0000",10,88,10.17,48.76,0,12.11,12.43,17.41,9,87,1007.8
"2021-02-22T02:30:55+00:00",1613961055,"2021-02-22T02:30:55+0000",10,88,8.84,40.06,0,12.83,12.83,15.85,9,88,1007.8
"2021-02-22T02:31:55+00:00",1613961115,"2021-02-22T02:31:55+0000",10,88,9.27,39.21,0,14.25,14.25,17.4,9,88,1007.8
"2021-02-22T02:32:55+00:00",1613961175,"2021-02-22T02:32:55+0000",10,88,9.94,45.81,0,12.11,12.11,16.88,9,88,1007.8
"2021-02-22T02:33:55+00:00",1613961235,"2021-02-22T02:33:55+0000",10,88,10.16,50.76,0,12.11,12.91,18.44,9,88,1007.8
"2021-02-22T02:34:55+00:00",1613961295,"2021-02-22T02:34:55+0000",10,88,10.37,47.46,0,12.83,12.83,18.42,9,88,1007.8
"2021-02-22T02:35:55+00:00",1613961355,"2021-02-22T02:35:55+0000",10,88,9.91,46.56,0,13.54,13.54,17.38,9,88,1007.8
"2021-02-22T02:36:55+00:00",1613961415,"2021-02-22T02:36:55+0000",10,88,9.9,39.81,0,14.25,14.25,19.43,9,88,1007.8
"2021-02-22T02:37:55+00:00",1613961475,"2021-02-22T02:37:55+0000",10,88,9.46,37.41,1.84,12.83,12.83,16.85,9,88,1007.7
"2021-02-22T02:38:55+00:00",1613961535,"2021-02-22T02:38:55+0000",10,88,10.12,39.76,0,14.25,14.87,21.5,9,88,1007.7
"2021-02-22T02:39:55+00:00",1613961595,"2021-02-22T02:39:55+0000",10,89,10.56,40.16,0,12.83,12.83,18.9,9,88,1007.7
"2021-02-22T02:40:55+00:00",1613961655,"2021-02-22T02:40:55+0000",10,89,9,41.51,0,13.54,13.54,17.35,9,88,1007.7
"2021-02-22T02:41:55+00:00",1613961715,"2021-02-22T02:41:55+0000",10,88,8.13,38.71,11.67,14.96,14.96,18.4,9,88,1007.7
"2021-02-22T02:42:55+00:00",1613961775,"2021-02-22T02:42:55+0000",10,88,7.91,37.76,0,12.83,12.83,17.36,9,88,1007.7
"2021-02-22T02:43:55+00:00",1613961835,"2021-02-22T02:43:55+0000",10,88,8.13,38.96,0,13.54,13.54,18.4,9,88,1007.6
"2021-02-22T02:44:55+00:00",1613961895,"2021-02-22T02:44:55+0000",10,88,8.8,36.06,0,13.54,13.54,17.89,9,88,1007.6
"2021-02-22T02:45:55+00:00",1613961955,"2021-02-22T02:45:55+0000",10,88,9.24,36.96,0,13.54,13.54,17.36,9,88,1007.6
"2021-02-22T02:46:55+00:00",1613962015,"2021-02-22T02:46:55+0000",10,88,16.34,29.11,0,11.4,11.4,16.34,9,88,1007.6
"2021-02-22T02:47:55+00:00",1613962075,"2021-02-22T02:47:55+0000",10,88,14.11,31.36,10.08,11.4,11.4,16.85,9,88,1007.6
"2021-02-22T02:48:55+00:00",1613962135,"2021-02-22T02:48:55+0000",10,88,11.45,36.46,0,11.4,11.4,15.29,9,88,1007.6
"2021-02-22T02:49:55+00:00",1613962195,"2021-02-22T02:49:55+0000",10,88,9.68,35.36,0,12.11,12.21,19.43,9,88,1007.6
"2021-02-22T02:50:55+00:00",1613962255,"2021-02-22T02:50:55+0000",10,88,10.57,37.66,0,13.54,13.54,18.4,9,88,1007.6
"2021-02-22T02:51:55+00:00",1613962315,"2021-02-22T02:51:55+0000",10,88,10.35,36.46,0,15.68,15.68,20.47,9,88,1007.6
"2021-02-22T02:52:55+00:00",1613962375,"2021-02-22T02:52:55+0000",10,88,10.79,36.86,0,12.83,12.83,18.4,9,88,1007.6
"2021-02-22T02:53:55+00:00",1613962435,"2021-02-22T02:53:55+0000",10,88,13.89,32.41,3.74,14.96,14.96,19.95,9,88,1007.6
"2021-02-22T02:54:55+00:00",1613962495,"2021-02-22T02:54:55+0000",10,88,13.23,36.06,10.08,15.68,15.68,18.92,9,88,1007.6
"2021-02-22T02:55:55+00:00",1613962555,"2021-02-22T02:55:55+0000",10,88,8.79,39.56,0,14.96,14.96,18.4,9,88,1007.6
