Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Four Banks - Barlow Moor Road (163)-Temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-NO2(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-O3(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-NO(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM1(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM2.5(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM10(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-Ambient temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Ambient humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-Ambient pressure(hPa)-slotB
"2021-04-04T23:49:06+00:00",1617580146,"2021-04-05T00:49:06+0100",10,69,9.28,70.16,0,1.43,4.72,5,10,70,1013.2
"2021-04-04T23:50:06+00:00",1617580206,"2021-04-05T00:50:06+0100",10,69,8.84,65.51,0,2.14,5.47,5.63,10,71,1013.2
"2021-04-04T23:51:06+00:00",1617580266,"2021-04-05T00:51:06+0100",10,69,9.28,68.91,0,2.14,5.47,5.63,10,71,1013.2
"2021-04-04T23:52:06+00:00",1617580326,"2021-04-05T00:52:06+0100",10,69,8.6,66.81,0,1.43,4.69,5,10,71,1013.3
"2021-04-04T23:53:06+00:00",1617580386,"2021-04-05T00:53:06+0100",10,69,10.14,65.46,0,2.14,6.91,6.91,10,71,1013.3
"2021-04-04T23:54:06+00:00",1617580446,"2021-04-05T00:54:06+0100",10,69,9.47,68.86,0,2.14,5.39,5.39,10,71,1013.2
"2021-04-04T23:55:06+00:00",1617580506,"2021-04-05T00:55:06+0100",10,69,9.46,71.86,0,2.14,4.61,5.01,10,71,1013.3
"2021-04-04T23:56:06+00:00",1617580566,"2021-04-05T00:56:06+0100",10,69,9.01,68.96,0,2.14,6.11,7.53,10,71,1013.2
"2021-04-04T23:57:06+00:00",1617580626,"2021-04-05T00:57:06+0100",10,69,22.1,46.01,91.27,1.43,5.36,5.64,10,71,1013.2
"2021-04-04T23:58:06+00:00",1617580686,"2021-04-05T00:58:06+0100",10,70,10.33,67.16,0,2.14,5.33,5.33,10,71,1013.2
"2021-04-04T23:59:06+00:00",1617580746,"2021-04-05T00:59:06+0100",10,70,9.43,69.86,6.53,2.14,5.3,5.3,10,71,1013.2
"2021-04-05T00:00:06+00:00",1617580806,"2021-04-05T01:00:06+0100",10,70,9.22,63.66,0,2.14,5.33,5.33,10,71,1013.1
"2021-04-05T00:01:06+00:00",1617580866,"2021-04-05T01:01:06+0100",10,70,8.78,67.26,0,2.14,5.33,5.33,10,71,1013.1
"2021-04-05T00:02:06+00:00",1617580926,"2021-04-05T01:02:06+0100",10,70,9.22,65.16,4.93,1.43,5.33,6.9,10,71,1013.1
"2021-04-05T00:03:06+00:00",1617580986,"2021-04-05T01:03:06+0100",10,70,8.77,68.26,0,1.43,6.05,6.9,10,71,1013.1
"2021-04-05T00:04:06+00:00",1617581046,"2021-04-05T01:04:06+0100",10,70,8.99,70.71,0,3.56,9.03,9.03,10,71,1013.1
"2021-04-05T00:05:06+00:00",1617581106,"2021-04-05T01:05:06+0100",10,70,8.99,67.71,0,2.14,6.79,6.9,10,71,1013.1
"2021-04-05T00:06:06+00:00",1617581166,"2021-04-05T01:06:06+0100",10,70,9.21,70.91,0,1.43,6.05,6.05,10,71,1013.1
"2021-04-05T00:07:06+00:00",1617581226,"2021-04-05T01:07:06+0100",10,70,9,62.96,0,2.14,5.33,6.27,10,71,1013.2
"2021-04-05T00:08:06+00:00",1617581286,"2021-04-05T01:08:06+0100",10,70,10.1,66.46,0,2.14,6.05,6.05,10,71,1013.2
"2021-04-05T00:09:06+00:00",1617581346,"2021-04-05T01:09:06+0100",10,70,9.65,66.31,0,2.14,6.02,6.27,10,72,1013.2
"2021-04-05T00:10:06+00:00",1617581406,"2021-04-05T01:10:06+0100",10,70,10.96,71.01,0,0.71,3.76,3.76,10,72,1013.2
"2021-04-05T00:11:06+00:00",1617581466,"2021-04-05T01:11:06+0100",10,70,11.82,67.56,0,2.85,7.38,8.78,9,73,1013.2
"2021-04-05T00:12:06+00:00",1617581526,"2021-04-05T01:12:06+0100",10,71,12.06,69.76,0,2.14,5.78,6.28,9,73,1013.2
"2021-04-05T00:14:01+00:00",1617581641,"2021-04-05T01:14:01+0100",10,71,12.48,69.16,0,1.43,6.46,8.15,9,73,1013.2
"2021-04-05T00:15:01+00:00",1617581701,"2021-04-05T01:15:01+0100",10,71,12.45,70.16,0,2.14,6.37,6.91,9,74,1013.2
"2021-04-05T00:16:01+00:00",1617581761,"2021-04-05T01:16:01+0100",10,71,12.86,69.31,0,2.85,4.82,6.29,9,75,1013.2
"2021-04-05T00:17:01+00:00",1617581821,"2021-04-05T01:17:01+0100",10,71,12.62,65.86,0,2.14,6.24,7.53,9,75,1013.2
"2021-04-05T00:18:01+00:00",1617581881,"2021-04-05T01:18:01+0100",10,72,12.66,64.86,0,2.14,5.43,6.3,9,75,1013.2
"2021-04-05T00:19:01+00:00",1617581941,"2021-04-05T01:19:01+0100",10,72,12.63,67.86,0,1.43,4.65,5.07,9,75,1013.1
"2021-04-05T00:20:01+00:00",1617582001,"2021-04-05T01:20:01+0100",10,72,13.91,65.56,0,1.43,4.51,6.31,9,76,1013
"2021-04-05T00:21:01+00:00",1617582061,"2021-04-05T01:21:01+0100",10,73,13.89,65.06,0,2.14,5.17,6.31,9,76,1013
"2021-04-05T00:22:01+00:00",1617582121,"2021-04-05T01:22:01+0100",10,73,13.86,61.06,0,2.14,3.69,5.7,9,77,1013
"2021-04-05T00:23:01+00:00",1617582181,"2021-04-05T01:23:01+0100",10,73,15.44,63.21,0,1.43,4.99,8.75,9,77,1013
"2021-04-05T00:24:01+00:00",1617582241,"2021-04-05T01:24:01+0100",10,74,14.73,63.86,0,2.85,5.57,6.93,9,78,1013
"2021-04-05T00:25:01+00:00",1617582301,"2021-04-05T01:25:01+0100",10,74,16.47,63.71,0,2.14,4.09,6.32,9,78,1013.1
"2021-04-05T00:26:01+00:00",1617582361,"2021-04-05T01:26:01+0100",9,74,16.05,66.81,0,2.14,4.7,6.33,9,79,1013.2
"2021-04-05T00:27:01+00:00",1617582421,"2021-04-05T01:27:01+0100",9,75,17.19,65.81,0,1.43,3.23,5.73,9,78,1013.3
"2021-04-05T00:28:01+00:00",1617582481,"2021-04-05T01:28:01+0100",9,75,9.87,72.21,0,2.14,5.96,9.33,9,77,1013.3
"2021-04-05T00:29:01+00:00",1617582541,"2021-04-05T01:29:01+0100",9,74,11.22,66.91,0,1.43,3.25,6.93,9,78,1013.4
"2021-04-05T00:30:01+00:00",1617582601,"2021-04-05T01:30:01+0100",9,75,9.49,70.06,0,1.43,3.89,5.13,9,78,1013.4
"2021-04-05T00:31:01+00:00",1617582661,"2021-04-05T01:31:01+0100",9,75,8.01,69.16,0,2.85,6.68,9.33,9,77,1013.4
"2021-04-05T00:32:01+00:00",1617582721,"2021-04-05T01:32:01+0100",9,75,9.56,69.81,0,1.43,3.23,5.13,9,78,1013.4
"2021-04-05T00:33:01+00:00",1617582781,"2021-04-05T01:33:01+0100",9,75,7.19,66.11,0,1.43,4.61,6.33,9,77,1013.4
"2021-04-05T00:34:01+00:00",1617582841,"2021-04-05T01:34:01+0100",9,74,4.78,70.41,0,1.43,4,5.73,9,77,1013.4
"2021-04-05T00:35:01+00:00",1617582901,"2021-04-05T01:35:01+0100",9,74,5.08,74.11,0,1.43,4.03,5.12,8,76,1013.4
"2021-04-05T00:36:01+00:00",1617582961,"2021-04-05T01:36:01+0100",9,74,4.95,73.41,0,3.56,6.87,7.53,8,76,1013.3
"2021-04-05T00:37:01+00:00",1617583021,"2021-04-05T01:37:01+0100",9,74,4.07,76.36,0,2.14,5.51,7.53,8,76,1013.3
"2021-04-05T00:38:01+00:00",1617583081,"2021-04-05T01:38:01+0100",9,74,4.81,72.46,0,2.14,4.14,6.32,8,76,1013.3
"2021-04-05T00:39:01+00:00",1617583141,"2021-04-05T01:39:01+0100",9,74,8.36,69.66,0,2.85,5.54,7.53,8,77,1013.2
"2021-04-05T00:40:01+00:00",1617583201,"2021-04-05T01:40:01+0100",9,74,4.88,74.46,0,1.43,4.14,5.11,8,76,1013.2
"2021-04-05T00:41:01+00:00",1617583261,"2021-04-05T01:41:01+0100",9,74,5.32,73.36,0,2.14,4.84,6.32,8,76,1013.1
"2021-04-05T00:42:01+00:00",1617583321,"2021-04-05T01:42:01+0100",9,74,5.17,70.41,0,2.85,5.54,7.53,8,76,1013.1
"2021-04-05T00:43:01+00:00",1617583381,"2021-04-05T01:43:01+0100",9,74,6.26,75.66,0,2.14,5.51,6.32,8,76,1013.1
"2021-04-05T00:44:01+00:00",1617583441,"2021-04-05T01:44:01+0100",9,74,3.84,72.71,0,2.14,4.84,7.53,8,75,1013.1
"2021-04-05T00:45:01+00:00",1617583501,"2021-04-05T01:45:01+0100",8,74,2.8,74.71,0,3.56,7.67,8.74,8,75,1013
"2021-04-05T00:46:01+00:00",1617583561,"2021-04-05T01:46:01+0100",8,74,3.48,75.06,0,2.14,5.6,6.32,8,75,1013
"2021-04-05T00:47:01+00:00",1617583621,"2021-04-05T01:47:01+0100",8,73,4.16,73.16,0,0.71,3.53,5.1,8,75,1012.9
"2021-04-05T00:48:01+00:00",1617583681,"2021-04-05T01:48:01+0100",8,73,5.11,73.21,0,2.85,4.93,6.32,8,75,1012.9
"2021-04-05T00:49:01+00:00",1617583741,"2021-04-05T01:49:01+0100",8,73,5.99,75.51,2.95,2.14,4.23,5.1,8,75,1012.9
"2021-04-05T00:50:01+00:00",1617583801,"2021-04-05T01:50:01+0100",8,74,6.64,75.11,0,1.43,5.57,7.53,8,75,1012.9
"2021-04-05T00:51:01+00:00",1617583861,"2021-04-05T01:51:01+0100",8,74,4.87,77.01,0,2.14,4.9,5.71,8,75,1012.8
"2021-04-05T00:52:01+00:00",1617583921,"2021-04-05T01:52:01+0100",8,73,2.74,76.51,0,2.85,7.07,8.14,8,74,1012.8
"2021-04-05T00:53:01+00:00",1617583981,"2021-04-05T01:53:01+0100",8,73,4.74,74.56,0,2.14,4.26,5.71,8,74,1012.8
"2021-04-05T00:54:01+00:00",1617584041,"2021-04-05T01:54:01+0100",8,73,4.32,71.91,0,2.85,7.14,8.14,8,75,1012.8
"2021-04-05T00:55:01+00:00",1617584101,"2021-04-05T01:55:01+0100",8,73,5.42,72.66,0,2.14,6.4,9.35,8,74,1012.8
"2021-04-05T00:56:01+00:00",1617584161,"2021-04-05T01:56:01+0100",8,73,5.18,71.46,0,2.85,6.37,8.14,8,74,1012.9
"2021-04-05T00:57:01+00:00",1617584221,"2021-04-05T01:57:01+0100",8,73,4.97,74.51,0,1.43,4.28,5.71,8,74,1012.8
"2021-04-05T00:58:01+00:00",1617584281,"2021-04-05T01:58:01+0100",8,73,5.42,71.16,0,2.14,6.4,7.53,8,74,1012.8
"2021-04-05T00:59:01+00:00",1617584341,"2021-04-05T01:59:01+0100",8,73,3.29,73.41,0.49,3.56,8.58,9.97,8,73,1012.8
"2021-04-05T01:00:01+00:00",1617584401,"2021-04-05T02:00:01+0100",8,73,2.42,73.86,0,2.14,5.11,6.92,8,73,1012.7
"2021-04-05T01:01:01+00:00",1617584461,"2021-04-05T02:01:01+0100",8,73,3.55,77.36,0,2.85,7.3,8.14,8,73,1012.7
"2021-04-05T01:02:01+00:00",1617584521,"2021-04-05T02:02:01+0100",8,72,1.38,75.36,0,2.85,8.15,8.15,8,72,1012.8
"2021-04-05T01:03:01+00:00",1617584581,"2021-04-05T02:03:01+0100",8,72,2.51,76.61,1.92,2.14,5.34,8.15,8,72,1012.8
"2021-04-05T01:04:01+00:00",1617584641,"2021-04-05T02:04:01+0100",8,72,3.41,73.91,0,0.71,3.93,6.3,8,72,1012.8
"2021-04-05T01:05:01+00:00",1617584701,"2021-04-05T02:05:01+0100",8,72,3.64,74.86,5.94,2.85,8.28,9.38,8,72,1012.9
"2021-04-05T01:06:01+00:00",1617584761,"2021-04-05T02:06:01+0100",8,72,5.27,72.76,0,2.14,7.6,8.15,8,72,1012.9
"2021-04-05T01:07:01+00:00",1617584821,"2021-04-05T02:07:01+0100",8,72,3.29,76.71,0,2.85,9.07,9.38,8,72,1013
"2021-04-05T01:08:01+00:00",1617584881,"2021-04-05T02:08:01+0100",8,72,2.41,77.91,0,3.56,9.11,11.24,8,71,1013
"2021-04-05T01:09:01+00:00",1617584941,"2021-04-05T02:09:01+0100",8,71,1.56,76.36,0,2.14,7.76,8.15,8,71,1013.1
"2021-04-05T01:10:01+00:00",1617585001,"2021-04-05T02:10:01+0100",8,71,2.47,78.66,0,2.14,8.56,8.77,8,71,1013.2
"2021-04-05T01:11:01+00:00",1617585061,"2021-04-05T02:11:01+0100",8,71,2.02,77.26,0,2.85,7.1,8.15,8,70,1013.2
"2021-04-05T01:12:01+00:00",1617585121,"2021-04-05T02:12:01+0100",8,71,2.7,79.11,0,2.85,8.59,8.59,8,71,1013.2
"2021-04-05T01:13:01+00:00",1617585181,"2021-04-05T02:13:01+0100",8,71,2.93,78.56,0,2.85,7.89,8.15,8,70,1013.3
"2021-04-05T01:14:58+00:00",1617585298,"2021-04-05T02:14:58+0100",8,71,2.72,79.11,0,2.14,7.19,7.53,8,70,1013.3
"2021-04-05T01:15:58+00:00",1617585358,"2021-04-05T02:15:58+0100",8,71,2.37,77.71,0,2.14,7.99,8.15,8,70,1013.3
"2021-04-05T01:16:58+00:00",1617585418,"2021-04-05T02:16:58+0100",8,70,0.39,79.16,0,2.85,8.79,10.03,8,69,1013.3
"2021-04-05T01:17:58+00:00",1617585478,"2021-04-05T02:17:58+0100",8,70,1.68,79.61,0,2.85,6.64,8.78,8,70,1013.3
"2021-04-05T01:18:58+00:00",1617585538,"2021-04-05T02:18:58+0100",8,70,2.36,76.71,0,3.56,8.89,9.41,8,70,1013.3
"2021-04-05T01:19:58+00:00",1617585598,"2021-04-05T02:19:58+0100",8,70,2.79,79.61,4.27,2.85,9.6,9.6,8,70,1013.1
"2021-04-05T01:20:58+00:00",1617585658,"2021-04-05T02:20:58+0100",8,70,1.32,78.46,0,2.14,9.67,9.67,8,69,1013.2
"2021-04-05T01:21:58+00:00",1617585718,"2021-04-05T02:21:58+0100",8,70,0,73.16,0.08,2.85,8.32,8.32,8,67,1013.2
"2021-04-05T01:22:58+00:00",1617585778,"2021-04-05T02:22:58+0100",8,69,0,75.01,0,2.85,8.55,10.07,8,66,1013.2
"2021-04-05T01:23:58+00:00",1617585838,"2021-04-05T02:23:58+0100",8,68,0,73.11,0,3.56,11.07,11.07,8,65,1013.2
"2021-04-05T01:24:58+00:00",1617585898,"2021-04-05T02:24:58+0100",8,67,0,76.41,2.63,3.56,10.65,10.65,8,64,1013.2
"2021-04-05T01:25:58+00:00",1617585958,"2021-04-05T02:25:58+0100",8,66,0,77.11,2.34,3.56,10.12,10.12,8,64,1013.2
"2021-04-05T01:26:58+00:00",1617586018,"2021-04-05T02:26:58+0100",8,66,0,74.41,3.76,4.99,11.9,11.9,8,63,1013.1
"2021-04-05T01:27:58+00:00",1617586078,"2021-04-05T02:27:58+0100",8,65,0,77.66,0,3.56,12.99,12.99,8,62,1013.1
"2021-04-05T01:28:58+00:00",1617586138,"2021-04-05T02:28:58+0100",8,64,0,73.26,0,3.56,11.67,11.67,8,60,1013
"2021-04-05T01:29:58+00:00",1617586198,"2021-04-05T02:29:58+0100",8,63,0,76.71,0,1.43,7.99,8.2,8,59,1013
"2021-04-05T01:30:58+00:00",1617586258,"2021-04-05T02:30:58+0100",8,62,0,76.46,0,3.56,11.61,11.61,7,58,1012.9
"2021-04-05T01:31:58+00:00",1617586318,"2021-04-05T02:31:58+0100",8,61,0,78.06,5.83,2.85,11.88,11.88,7,58,1012.9
"2021-04-05T01:32:58+00:00",1617586378,"2021-04-05T02:32:58+0100",8,60,0,78.36,0,3.56,12.19,12.19,7,57,1012.9
"2021-04-05T01:33:58+00:00",1617586438,"2021-04-05T02:33:58+0100",8,59,0,79.26,0,4.28,13.36,13.36,7,57,1013
"2021-04-05T01:34:58+00:00",1617586498,"2021-04-05T02:34:58+0100",8,59,0,80.01,1.71,2.85,10.06,10.06,7,57,1013
"2021-04-05T01:35:58+00:00",1617586558,"2021-04-05T02:35:58+0100",8,59,0,79.81,0,3.56,12.76,12.76,7,56,1013.1
"2021-04-05T01:36:58+00:00",1617586618,"2021-04-05T02:36:58+0100",8,58,0,80.51,0,2.85,11.96,11.96,7,56,1013.1
"2021-04-05T01:37:58+00:00",1617586678,"2021-04-05T02:37:58+0100",8,58,0,77.91,8.92,2.85,11.21,11.21,7,54,1013.1
"2021-04-05T01:38:58+00:00",1617586738,"2021-04-05T02:38:58+0100",8,57,0,81.71,1.44,3.56,13.21,13.21,7,54,1013.1
"2021-04-05T01:39:58+00:00",1617586798,"2021-04-05T02:39:58+0100",8,57,0,79.21,5.64,2.14,12.55,12.55,7,54,1013.1
"2021-04-05T01:40:58+00:00",1617586858,"2021-04-05T02:40:58+0100",8,56,0,81.96,0,3.56,15.38,15.38,7,54,1013
"2021-04-05T01:41:58+00:00",1617586918,"2021-04-05T02:41:58+0100",8,56,0,80.46,0,3.56,14.62,14.62,7,54,1013.1
"2021-04-05T01:42:58+00:00",1617586978,"2021-04-05T02:42:58+0100",8,56,0,83.36,1.24,2.14,12,12,7,54,1013
"2021-04-05T01:43:58+00:00",1617587038,"2021-04-05T02:43:58+0100",7,55,0,81.16,1.59,2.85,12.94,12.94,7,54,1013
"2021-04-05T01:44:58+00:00",1617587098,"2021-04-05T02:44:58+0100",7,55,0,84.31,7.87,2.14,13.11,13.11,7,54,1013
"2021-04-05T01:45:58+00:00",1617587158,"2021-04-05T02:45:58+0100",7,55,0,80.76,0,2.14,12.22,12.22,7,54,1013.2
"2021-04-05T01:46:58+00:00",1617587218,"2021-04-05T02:46:58+0100",7,55,0,81.81,0,2.14,13.24,13.24,7,53,1013.2
"2021-04-05T01:47:58+00:00",1617587278,"2021-04-05T02:47:58+0100",7,54,0,83.36,0,2.14,11.43,11.43,7,53,1013.2
"2021-04-05T01:48:58+00:00",1617587338,"2021-04-05T02:48:58+0100",7,54,0,80.86,0,2.14,13.37,13.37,7,53,1013.2
"2021-04-05T01:49:58+00:00",1617587398,"2021-04-05T02:49:58+0100",7,54,0,80.31,9.25,1.43,12.54,12.54,7,52,1013.2
"2021-04-05T01:50:58+00:00",1617587458,"2021-04-05T02:50:58+0100",7,54,0,80.61,9.79,2.85,10.72,10.72,7,53,1013.1
"2021-04-05T01:51:58+00:00",1617587518,"2021-04-05T02:51:58+0100",7,54,0,80.26,0,2.14,13.57,13.57,7,53,1013
"2021-04-05T01:52:58+00:00",1617587578,"2021-04-05T02:52:58+0100",7,54,0,82.11,4.1,2.14,9.85,9.85,7,53,1013
"2021-04-05T01:53:58+00:00",1617587638,"2021-04-05T02:53:58+0100",7,54,0,81.51,4.1,2.14,9.85,9.85,7,53,1012.9
"2021-04-05T01:54:58+00:00",1617587698,"2021-04-05T02:54:58+0100",7,54,0,80.06,6,1.43,10.69,10.69,7,53,1013
"2021-04-05T01:55:58+00:00",1617587758,"2021-04-05T02:55:58+0100",7,54,0,81.11,0,2.14,10.78,10.78,7,52,1013
"2021-04-05T01:56:58+00:00",1617587818,"2021-04-05T02:56:58+0100",7,53,0,82.06,0,1.43,9.96,9.96,7,52,1013
"2021-04-05T01:57:58+00:00",1617587878,"2021-04-05T02:57:58+0100",7,53,0,81.76,7.92,2.14,9.99,9.99,7,53,1013
"2021-04-05T01:58:58+00:00",1617587938,"2021-04-05T02:58:58+0100",7,53,0,82.01,0,1.43,9.03,9.03,7,52,1013
