Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Four Banks - Barlow Moor Road (163)-Temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-NO2(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-O3(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-NO(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM1(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM2.5(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM10(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-Ambient temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Ambient humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-Ambient pressure(hPa)-slotB
"2021-02-15T00:49:10+00:00",1613350150,"2021-02-15T00:49:10+0000",8,84,9.46,41.31,0,12.11,14.24,19,8,83,1012
"2021-02-15T00:50:10+00:00",1613350210,"2021-02-15T00:50:10+0000",8,83,11.7,44.81,2.2,12.83,16.11,19.57,8,83,1012
"2021-02-15T00:51:10+00:00",1613350270,"2021-02-15T00:51:10+0000",8,83,11.95,40.26,5.55,12.11,16.28,19.61,8,83,1012
"2021-02-15T00:52:10+00:00",1613350330,"2021-02-15T00:52:10+0000",8,83,10.4,48.36,0,13.54,16.28,20.71,8,83,1012
"2021-02-15T00:53:10+00:00",1613350390,"2021-02-15T00:53:10+0000",8,83,9.96,44.96,0,12.11,14.51,20.16,8,83,1012
"2021-02-15T00:54:10+00:00",1613350450,"2021-02-15T00:54:10+0000",8,83,9.5,44.81,0,12.83,16.82,20.14,8,83,1012
"2021-02-15T00:55:10+00:00",1613350510,"2021-02-15T00:55:10+0000",8,83,11.05,41.71,0,11.4,13.27,16.31,8,83,1012.1
"2021-02-15T00:56:10+00:00",1613350570,"2021-02-15T00:56:10+0000",8,83,10.4,45.36,0,11.4,13.32,19.61,8,83,1012.1
"2021-02-15T00:57:10+00:00",1613350630,"2021-02-15T00:57:10+0000",8,83,9.49,42.31,1.36,11.4,13.22,16.84,8,84,1012.1
"2021-02-15T00:58:10+00:00",1613350690,"2021-02-15T00:58:10+0000",8,83,10.15,40.41,0,12.11,15.53,21.76,8,83,1012.1
"2021-02-15T00:59:10+00:00",1613350750,"2021-02-15T00:59:10+0000",8,84,9.63,45.51,0,12.11,14.3,17.92,8,83,1012.1
"2021-02-15T01:00:10+00:00",1613350810,"2021-02-15T01:00:10+0000",8,83,9.93,43.71,0,12.11,14.4,17.94,8,84,1012.1
"2021-02-15T01:01:10+00:00",1613350870,"2021-02-15T01:01:10+0000",8,83,9.05,45.41,0,10.69,13.22,16.3,8,83,1012.1
"2021-02-15T01:02:10+00:00",1613350930,"2021-02-15T01:02:10+0000",8,83,8.98,42.91,0,12.83,14.99,20.13,8,83,1012.1
"2021-02-15T01:03:10+00:00",1613350990,"2021-02-15T01:03:10+0000",8,83,10.4,45.36,0,10.69,14.51,18.51,8,83,1012.1
"2021-02-15T01:04:10+00:00",1613351050,"2021-02-15T01:04:10+0000",8,83,9.96,43.46,0,9.26,10.96,14.67,8,83,1012.1
"2021-02-15T01:05:10+00:00",1613351110,"2021-02-15T01:05:10+0000",8,83,10.34,42.86,0.16,12.83,15.69,19.06,8,83,1012.1
"2021-02-15T01:06:10+00:00",1613351170,"2021-02-15T01:06:10+0000",8,83,10.62,43.81,15.31,11.4,13.92,17.96,8,83,1012.1
"2021-02-15T01:07:10+00:00",1613351230,"2021-02-15T01:07:10+0000",8,83,9.52,47.06,2.2,12.11,12.78,16.87,8,83,1012.1
"2021-02-15T01:08:10+00:00",1613351290,"2021-02-15T01:08:10+0000",8,83,9.08,46.41,0,12.11,15.15,20.72,8,83,1012.1
"2021-02-15T01:09:10+00:00",1613351350,"2021-02-15T01:09:10+0000",8,83,9.74,43.76,0,10.69,12.14,15.22,8,83,1012.1
"2021-02-15T01:10:10+00:00",1613351410,"2021-02-15T01:10:10+0000",8,83,9.5,46.31,0,12.11,15.64,19.6,8,83,1012
"2021-02-15T01:11:10+00:00",1613351470,"2021-02-15T01:11:10+0000",8,83,12.84,43.31,2.76,14.96,16.88,20.71,8,83,1012
"2021-02-15T01:12:10+00:00",1613351530,"2021-02-15T01:12:10+0000",8,83,11.28,41.91,8.06,12.11,13.27,16.85,8,83,1012
"2021-02-15T01:13:10+00:00",1613351590,"2021-02-15T01:13:10+0000",8,83,9.74,45.01,0,12.83,13.92,17.41,8,83,1012
"2021-02-15T01:14:10+00:00",1613351650,"2021-02-15T01:14:10+0000",8,83,9.07,44.66,0,10.69,12.14,15.22,8,83,1012
"2021-02-15T01:15:10+00:00",1613351710,"2021-02-15T01:15:10+0000",8,83,11.07,45.21,0,10.69,10.96,15.77,8,83,1012
"2021-02-15T01:16:10+00:00",1613351770,"2021-02-15T01:16:10+0000",8,83,10.56,43.56,3.54,14.96,16.28,19.61,8,83,1012
"2021-02-15T01:17:10+00:00",1613351830,"2021-02-15T01:17:10+0000",8,83,10.84,40.26,2.48,13.54,15.1,19.06,8,83,1012
"2021-02-15T01:18:10+00:00",1613351890,"2021-02-15T01:18:10+0000",8,83,11.23,38.66,6.06,13.54,16.93,19.62,8,83,1012
"2021-02-15T01:19:10+00:00",1613351950,"2021-02-15T01:19:10+0000",8,83,9.07,41.66,4.43,12.11,12.14,15.22,8,83,1012
"2021-02-15T01:20:10+00:00",1613352010,"2021-02-15T01:20:10+0000",8,83,9.71,43.76,0,11.4,11.45,15.2,8,83,1012
"2021-02-15T01:21:10+00:00",1613352070,"2021-02-15T01:21:10+0000",8,83,9.05,41.41,0,13.54,14.4,19.04,8,83,1012
"2021-02-15T01:22:10+00:00",1613352130,"2021-02-15T01:22:10+0000",8,83,9.49,44.56,0,11.4,14.99,17.94,8,83,1012
"2021-02-15T01:23:10+00:00",1613352190,"2021-02-15T01:23:10+0000",8,83,8.59,47.26,1.92,12.83,15.53,19.57,8,83,1012.1
"2021-02-15T01:24:10+00:00",1613352250,"2021-02-15T01:24:10+0000",8,83,9.27,46.36,8.9,9.98,13.22,17.94,8,84,1012.1
"2021-02-15T01:25:10+00:00",1613352310,"2021-02-15T01:25:10+0000",8,83,8.81,45.71,0,15.68,17.29,21.76,8,84,1012.1
"2021-02-15T01:26:10+00:00",1613352370,"2021-02-15T01:26:10+0000",8,83,9.26,45.61,0,11.4,16.7,20.12,8,84,1012.1
"2021-02-15T01:27:10+00:00",1613352430,"2021-02-15T01:27:10+0000",8,83,9.04,43.91,0,15.68,18.47,21.76,7,84,1012.1
"2021-02-15T01:28:10+00:00",1613352490,"2021-02-15T01:28:10+0000",8,83,10.61,42.31,1.08,14.96,16.82,20.69,7,84,1012.1
"2021-02-15T01:29:10+00:00",1613352550,"2021-02-15T01:29:10+0000",8,83,9.74,46.26,0,12.11,12.73,17.96,7,84,1012.1
"2021-02-15T01:30:10+00:00",1613352610,"2021-02-15T01:30:10+0000",8,83,8.62,46.76,6.94,12.11,15.05,20.14,7,84,1012.1
"2021-02-15T01:31:10+00:00",1613352670,"2021-02-15T01:31:10+0000",8,83,8.16,41.11,10.01,14.25,17.35,21.23,7,84,1012.1
"2021-02-15T01:32:10+00:00",1613352730,"2021-02-15T01:32:10+0000",8,83,8.38,42.06,5.83,12.11,13.22,17.39,7,84,1012.1
"2021-02-15T01:33:10+00:00",1613352790,"2021-02-15T01:33:10+0000",8,83,9.71,45.01,0,13.54,16.76,21.23,7,84,1012.1
"2021-02-15T01:34:10+00:00",1613352850,"2021-02-15T01:34:10+0000",8,83,8.15,45.11,0,12.83,14.35,19.57,7,84,1012.1
"2021-02-15T01:35:10+00:00",1613352910,"2021-02-15T01:35:10+0000",8,83,7.99,43.41,16.4,12.11,16.7,21.76,7,84,1012.1
"2021-02-15T01:36:10+00:00",1613352970,"2021-02-15T01:36:10+0000",8,84,7.98,42.66,0,12.83,16.64,20.65,7,84,1012.1
"2021-02-15T01:37:10+00:00",1613353030,"2021-02-15T01:37:10+0000",8,84,8.19,44.11,0,12.83,16,20.09,7,84,1012.1
"2021-02-15T01:38:10+00:00",1613353090,"2021-02-15T01:38:10+0000",8,84,7.74,40.96,0,14.96,14.96,18.99,7,84,1012.1
"2021-02-15T01:40:02+00:00",1613353202,"2021-02-15T01:40:02+0000",8,84,7.07,39.86,0,12.11,14.19,18.44,7,84,1012.1
"2021-02-15T01:41:02+00:00",1613353262,"2021-02-15T01:41:02+0000",8,84,8.17,43.86,0,14.25,18.81,21.7,7,84,1012.1
"2021-02-15T01:42:02+00:00",1613353322,"2021-02-15T01:42:02+0000",8,84,7.5,44.01,0,12.11,14.72,18.43,7,84,1012.1
"2021-02-15T01:43:02+00:00",1613353382,"2021-02-15T01:43:02+0000",8,84,7.96,45.66,7.53,14.96,17.11,20.62,7,84,1012.2
"2021-02-15T01:44:02+00:00",1613353442,"2021-02-15T01:44:02+0000",8,84,8.67,46.01,0,12.83,18.16,22.23,7,85,1012.1
"2021-02-15T01:45:02+00:00",1613353502,"2021-02-15T01:45:02+0000",8,84,7.77,45.46,0,12.83,17.52,21.67,7,85,1012.1
"2021-02-15T01:46:02+00:00",1613353562,"2021-02-15T01:46:02+0000",8,84,9.1,43.66,7.84,15.68,17.52,22.75,7,85,1012.2
"2021-02-15T01:47:02+00:00",1613353622,"2021-02-15T01:47:02+0000",8,84,7.99,42.66,0.69,14.25,17.52,21.67,7,85,1012.2
"2021-02-15T01:48:02+00:00",1613353682,"2021-02-15T01:48:02+0000",8,84,8.69,48.26,2.06,12.83,16.53,21.17,7,85,1012.2
"2021-02-15T01:49:02+00:00",1613353742,"2021-02-15T01:49:02+0000",8,84,8.45,42.06,0.41,12.83,14.66,19.5,7,85,1012.2
"2021-02-15T01:50:02+00:00",1613353802,"2021-02-15T01:50:02+0000",8,84,8.41,42.06,0,12.83,12.83,16.21,7,85,1012.2
"2021-02-15T01:51:02+00:00",1613353862,"2021-02-15T01:51:02+0000",8,84,7.96,42.91,3.16,12.11,16.76,21.62,7,85,1012.2
"2021-02-15T01:52:02+00:00",1613353922,"2021-02-15T01:52:02+0000",8,84,7.95,45.66,0,13.54,16.12,22.15,7,85,1012.2
"2021-02-15T01:53:02+00:00",1613353982,"2021-02-15T01:53:02+0000",8,84,8.2,43.36,0,15.68,19.2,23.82,7,85,1012.2
"2021-02-15T01:54:02+00:00",1613354042,"2021-02-15T01:54:02+0000",8,84,8.22,45.61,1.79,14.25,17,22.23,7,85,1012.1
"2021-02-15T01:55:02+00:00",1613354102,"2021-02-15T01:55:02+0000",8,84,8.43,44.56,0.96,14.25,18.1,21.67,7,85,1012.1
"2021-02-15T01:56:02+00:00",1613354162,"2021-02-15T01:56:02+0000",8,84,8.45,42.31,0,12.83,15.25,18.42,7,85,1012.1
"2021-02-15T01:57:02+00:00",1613354222,"2021-02-15T01:57:02+0000",8,84,8.23,44.36,0,12.83,12.97,16.79,7,85,1012.1
"2021-02-15T01:58:02+00:00",1613354282,"2021-02-15T01:58:02+0000",7,84,8.07,43.91,1.59,14.25,14.66,18.96,7,85,1012.1
"2021-02-15T01:59:02+00:00",1613354342,"2021-02-15T01:59:02+0000",7,84,7.82,45.96,0,13.54,13.54,17.85,7,85,1012
"2021-02-15T02:00:02+00:00",1613354402,"2021-02-15T02:00:02+0000",7,84,8.73,46.76,7.32,15.68,18.16,22.23,7,85,1012
"2021-02-15T02:01:02+00:00",1613354462,"2021-02-15T02:01:02+0000",7,84,8.49,46.06,0,14.25,16.3,19.48,7,85,1012
"2021-02-15T02:02:02+00:00",1613354522,"2021-02-15T02:02:02+0000",7,84,7.88,43.96,0,12.83,15.08,18.92,7,85,1012
"2021-02-15T02:03:02+00:00",1613354582,"2021-02-15T02:03:02+0000",7,84,7.44,40.31,0,14.25,16.88,21.65,7,85,1012
"2021-02-15T02:04:02+00:00",1613354642,"2021-02-15T02:04:02+0000",7,84,8.1,45.41,0,1.43,6.97,11.33,7,85,1012
"2021-02-15T02:05:02+00:00",1613354702,"2021-02-15T02:05:02+0000",7,84,8.33,46.86,0.31,14.96,16.88,22.74,7,86,1012
"2021-02-15T02:06:02+00:00",1613354762,"2021-02-15T02:06:02+0000",7,84,7.88,41.96,0,14.96,15.66,21.09,7,86,1012
"2021-02-15T02:07:02+00:00",1613354822,"2021-02-15T02:07:02+0000",7,84,8.3,44.11,0,14.96,17.28,23.77,7,86,1012
"2021-02-15T02:08:02+00:00",1613354882,"2021-02-15T02:08:02+0000",7,85,7.84,42.71,0,12.83,16.06,21.59,7,86,1012
"2021-02-15T02:09:02+00:00",1613354942,"2021-02-15T02:09:02+0000",7,85,8.51,44.31,0,12.11,15.49,20.51,7,86,1012
"2021-02-15T02:10:02+00:00",1613355002,"2021-02-15T02:10:02+0000",7,85,8.78,44.01,0,9.98,13.71,18.33,7,86,1012
"2021-02-15T02:11:02+00:00",1613355062,"2021-02-15T02:11:02+0000",7,85,8.46,42.81,0,13.54,14.12,19.37,7,86,1012
"2021-02-15T02:12:02+00:00",1613355122,"2021-02-15T02:12:02+0000",7,85,10.74,32.81,11.96,13.54,15.78,20.44,7,86,1012
"2021-02-15T02:13:02+00:00",1613355182,"2021-02-15T02:13:02+0000",7,85,8.88,40.21,0,15.68,18.56,25.79,7,86,1012
"2021-02-15T02:14:02+00:00",1613355242,"2021-02-15T02:14:02+0000",7,85,9.16,47.16,0,14.96,17.36,22.02,7,86,1012
"2021-02-15T02:15:02+00:00",1613355302,"2021-02-15T02:15:02+0000",7,85,8.72,43.01,0,13.54,15.09,22.02,7,86,1012
"2021-02-15T02:16:02+00:00",1613355362,"2021-02-15T02:16:02+0000",7,85,8.94,42.96,0,14.25,16.23,21.48,7,86,1012
"2021-02-15T02:17:02+00:00",1613355422,"2021-02-15T02:17:02+0000",7,85,8.26,40.86,0,14.96,17.3,22.54,7,86,1012
"2021-02-15T02:18:02+00:00",1613355482,"2021-02-15T02:18:02+0000",7,86,8.02,43.41,0,14.96,17.18,21.97,7,86,1011.9
"2021-02-15T02:19:02+00:00",1613355542,"2021-02-15T02:19:02+0000",7,86,8.45,43.31,5.77,12.11,14.3,21.95,7,86,1012
"2021-02-15T02:20:02+00:00",1613355602,"2021-02-15T02:20:02+0000",7,86,8.23,42.11,0,12.83,15.43,22.49,7,86,1012
"2021-02-15T02:21:02+00:00",1613355662,"2021-02-15T02:21:02+0000",7,86,8.45,42.56,0,15.68,18.24,24.62,7,86,1012
"2021-02-15T02:22:02+00:00",1613355722,"2021-02-15T02:22:02+0000",7,86,8,37.16,0,12.83,17.06,21.4,7,86,1012
"2021-02-15T02:23:02+00:00",1613355782,"2021-02-15T02:23:02+0000",7,86,8.43,41.31,0.66,14.25,17,22.45,7,86,1012
"2021-02-15T02:24:02+00:00",1613355842,"2021-02-15T02:24:02+0000",7,86,7.77,41.96,3.35,14.96,17.06,22.47,7,86,1012
"2021-02-15T02:25:02+00:00",1613355902,"2021-02-15T02:25:02+0000",7,86,8.21,40.86,0,16.39,18.12,22.45,7,86,1012
"2021-02-15T02:26:02+00:00",1613355962,"2021-02-15T02:26:02+0000",7,86,8.64,36.51,0.93,16.39,18.05,24.57,7,86,1012
"2021-02-15T02:27:02+00:00",1613356022,"2021-02-15T02:27:02+0000",7,86,8.41,40.31,0,14.96,16.31,20.83,7,86,1012
"2021-02-15T02:28:02+00:00",1613356082,"2021-02-15T02:28:02+0000",7,86,8.62,39.51,4.43,12.11,15.7,20.28,7,86,1012
"2021-02-15T02:29:02+00:00",1613356142,"2021-02-15T02:29:02+0000",7,86,8.84,33.71,0,13.54,16.25,21.87,7,86,1012
"2021-02-15T02:30:02+00:00",1613356202,"2021-02-15T02:30:02+0000",7,86,8.85,41.96,0,16.39,16.87,21.89,7,86,1012
"2021-02-15T02:31:02+00:00",1613356262,"2021-02-15T02:31:02+0000",7,86,8.18,33.86,0,16.39,17.99,24.55,7,86,1012
"2021-02-15T02:32:02+00:00",1613356322,"2021-02-15T02:32:02+0000",7,86,8.2,42.61,0,12.11,14.69,20.31,7,86,1012
"2021-02-15T02:33:02+00:00",1613356382,"2021-02-15T02:33:02+0000",7,86,9.53,39.56,0,13.54,16.37,21.91,7,86,1012
"2021-02-15T02:34:02+00:00",1613356442,"2021-02-15T02:34:02+0000",7,86,11.98,38.76,0,14.96,16.43,21.39,7,86,1012
"2021-02-15T02:35:02+00:00",1613356502,"2021-02-15T02:35:02+0000",7,86,10.68,38.31,3.62,15.68,19.44,25.71,7,86,1011.9
"2021-02-15T02:36:02+00:00",1613356562,"2021-02-15T02:36:02+0000",7,85,9.46,42.86,1.28,14.96,16.86,23.64,7,86,1011.9
"2021-02-15T02:37:02+00:00",1613356622,"2021-02-15T02:37:02+0000",7,85,9.84,39.26,0,12.83,14.58,20.42,7,86,1011.9
"2021-02-15T02:38:02+00:00",1613356682,"2021-02-15T02:38:02+0000",7,85,9.4,44.11,0,14.96,16.35,21.51,7,86,1011.9
"2021-02-15T02:39:02+00:00",1613356742,"2021-02-15T02:39:02+0000",7,85,9.63,44.31,0,12.11,15.21,19.9,7,86,1011.8
"2021-02-15T02:40:55+00:00",1613356855,"2021-02-15T02:40:55+0000",7,85,8.54,46.31,0,15.68,16.46,23.16,7,86,1011.8
"2021-02-15T02:41:55+00:00",1613356915,"2021-02-15T02:41:55+0000",7,85,8.83,40.01,1.28,14.96,17.04,21,7,86,1011.8
"2021-02-15T02:42:55+00:00",1613356975,"2021-02-15T02:42:55+0000",7,85,8.8,37.51,0,13.54,18.06,22.59,7,86,1011.8
"2021-02-15T02:43:55+00:00",1613357035,"2021-02-15T02:43:55+0000",7,85,8.94,35.96,0,14.96,17.36,25.24,7,86,1011.8
"2021-02-15T02:44:55+00:00",1613357095,"2021-02-15T02:44:55+0000",7,85,8.92,42.21,0,14.25,18.37,22.52,7,86,1011.7
"2021-02-15T02:45:55+00:00",1613357155,"2021-02-15T02:45:55+0000",7,86,8.53,39.31,0,13.54,18.31,22.5,7,86,1011.7
"2021-02-15T02:46:55+00:00",1613357215,"2021-02-15T02:46:55+0000",7,86,9.41,38.61,0,14.96,17.74,22.5,7,86,1011.7
"2021-02-15T02:47:55+00:00",1613357275,"2021-02-15T02:47:55+0000",7,86,8.88,36.96,13.04,14.96,15.93,19.8,7,86,1011.7
"2021-02-15T02:48:55+00:00",1613357335,"2021-02-15T02:48:55+0000",7,86,8.89,42.21,0,14.96,16.55,21.95,7,86,1011.7
"2021-02-15T02:49:55+00:00",1613357395,"2021-02-15T02:49:55+0000",7,86,8.67,43.51,1.47,14.96,18.24,22.49,7,86,1011.7
"2021-02-15T02:50:55+00:00",1613357455,"2021-02-15T02:50:55+0000",7,86,9.77,37.01,0,14.25,15.37,19.8,7,86,1011.7
"2021-02-15T02:51:55+00:00",1613357515,"2021-02-15T02:51:55+0000",7,86,10.24,36.41,4.7,15.68,17.18,25.71,7,86,1011.6
"2021-02-15T02:52:55+00:00",1613357575,"2021-02-15T02:52:55+0000",7,85,10.91,39.26,0,13.54,17.81,23.59,7,86,1011.6
"2021-02-15T02:53:55+00:00",1613357635,"2021-02-15T02:53:55+0000",7,85,10.03,42.71,0,14.25,17.24,22.52,7,86,1011.6
"2021-02-15T02:54:55+00:00",1613357695,"2021-02-15T02:54:55+0000",7,86,9.35,39.11,0,14.25,18.31,23.57,7,86,1011.6
"2021-02-15T02:55:55+00:00",1613357755,"2021-02-15T02:55:55+0000",7,86,9.56,38.81,0,14.25,17.68,24.09,7,86,1011.6
"2021-02-15T02:56:55+00:00",1613357815,"2021-02-15T02:56:55+0000",7,86,8.65,35.26,0,14.25,15.31,20.32,7,86,1011.6
"2021-02-15T02:57:55+00:00",1613357875,"2021-02-15T02:57:55+0000",7,86,8.65,41.51,0,14.96,18.12,24.59,7,86,1011.6
"2021-02-15T02:58:55+00:00",1613357935,"2021-02-15T02:58:55+0000",7,86,7.97,36.91,0,13.54,15.25,20.31,7,86,1011.6
