"#","Average Speed","Congestion (%)","Current Flow","Link Travel Time","Date"
"486","25","","0","33","03 Mar 2021 11:58:52"
"486","25","","0","41","03 Mar 2021 11:53:52"
"486","28","","0","39","03 Mar 2021 11:48:51"
"486","24","","0","32","03 Mar 2021 11:43:51"
"486","24","","0","32","03 Mar 2021 11:38:50"
"486","28","","2","46","03 Mar 2021 11:33:49"
"486","24","","0","32","03 Mar 2021 11:28:49"
"486","33","","0","36","03 Mar 2021 11:23:49"
"486","33","","0","36","03 Mar 2021 11:18:49"
"486","27","","0","23","03 Mar 2021 11:13:50"
"486","25","","0","27","03 Mar 2021 11:08:48"
"486","25","","0","33","03 Mar 2021 11:03:48"
"486","25","","0","33","03 Mar 2021 10:58:48"
"486","27","","0","40","03 Mar 2021 10:53:48"
"486","28","","0","35","03 Mar 2021 10:48:47"
"486","28","","0","32","03 Mar 2021 10:43:47"
"486","28","","0","32","03 Mar 2021 10:43:04"
"486","28","","0","32","03 Mar 2021 10:41:43"
"486","38","","0","32","03 Mar 2021 10:41:43"
"486","43","","0","3","28 Feb 2021 22:58:50"
"486","30","","0","16","28 Feb 2021 22:53:47"
"486","43","","0","9","28 Feb 2021 22:48:52"
"486","24","","0","15","28 Feb 2021 22:43:46"
"486","38","","0","9","28 Feb 2021 22:38:48"
"486","38","","0","14","28 Feb 2021 22:33:47"
"486","38","","0","14","28 Feb 2021 22:28:45"
"486","25","","0","13","28 Feb 2021 22:23:45"
"486","27","","1","27","28 Feb 2021 22:18:46"
"486","27","","1","27","28 Feb 2021 22:13:45"
"486","35","","0","24","28 Feb 2021 22:08:45"
"486","28","","0","23","28 Feb 2021 22:04:29"
"486","32","","0","18","28 Feb 2021 21:58:51"
"486","30","","0","15","28 Feb 2021 21:53:45"
"486","32","","0","19","28 Feb 2021 21:49:03"
"486","37","","0","18","28 Feb 2021 21:44:00"
"486","43","","0","22","28 Feb 2021 21:38:47"
"486","33","","0","24","28 Feb 2021 21:34:02"
"486","33","","0","24","28 Feb 2021 21:28:47"
"486","33","","0","23","28 Feb 2021 21:23:43"
"486","53","","0","25","28 Feb 2021 21:18:42"
"486","30","","0","33","28 Feb 2021 21:13:43"
"486","30","","0","33","28 Feb 2021 21:08:42"
"486","28","","0","27","28 Feb 2021 21:03:41"
"486","28","","0","24","28 Feb 2021 20:58:40"
"486","35","","0","23","28 Feb 2021 20:53:40"
"486","25","","0","34","28 Feb 2021 20:48:40"
"486","25","","0","34","28 Feb 2021 20:43:41"
"486","28","","0","44","28 Feb 2021 20:38:39"
"486","35","","0","32","28 Feb 2021 20:33:40"
"486","33","","0","25","28 Feb 2021 20:28:39"
"486","37","","0","37","28 Feb 2021 20:23:40"
"486","37","","0","37","28 Feb 2021 20:18:38"
"486","35","","0","36","28 Feb 2021 20:13:36"
"486","32","","0","33","28 Feb 2021 20:08:36"
"486","33","","0","38","28 Feb 2021 20:03:39"
"486","33","","0","38","28 Feb 2021 19:58:36"
"486","22","","0","38","28 Feb 2021 19:53:35"
"486","27","","0","44","28 Feb 2021 19:48:36"
"486","33","","0","36","28 Feb 2021 19:43:35"
"486","33","","0","36","28 Feb 2021 19:38:35"
"486","24","","0","46","28 Feb 2021 19:33:36"
"486","27","","0","48","28 Feb 2021 19:28:34"
"486","35","","0","32","28 Feb 2021 19:23:34"
"486","35","","0","32","28 Feb 2021 19:18:34"
"486","27","","1","32","28 Feb 2021 19:13:34"
"486","28","","0","35","28 Feb 2021 19:08:33"
"486","25","","0","17","28 Feb 2021 19:03:33"
"486","30","","0","31","28 Feb 2021 18:58:33"
"486","30","","0","31","28 Feb 2021 18:53:33"
"486","24","","8","22","28 Feb 2021 18:48:32"
"486","22","","0","48","28 Feb 2021 18:43:34"
"486","17","","2","43","28 Feb 2021 18:38:34"
"486","17","","2","43","28 Feb 2021 18:33:32"
"486","40","","0","27","28 Feb 2021 18:28:32"
"486","35","","0","34","28 Feb 2021 18:23:32"
"486","27","","0","41","28 Feb 2021 18:18:30"
"486","30","","0","23","28 Feb 2021 18:13:33"
"486","24","","0","41","28 Feb 2021 18:08:33"
"486","24","","0","41","28 Feb 2021 18:03:30"
"486","22","","0","48","28 Feb 2021 17:58:28"
"486","30","","0","35","28 Feb 2021 17:53:32"
"486","27","","0","39","28 Feb 2021 17:48:32"
"486","27","","0","41","28 Feb 2021 17:43:32"
"486","33","","0","26","28 Feb 2021 17:38:29"
"486","33","","0","26","28 Feb 2021 17:33:27"
"486","27","","0","40","28 Feb 2021 17:28:29"
"486","24","","0","35","28 Feb 2021 17:23:32"
"486","22","","5","61","28 Feb 2021 17:18:28"
"486","32","","0","38","28 Feb 2021 17:13:28"
"486","32","","0","38","28 Feb 2021 17:08:29"
"486","27","","0","31","28 Feb 2021 17:03:27"
"486","33","","0","34","28 Feb 2021 16:58:26"
"486","33","","0","34","28 Feb 2021 16:53:25"
"486","27","","0","31","28 Feb 2021 16:48:26"
"486","27","","0","43","28 Feb 2021 16:43:25"
"486","27","","0","43","28 Feb 2021 16:38:25"
"486","27","","0","33","28 Feb 2021 16:33:25"
"486","33","","0","35","28 Feb 2021 16:28:24"
"486","28","","0","42","28 Feb 2021 16:23:25"
"486","25","","0","39","28 Feb 2021 16:18:23"
"486","27","","1","43","28 Feb 2021 16:13:24"
"486","27","","1","43","28 Feb 2021 16:08:23"
"486","28","","0","33","28 Feb 2021 16:03:24"
"486","27","","0","43","28 Feb 2021 15:58:22"
"486","28","","0","31","28 Feb 2021 15:53:24"
"486","28","","0","31","28 Feb 2021 15:48:22"
"486","22","","0","37","28 Feb 2021 15:43:26"
"486","22","","1","50","28 Feb 2021 15:38:24"
"486","25","","0","35","28 Feb 2021 15:33:23"
"486","25","","0","35","28 Feb 2021 15:28:21"
