Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Darley Avenue (44)-Temp(C)-slotB,Darley Avenue (44)-Humidity(%RH)-slotB,Darley Avenue (44)-NO2(ug/m3)-slotB,Darley Avenue (44)-O3(ug/m3)-slotB,Darley Avenue (44)-NO(ug/m3)-slotB,Darley Avenue (44)-PM1(ug/m3)-slotB,Darley Avenue (44)-PM2.5(ug/m3)-slotB,Darley Avenue (44)-PM10(ug/m3)-slotB,Darley Avenue (44)-Ambient temp(C)-slotB,Darley Avenue (44)-Ambient humidity(%RH)-slotB,Darley Avenue (44)-Ambient pressure(hPa)-slotB
"2021-03-01T00:23:05+00:00",1614558185,"2021-03-01T00:23:05+0000",4,84,26.8,7.94,10.34,29.21,29.21,42.25,5,87,1033.6
"2021-03-01T00:24:05+00:00",1614558245,"2021-03-01T00:24:05+0000",4,84,26.21,11.59,4.6,27.08,27.08,40.66,5,87,1033.6
"2021-03-01T00:25:05+00:00",1614558305,"2021-03-01T00:25:05+0000",4,84,25.77,11.69,16.09,27.08,27.08,42.29,5,87,1033.6
"2021-03-01T00:26:05+00:00",1614558365,"2021-03-01T00:26:05+0000",4,84,26.21,10.34,21.05,29.21,29.21,42.29,5,87,1033.6
"2021-03-01T00:27:05+00:00",1614558425,"2021-03-01T00:27:05+0000",4,84,25.93,11.89,16.41,27.08,27.08,43.37,5,87,1033.6
"2021-03-01T00:28:05+00:00",1614558485,"2021-03-01T00:28:05+0000",4,84,26.44,10.29,11.73,28.5,28.5,41.2,5,87,1033.6
"2021-03-01T00:29:05+00:00",1614558545,"2021-03-01T00:29:05+0000",4,84,27.1,11.14,10.4,29.21,29.21,42.29,5,87,1033.5
"2021-03-01T00:30:05+00:00",1614558605,"2021-03-01T00:30:05+0000",4,84,26.44,12.04,8.83,27.08,27.08,42.29,5,87,1033.6
"2021-03-01T00:31:05+00:00",1614558665,"2021-03-01T00:31:05+0000",4,84,26.21,8.09,2.78,28.5,28.5,40.66,5,87,1033.6
"2021-03-01T00:32:05+00:00",1614558725,"2021-03-01T00:32:05+0000",4,84,26.44,10.79,11.73,27.08,27.08,40.11,5,87,1033.5
"2021-03-01T00:33:05+00:00",1614558785,"2021-03-01T00:33:05+0000",4,84,26.88,9.94,6.89,27.08,27.08,41.2,5,87,1033.5
"2021-03-01T00:34:05+00:00",1614558845,"2021-03-01T00:34:05+0000",4,84,26.87,8.69,11.01,28.5,28.5,41.16,5,87,1033.5
"2021-03-01T00:35:05+00:00",1614558905,"2021-03-01T00:35:05+0000",4,84,27.09,9.39,7.98,27.08,27.08,41.71,5,87,1033.5
"2021-03-01T00:36:05+00:00",1614558965,"2021-03-01T00:36:05+0000",4,84,27.6,9.79,13.48,27.08,27.08,40.08,5,87,1033.5
"2021-03-01T00:37:05+00:00",1614559025,"2021-03-01T00:37:05+0000",4,84,26.87,11.94,7.86,27.08,27.08,40.08,5,87,1033.5
"2021-03-01T00:38:05+00:00",1614559085,"2021-03-01T00:38:05+0000",4,84,26.71,10.49,10.23,27.08,27.08,41.16,5,87,1033.5
"2021-03-01T00:39:05+00:00",1614559145,"2021-03-01T00:39:05+0000",4,84,26.43,12.04,20.45,25.65,25.65,40.08,5,87,1033.5
"2021-03-01T00:40:05+00:00",1614559205,"2021-03-01T00:40:05+0000",4,84,27.16,6.89,14.45,25.65,25.65,38.45,5,87,1033.5
"2021-03-01T00:41:05+00:00",1614559265,"2021-03-01T00:41:05+0000",4,84,26.49,9.54,9.87,25.65,25.65,40.08,5,87,1033.5
"2021-03-01T00:42:05+00:00",1614559325,"2021-03-01T00:42:05+0000",4,84,25.81,3.94,19.15,27.79,27.79,41.13,5,87,1033.5
"2021-03-01T00:43:05+00:00",1614559385,"2021-03-01T00:43:05+0000",4,84,25.6,6.49,3.96,25.65,25.65,38.45,5,87,1033.5
"2021-03-01T00:44:05+00:00",1614559445,"2021-03-01T00:44:05+0000",4,84,25.16,10.34,4.69,25.65,25.65,38.99,4,87,1033.5
"2021-03-01T00:45:05+00:00",1614559505,"2021-03-01T00:45:05+0000",4,84,24.27,11.79,3.72,27.08,27.08,40.08,4,87,1033.4
"2021-03-01T00:46:05+00:00",1614559565,"2021-03-01T00:46:05+0000",4,84,24.51,11.24,1.07,25.65,25.65,40.11,4,87,1033.4
"2021-03-01T00:47:05+00:00",1614559625,"2021-03-01T00:47:05+0000",4,84,24.35,8.79,8.5,25.65,25.65,37.94,4,87,1033.4
"2021-03-01T00:48:05+00:00",1614559685,"2021-03-01T00:48:05+0000",4,84,23.24,11.79,8.02,25.65,25.65,37.94,4,87,1033.4
"2021-03-01T00:49:05+00:00",1614559745,"2021-03-01T00:49:05+0000",4,84,22.8,10.39,10.66,24.94,24.94,37.4,4,87,1033.3
"2021-03-01T00:50:05+00:00",1614559805,"2021-03-01T00:50:05+0000",4,84,21.91,13.84,5.5,24.23,24.23,37.4,4,87,1033.4
"2021-03-01T00:51:05+00:00",1614559865,"2021-03-01T00:51:05+0000",4,84,22.13,8.79,9.58,24.94,24.94,39.03,4,87,1033.3
"2021-03-01T00:52:05+00:00",1614559925,"2021-03-01T00:52:05+0000",4,84,21.9,12.34,19.66,24.23,24.23,37.37,4,87,1033.3
"2021-03-01T00:53:05+00:00",1614559985,"2021-03-01T00:53:05+0000",4,84,21.23,8.49,10.9,25.65,25.65,40.08,4,87,1033.3
"2021-03-01T00:54:05+00:00",1614560045,"2021-03-01T00:54:05+0000",4,84,21.3,11.99,9.41,24.94,24.94,38.45,4,88,1033.3
"2021-03-01T00:55:05+00:00",1614560105,"2021-03-01T00:55:05+0000",4,84,20.35,12.44,17.38,24.94,24.94,38.45,4,88,1033.3
"2021-03-01T00:56:05+00:00",1614560165,"2021-03-01T00:56:05+0000",4,84,19.97,14.29,21.12,24.94,24.94,38.99,4,88,1033.3
"2021-03-01T00:57:05+00:00",1614560225,"2021-03-01T00:57:05+0000",4,84,20.56,15.39,8.14,25.65,25.65,38.96,4,88,1033.3
"2021-03-01T00:58:05+00:00",1614560285,"2021-03-01T00:58:05+0000",4,84,20.4,15.44,0,27.08,27.08,40.58,4,88,1033.3
"2021-03-01T00:59:05+00:00",1614560345,"2021-03-01T00:59:05+0000",4,84,20.39,18.19,10.01,25.65,25.65,41.63,4,89,1033.3
"2021-03-01T01:00:05+00:00",1614560405,"2021-03-01T01:00:05+0000",4,85,19.93,18.29,2,25.65,25.65,40.51,4,89,1033.3
"2021-03-01T01:01:05+00:00",1614560465,"2021-03-01T01:01:05+0000",4,85,19.64,17.34,4.18,25.65,25.65,39.4,4,89,1033.3
"2021-03-01T01:02:05+00:00",1614560525,"2021-03-01T01:02:05+0000",4,85,19.03,15.74,19.69,24.94,24.94,37.74,4,89,1033.3
"2021-03-01T01:03:05+00:00",1614560585,"2021-03-01T01:03:05+0000",4,85,18.51,18.09,13.06,24.94,24.94,39.33,4,88,1033.3
"2021-03-01T01:04:05+00:00",1614560645,"2021-03-01T01:04:05+0000",4,85,19.16,14.19,0,25.65,25.65,40.91,4,88,1033.3
"2021-03-01T01:05:05+00:00",1614560705,"2021-03-01T01:05:05+0000",4,85,18.78,13.04,12.04,25.65,25.65,38.75,4,88,1033.3
"2021-03-01T01:06:05+00:00",1614560765,"2021-03-01T01:06:05+0000",4,85,18.71,13.04,8.74,24.94,24.94,37.64,4,88,1033.3
"2021-03-01T01:07:05+00:00",1614560825,"2021-03-01T01:07:05+0000",4,85,18.48,15.59,3.1,25.65,25.65,38.18,4,88,1033.2
"2021-03-01T01:08:05+00:00",1614560885,"2021-03-01T01:08:05+0000",4,85,18.26,15.39,17.02,26.36,26.36,42.48,4,88,1033.2
"2021-03-01T01:09:05+00:00",1614560945,"2021-03-01T01:09:05+0000",4,85,18.48,13.84,8.38,27.79,27.79,38.72,4,88,1033.2
"2021-03-01T01:10:05+00:00",1614561005,"2021-03-01T01:10:05+0000",4,85,18.71,10.04,6.94,32.78,32.78,44.09,4,88,1033.3
"2021-03-01T01:11:05+00:00",1614561065,"2021-03-01T01:11:05+0000",4,85,18.99,12.24,11.32,31.35,31.35,45.17,4,88,1033.2
"2021-03-01T01:12:05+00:00",1614561125,"2021-03-01T01:12:05+0000",4,85,18.55,10.84,11.32,28.5,28.5,42.48,4,88,1033.2
"2021-03-01T01:13:05+00:00",1614561185,"2021-03-01T01:13:05+0000",4,85,18.48,14.09,3.34,30.64,30.64,44.09,4,88,1033.2
"2021-03-01T01:14:05+00:00",1614561245,"2021-03-01T01:14:05+0000",4,85,18.04,13.44,12.94,28.5,28.5,41.94,4,88,1033.2
"2021-03-01T01:15:05+00:00",1614561305,"2021-03-01T01:15:05+0000",4,85,16.77,12.24,12.04,25.65,25.65,39.26,4,88,1033.2
"2021-03-01T01:16:05+00:00",1614561365,"2021-03-01T01:16:05+0000",4,85,17,14.94,7.5,27.08,27.08,40.33,4,88,1033.2
"2021-03-01T01:17:05+00:00",1614561425,"2021-03-01T01:17:05+0000",4,85,17.45,15.09,5.11,25.65,25.65,37.68,4,88,1033.2
"2021-03-01T01:18:05+00:00",1614561485,"2021-03-01T01:18:05+0000",4,85,17.22,14.39,8.33,25.65,25.65,38.72,4,88,1033.2
"2021-03-01T01:19:05+00:00",1614561545,"2021-03-01T01:19:05+0000",4,85,17.66,13.54,13.83,25.65,25.65,40.33,4,88,1033.2
"2021-03-01T01:21:09+00:00",1614561669,"2021-03-01T01:21:09+0000",4,85,15.95,7.94,4.13,23.51,23.51,36.57,4,88,1033.2
"2021-03-01T01:22:09+00:00",1614561729,"2021-03-01T01:22:09+0000",4,85,16.11,11.89,5.47,27.08,27.08,40.87,4,88,1033.2
"2021-03-01T01:23:09+00:00",1614561789,"2021-03-01T01:23:09+0000",4,85,16.41,12.59,4.25,27.08,27.08,42.52,4,88,1033.2
"2021-03-01T01:24:09+00:00",1614561849,"2021-03-01T01:24:09+0000",4,85,16.63,9.29,15.91,26.36,26.36,40.91,4,88,1033.2
"2021-03-01T01:25:09+00:00",1614561909,"2021-03-01T01:25:09+0000",4,85,16.19,8.14,4.72,27.79,27.79,42.52,4,88,1033.2
"2021-03-01T01:26:09+00:00",1614561969,"2021-03-01T01:26:09+0000",4,85,15.75,5.74,5.08,27.79,27.79,42.56,4,88,1033.2
"2021-03-01T01:27:09+00:00",1614562029,"2021-03-01T01:27:09+0000",4,85,15.31,6.09,6.15,27.79,27.79,43.64,4,87,1033.2
"2021-03-01T01:28:09+00:00",1614562089,"2021-03-01T01:28:09+0000",4,85,16.27,9.39,10.15,27.79,27.79,42.6,4,88,1033.2
"2021-03-01T01:29:09+00:00",1614562149,"2021-03-01T01:29:09+0000",4,85,16.28,9.64,6.72,25.65,25.65,39.4,4,88,1033.2
"2021-03-01T01:30:09+00:00",1614562209,"2021-03-01T01:30:09+0000",4,85,16.06,9.44,8.37,25.65,25.65,39.94,4,88,1033.2
"2021-03-01T01:31:09+00:00",1614562269,"2021-03-01T01:31:09+0000",4,85,17.85,10.54,10.74,27.08,27.08,42.13,4,88,1033.2
"2021-03-01T01:32:09+00:00",1614562329,"2021-03-01T01:32:09+0000",4,85,17.63,11.34,10.39,25.65,25.65,39.97,4,88,1033.2
"2021-03-01T01:33:09+00:00",1614562389,"2021-03-01T01:33:09+0000",4,85,18.13,11.24,10.58,24.94,24.94,38.35,4,88,1033.2
"2021-03-01T01:34:09+00:00",1614562449,"2021-03-01T01:34:09+0000",4,85,16.14,8.19,17.78,24.94,24.94,38.35,4,88,1033.2
"2021-03-01T01:35:09+00:00",1614562509,"2021-03-01T01:35:09+0000",4,85,15.92,7.99,18.37,27.08,27.08,42.67,4,88,1033.2
"2021-03-01T01:36:09+00:00",1614562569,"2021-03-01T01:36:09+0000",4,85,15.92,7.24,18.6,28.5,28.5,42.13,4,88,1033.2
"2021-03-01T01:37:09+00:00",1614562629,"2021-03-01T01:37:09+0000",4,85,16.14,6.69,0.9,32.78,32.78,47.54,4,88,1033.2
"2021-03-01T01:38:09+00:00",1614562689,"2021-03-01T01:38:09+0000",4,85,16.8,6.29,13.53,37.76,37.76,48.08,4,88,1033.2
"2021-03-01T01:39:09+00:00",1614562749,"2021-03-01T01:39:09+0000",4,84,17.77,5.59,13.59,38.48,38.48,49.75,4,87,1033.2
"2021-03-01T01:40:09+00:00",1614562809,"2021-03-01T01:40:09+0000",4,84,17.99,5.54,13.35,37.76,37.76,48.67,4,87,1033.2
"2021-03-01T01:41:09+00:00",1614562869,"2021-03-01T01:41:09+0000",4,84,17.33,7.69,19.46,31.35,31.35,44.38,4,87,1033.2
"2021-03-01T01:42:09+00:00",1614562929,"2021-03-01T01:42:09+0000",3,84,15.18,7.94,7.1,30.64,30.64,43.29,4,87,1033.2
"2021-03-01T01:43:09+00:00",1614562989,"2021-03-01T01:43:09+0000",3,84,15.42,7.39,7.8,29.93,29.93,42.79,4,87,1033.2
"2021-03-01T01:44:09+00:00",1614563049,"2021-03-01T01:44:09+0000",3,84,15.19,7.19,13.65,24.94,24.94,40.62,4,87,1033.2
"2021-03-01T01:45:09+00:00",1614563109,"2021-03-01T01:45:09+0000",3,84,15.48,4.89,10.34,25.65,25.65,38.99,4,88,1033.2
"2021-03-01T01:46:09+00:00",1614563169,"2021-03-01T01:46:09+0000",3,84,16.6,5.89,10.22,24.94,24.94,38.48,4,88,1033.2
"2021-03-01T01:47:09+00:00",1614563229,"2021-03-01T01:47:09+0000",3,84,17.49,5.69,9.17,25.65,25.65,41.2,4,88,1033.2
"2021-03-01T01:48:09+00:00",1614563289,"2021-03-01T01:48:09+0000",3,84,17.04,5.79,3.11,27.79,27.79,42.29,4,88,1033.2
"2021-03-01T01:49:09+00:00",1614563349,"2021-03-01T01:49:09+0000",3,84,16.59,5.39,18.84,25.65,25.65,40.62,4,88,1033.2
"2021-03-01T01:50:09+00:00",1614563409,"2021-03-01T01:50:09+0000",3,84,16.43,4.44,8.09,24.94,24.94,38.45,4,88,1033.2
"2021-03-01T01:51:09+00:00",1614563469,"2021-03-01T01:51:09+0000",3,84,16.88,4.34,15.17,24.94,24.94,38.45,4,88,1033.1
"2021-03-01T01:52:09+00:00",1614563529,"2021-03-01T01:52:09+0000",3,84,17.54,2.44,11.69,25.65,25.65,39.54,3,88,1033.2
"2021-03-01T01:53:09+00:00",1614563589,"2021-03-01T01:53:09+0000",3,84,17.83,2.64,22.27,26.36,26.36,37.91,3,88,1033.2
"2021-03-01T01:54:09+00:00",1614563649,"2021-03-01T01:54:09+0000",3,84,18.72,1.44,21.12,26.36,26.36,38.45,3,88,1033.1
"2021-03-01T01:55:09+00:00",1614563709,"2021-03-01T01:55:09+0000",3,84,18.7,1.44,18.23,26.36,26.36,40.04,3,88,1033.1
"2021-03-01T01:56:09+00:00",1614563769,"2021-03-01T01:56:09+0000",3,84,18.7,1.69,11.07,26.36,26.36,40.58,3,88,1033.1
"2021-03-01T01:57:09+00:00",1614563829,"2021-03-01T01:57:09+0000",3,84,19.21,0.84,32.31,25.65,25.65,37.88,3,88,1033.1
"2021-03-01T01:58:09+00:00",1614563889,"2021-03-01T01:58:09+0000",3,84,18.54,1.99,7.01,27.79,27.79,39.47,3,88,1033.1
"2021-03-01T01:59:09+00:00",1614563949,"2021-03-01T01:59:09+0000",3,84,18.09,1.59,1.72,29.21,29.21,42.17,3,88,1033.1
"2021-03-01T02:00:09+00:00",1614564009,"2021-03-01T02:00:09+0000",3,84,18.54,1.99,0,28.5,28.5,42.17,3,88,1033.1
"2021-03-01T02:01:09+00:00",1614564069,"2021-03-01T02:01:09+0000",3,84,18.76,1.94,10.69,29.93,29.93,43.8,3,88,1033.1
"2021-03-01T02:02:09+00:00",1614564129,"2021-03-01T02:02:09+0000",3,84,17.27,3.29,13.4,34.2,34.2,45.96,3,88,1033
"2021-03-01T02:03:09+00:00",1614564189,"2021-03-01T02:03:09+0000",3,85,17.04,1.59,7.56,32.06,32.06,43.76,3,88,1033
"2021-03-01T02:04:09+00:00",1614564249,"2021-03-01T02:04:09+0000",3,85,17.26,2.79,9.17,31.35,31.35,45.92,3,88,1033
"2021-03-01T02:05:09+00:00",1614564309,"2021-03-01T02:05:09+0000",3,85,16.66,1.44,17.92,29.21,29.21,42.13,3,88,1033
"2021-03-01T02:06:09+00:00",1614564369,"2021-03-01T02:06:09+0000",3,85,16.22,0,27.27,29.93,29.93,42.67,3,88,1033
"2021-03-01T02:07:09+00:00",1614564429,"2021-03-01T02:07:09+0000",3,85,16.88,1.14,19.86,29.93,29.93,42.13,3,88,1033
"2021-03-01T02:08:09+00:00",1614564489,"2021-03-01T02:08:09+0000",3,85,16.87,0.89,6.06,29.93,29.93,44.26,3,88,1033
"2021-03-01T02:09:09+00:00",1614564549,"2021-03-01T02:09:09+0000",3,85,15.55,0,21.91,28.5,28.5,43.22,3,88,1033
"2021-03-01T02:10:09+00:00",1614564609,"2021-03-01T02:10:09+0000",3,85,16.27,0,10.71,27.79,27.79,41.56,3,88,1033
"2021-03-01T02:11:09+00:00",1614564669,"2021-03-01T02:11:09+0000",3,85,16.71,0,9.68,28.5,28.5,41.56,3,88,1033
"2021-03-01T02:12:09+00:00",1614564729,"2021-03-01T02:12:09+0000",3,85,17.6,0,22.74,26.36,26.36,41.02,3,89,1033
"2021-03-01T02:13:09+00:00",1614564789,"2021-03-01T02:13:09+0000",3,85,18.04,0,10.59,27.08,27.08,42.1,3,89,1032.9
"2021-03-01T02:14:09+00:00",1614564849,"2021-03-01T02:14:09+0000",3,85,17.16,0,17.52,28.5,28.5,42.64,3,89,1032.9
"2021-03-01T02:15:09+00:00",1614564909,"2021-03-01T02:15:09+0000",3,85,17.37,0.04,20.69,30.64,30.64,44.22,3,89,1032.9
"2021-03-01T02:16:09+00:00",1614564969,"2021-03-01T02:16:09+0000",3,85,18.98,3.19,8.53,29.21,29.21,43.68,3,89,1032.9
"2021-03-01T02:17:09+00:00",1614565029,"2021-03-01T02:17:09+0000",3,85,18.98,1.44,8.87,29.93,29.93,42.6,3,89,1032.9
"2021-03-01T02:18:09+00:00",1614565089,"2021-03-01T02:18:09+0000",3,85,17.42,0,12.15,29.93,29.93,42.56,3,89,1032.9
"2021-03-01T02:19:09+00:00",1614565149,"2021-03-01T02:19:09+0000",3,85,15.43,0,7.74,28.5,28.5,42.02,3,89,1032.9
"2021-03-01T02:20:09+00:00",1614565209,"2021-03-01T02:20:09+0000",3,85,16.74,0,12.15,26.36,26.36,43.06,3,89,1032.9
"2021-03-01T02:22:03+00:00",1614565323,"2021-03-01T02:22:03+0000",3,85,16.52,0,11.36,27.08,27.08,40.91,3,88,1032.9
"2021-03-01T02:23:03+00:00",1614565383,"2021-03-01T02:23:03+0000",3,85,16.59,0,14.36,26.36,26.36,41.98,3,88,1032.9
"2021-03-01T02:24:03+00:00",1614565443,"2021-03-01T02:24:03+0000",3,85,18.36,0,19.43,26.36,26.36,40.91,3,88,1032.9
"2021-03-01T02:25:03+00:00",1614565503,"2021-03-01T02:25:03+0000",3,85,18.58,0.04,14.81,29.21,29.21,42.52,3,89,1032.9
"2021-03-01T02:26:03+00:00",1614565563,"2021-03-01T02:26:03+0000",3,85,17.48,0,14.7,28.5,28.5,43.6,3,88,1032.9
"2021-03-01T02:27:03+00:00",1614565623,"2021-03-01T02:27:03+0000",3,85,17.49,0,6.83,27.79,27.79,42.02,3,88,1032.8
"2021-03-01T02:28:03+00:00",1614565683,"2021-03-01T02:28:03+0000",3,85,17.04,0,11.78,26.36,26.36,40.94,3,88,1032.8
"2021-03-01T02:29:03+00:00",1614565743,"2021-03-01T02:29:03+0000",2,85,17.99,0,16.45,27.79,27.79,43.64,3,89,1032.8
"2021-03-01T02:30:03+00:00",1614565803,"2021-03-01T02:30:03+0000",2,85,18.88,0,13.09,26.36,26.36,41.48,3,89,1032.8
"2021-03-01T02:31:03+00:00",1614565863,"2021-03-01T02:31:03+0000",2,85,18.44,0,15.78,25.65,25.65,38.79,3,89,1032.8
"2021-03-01T02:32:03+00:00",1614565923,"2021-03-01T02:32:03+0000",2,85,18.88,0,24.96,27.08,27.08,39.86,3,89,1032.8
"2021-03-01T02:33:03+00:00",1614565983,"2021-03-01T02:33:03+0000",2,85,18.88,0,4.24,26.36,26.36,40.4,3,89,1032.8
"2021-03-01T02:34:03+00:00",1614566043,"2021-03-01T02:34:03+0000",2,85,18.73,0,22.87,27.08,27.08,39.86,3,89,1032.8
"2021-03-01T02:35:03+00:00",1614566103,"2021-03-01T02:35:03+0000",2,85,18.95,0,25.99,27.79,27.79,39.33,3,89,1032.8
"2021-03-01T02:36:03+00:00",1614566163,"2021-03-01T02:36:03+0000",2,85,18.73,0,17.85,26.36,26.36,39.33,3,89,1032.7
"2021-03-01T02:37:03+00:00",1614566223,"2021-03-01T02:37:03+0000",2,85,18.49,0,14.4,26.36,26.36,39.83,3,89,1032.7
"2021-03-01T02:38:03+00:00",1614566283,"2021-03-01T02:38:03+0000",2,85,18.56,0,17.91,27.08,27.08,40.91,3,89,1032.7
"2021-03-01T02:39:03+00:00",1614566343,"2021-03-01T02:39:03+0000",2,85,18.56,0,18.24,27.79,27.79,40.91,3,89,1032.7
"2021-03-01T02:40:03+00:00",1614566403,"2021-03-01T02:40:03+0000",2,85,18.78,0,15.14,26.36,26.36,41.44,3,89,1032.7
"2021-03-01T02:41:03+00:00",1614566463,"2021-03-01T02:41:03+0000",2,85,18.55,0,18.24,27.79,27.79,39.79,2,89,1032.7
"2021-03-01T02:42:03+00:00",1614566523,"2021-03-01T02:42:03+0000",2,85,18.77,0,14.14,26.36,26.36,40.87,2,89,1032.8
"2021-03-01T02:43:03+00:00",1614566583,"2021-03-01T02:43:03+0000",2,85,18.77,0,12.92,26.36,26.36,41.94,2,89,1032.8
"2021-03-01T02:44:03+00:00",1614566643,"2021-03-01T02:44:03+0000",2,85,19.05,0,20.4,26.36,26.36,40.87,2,89,1032.7
"2021-03-01T02:45:03+00:00",1614566703,"2021-03-01T02:45:03+0000",2,85,18.82,0,14.43,26.36,26.36,41.37,2,89,1032.7
"2021-03-01T02:46:03+00:00",1614566763,"2021-03-01T02:46:03+0000",2,85,18.38,0,20.95,26.36,26.36,40.83,2,89,1032.7
"2021-03-01T02:47:03+00:00",1614566823,"2021-03-01T02:47:03+0000",2,85,19.25,0,11.45,26.36,26.36,41.33,2,89,1032.7
"2021-03-01T02:48:03+00:00",1614566883,"2021-03-01T02:48:03+0000",2,85,19.03,0,14.1,27.08,27.08,41.33,2,89,1032.7
"2021-03-01T02:49:03+00:00",1614566943,"2021-03-01T02:49:03+0000",2,85,19.1,0,8.9,27.79,27.79,43.48,2,89,1032.7
"2021-03-01T02:50:03+00:00",1614567003,"2021-03-01T02:50:03+0000",2,85,19.09,0,16.71,26.36,26.36,38.61,2,89,1032.7
"2021-03-01T02:51:03+00:00",1614567063,"2021-03-01T02:51:03+0000",2,85,18.86,0,22.1,27.08,27.08,41.29,2,90,1032.7
"2021-03-01T02:52:03+00:00",1614567123,"2021-03-01T02:52:03+0000",2,85,18.63,0,10.33,27.08,27.08,38.58,2,90,1032.7
"2021-03-01T02:53:03+00:00",1614567183,"2021-03-01T02:53:03+0000",2,85,17.52,0,27.49,26.36,26.36,40.72,2,90,1032.7
"2021-03-01T02:54:03+00:00",1614567243,"2021-03-01T02:54:03+0000",2,85,17.08,0,21.66,26.36,26.36,41.79,2,90,1032.7
"2021-03-01T02:55:03+00:00",1614567303,"2021-03-01T02:55:03+0000",2,86,17.8,0,32.33,25.65,25.65,40.68,2,90,1032.7
"2021-03-01T02:56:03+00:00",1614567363,"2021-03-01T02:56:03+0000",2,86,16.69,0,31.34,26.36,26.36,41.75,2,90,1032.7
"2021-03-01T02:57:03+00:00",1614567423,"2021-03-01T02:57:03+0000",2,86,18.01,0,18.86,26.36,26.36,41.72,2,90,1032.7
