Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Darley Avenue (44)-Temp(C)-slotB,Darley Avenue (44)-Humidity(%RH)-slotB,Darley Avenue (44)-NO2(ug/m3)-slotB,Darley Avenue (44)-O3(ug/m3)-slotB,Darley Avenue (44)-NO(ug/m3)-slotB,Darley Avenue (44)-PM1(ug/m3)-slotB,Darley Avenue (44)-PM2.5(ug/m3)-slotB,Darley Avenue (44)-PM10(ug/m3)-slotB,Darley Avenue (44)-Ambient temp(C)-slotB,Darley Avenue (44)-Ambient humidity(%RH)-slotB,Darley Avenue (44)-Ambient pressure(hPa)-slotB
"2021-03-21T23:11:44+00:00",1616368304,"2021-03-21T23:11:44+0000",7,73,9.25,46.99,10.9,2.85,4.64,7.53,8,77,1026.5
"2021-03-21T23:12:44+00:00",1616368364,"2021-03-21T23:12:44+0000",7,73,10.8,43.89,3.94,2.85,4.16,6.31,8,77,1026.5
"2021-03-21T23:13:44+00:00",1616368424,"2021-03-21T23:13:44+0000",7,73,9.7,45.14,0,3.56,4.64,6.92,8,76,1026.5
"2021-03-21T23:14:44+00:00",1616368484,"2021-03-21T23:14:44+0000",7,73,10.8,45.64,1.48,3.56,4.16,6.31,8,76,1026.5
"2021-03-21T23:15:44+00:00",1616368544,"2021-03-21T23:15:44+0000",7,73,10.36,43.49,8.85,2.85,3.68,5.7,8,77,1026.5
"2021-03-21T23:16:44+00:00",1616368604,"2021-03-21T23:16:44+0000",7,73,10.58,43.19,2.84,2.14,3.2,5.09,8,77,1026.5
"2021-03-21T23:17:44+00:00",1616368664,"2021-03-21T23:17:44+0000",7,73,10.79,44.14,1.48,3.56,4.62,8.14,8,76,1026.5
"2021-03-21T23:18:44+00:00",1616368724,"2021-03-21T23:18:44+0000",7,73,11.01,45.84,11.44,3.56,4.14,6.92,8,76,1026.5
"2021-03-21T23:20:38+00:00",1616368838,"2021-03-21T23:20:38+0000",7,73,10.13,38.79,10.62,3.56,4.62,7.53,8,76,1026.5
"2021-03-21T23:21:38+00:00",1616368898,"2021-03-21T23:21:38+0000",7,73,10.79,46.89,16.63,3.56,4.14,6.92,8,76,1026.5
"2021-03-21T23:22:38+00:00",1616368958,"2021-03-21T23:22:38+0000",7,73,10.79,48.64,11.44,3.56,3.66,5.71,8,76,1026.5
"2021-03-21T23:23:38+00:00",1616369018,"2021-03-21T23:23:38+0000",7,73,11,45.59,5.44,2.85,4.13,6.92,8,76,1026.4
"2021-03-21T23:24:38+00:00",1616369078,"2021-03-21T23:24:38+0000",7,73,10.57,46.44,3.12,3.56,5.1,8.75,8,76,1026.5
"2021-03-21T23:25:38+00:00",1616369138,"2021-03-21T23:25:38+0000",7,73,10.79,47.39,4.89,2.14,3.66,6.31,8,76,1026.5
"2021-03-21T23:26:38+00:00",1616369198,"2021-03-21T23:26:38+0000",7,73,10.79,49.64,0.52,2.85,3.66,6.31,8,76,1026.5
"2021-03-21T23:27:38+00:00",1616369258,"2021-03-21T23:27:38+0000",7,73,11.24,47.04,2.43,2.85,3.66,6.31,8,76,1026.5
"2021-03-21T23:28:38+00:00",1616369318,"2021-03-21T23:28:38+0000",7,73,11.46,45.99,6.94,2.85,4.14,6.31,8,76,1026.4
"2021-03-21T23:29:38+00:00",1616369378,"2021-03-21T23:29:38+0000",7,73,11.03,43.84,1.89,3.56,4.16,6.31,8,76,1026.5
"2021-03-21T23:30:38+00:00",1616369438,"2021-03-21T23:30:38+0000",7,73,11.47,46.24,0,4.28,5.12,8.75,8,76,1026.5
"2021-03-21T23:31:38+00:00",1616369498,"2021-03-21T23:31:38+0000",7,73,11.85,48.39,0,4.28,5.12,8.14,8,76,1026.5
"2021-03-21T23:32:38+00:00",1616369558,"2021-03-21T23:32:38+0000",7,73,11.85,46.64,4.71,3.56,4.16,6.31,8,76,1026.5
"2021-03-21T23:33:38+00:00",1616369618,"2021-03-21T23:33:38+0000",7,73,11.92,45.39,4.89,4.28,4.65,6.92,8,76,1026.5
"2021-03-21T23:34:38+00:00",1616369678,"2021-03-21T23:34:38+0000",7,73,12.37,44.29,0,3.56,4.65,6.92,8,76,1026.5
"2021-03-21T23:35:38+00:00",1616369738,"2021-03-21T23:35:38+0000",7,73,12.08,43.34,7.31,4.28,5.61,8.14,8,76,1026.5
"2021-03-21T23:36:38+00:00",1616369798,"2021-03-21T23:36:38+0000",7,73,12.29,43.54,3.75,4.28,5.12,8.14,8,76,1026.5
"2021-03-21T23:37:38+00:00",1616369858,"2021-03-21T23:37:38+0000",7,73,12.3,44.29,12.1,3.56,4.65,7.53,8,76,1026.5
"2021-03-21T23:38:38+00:00",1616369918,"2021-03-21T23:38:38+0000",7,73,12.59,42.49,0,3.56,4.17,6.92,8,76,1026.6
"2021-03-21T23:39:38+00:00",1616369978,"2021-03-21T23:39:38+0000",7,73,12.75,42.69,0.73,2.14,3.69,5.7,8,76,1026.5
"2021-03-21T23:40:38+00:00",1616370038,"2021-03-21T23:40:38+0000",7,73,13.19,42.59,0,4.28,4.65,6.92,8,76,1026.5
"2021-03-21T23:41:38+00:00",1616370098,"2021-03-21T23:41:38+0000",7,73,13.42,41.79,4.43,4.28,4.66,7.53,8,76,1026.5
"2021-03-21T23:42:38+00:00",1616370158,"2021-03-21T23:42:38+0000",7,73,13.41,43.04,4.16,4.28,5.13,7.53,8,76,1026.5
"2021-03-21T23:43:38+00:00",1616370218,"2021-03-21T23:43:38+0000",7,73,13.63,42.99,12.79,4.28,5.13,8.14,8,76,1026.5
"2021-03-21T23:44:38+00:00",1616370278,"2021-03-21T23:44:38+0000",7,73,13.63,42.24,2.38,4.99,5.13,7.53,8,76,1026.5
"2021-03-21T23:45:38+00:00",1616370338,"2021-03-21T23:45:38+0000",7,73,13.63,42.24,0,4.28,5.13,7.53,8,76,1026.5
"2021-03-21T23:46:38+00:00",1616370398,"2021-03-21T23:46:38+0000",7,73,13.85,40.44,0,3.56,4.17,6.92,8,76,1026.5
"2021-03-21T23:47:38+00:00",1616370458,"2021-03-21T23:47:38+0000",7,73,13.85,41.19,4.57,4.28,5.61,8.14,8,76,1026.5
"2021-03-21T23:48:38+00:00",1616370518,"2021-03-21T23:48:38+0000",7,73,13.41,38.54,6.21,3.56,4.65,7.53,8,76,1026.5
"2021-03-21T23:49:38+00:00",1616370578,"2021-03-21T23:49:38+0000",7,73,14.08,39.64,10.6,3.56,5.13,8.14,8,76,1026.4
"2021-03-21T23:50:38+00:00",1616370638,"2021-03-21T23:50:38+0000",7,73,13.85,38.69,0,3.56,4.65,6.92,8,76,1026.4
"2021-03-21T23:51:38+00:00",1616370698,"2021-03-21T23:51:38+0000",7,73,14.31,40.84,3.47,4.99,5.62,8.75,8,76,1026.4
"2021-03-21T23:52:38+00:00",1616370758,"2021-03-21T23:52:38+0000",7,73,14.53,39.54,17.04,4.99,6.1,8.75,8,76,1026.4
"2021-03-21T23:53:38+00:00",1616370818,"2021-03-21T23:53:38+0000",7,73,14.74,40.99,0,6.41,6.57,9.97,8,76,1026.4
"2021-03-21T23:54:38+00:00",1616370878,"2021-03-21T23:54:38+0000",7,73,14.52,42.54,14.43,4.28,5.61,8.75,8,76,1026.4
"2021-03-21T23:55:38+00:00",1616370938,"2021-03-21T23:55:38+0000",7,73,14.52,42.54,10.6,4.28,5.13,7.53,8,76,1026.4
"2021-03-21T23:56:38+00:00",1616370998,"2021-03-21T23:56:38+0000",7,73,14.75,42.24,2.38,4.99,5.62,8.14,8,76,1026.4
"2021-03-21T23:57:38+00:00",1616371058,"2021-03-21T23:57:38+0000",7,73,14.96,39.94,0,5.7,6.09,8.75,8,76,1026.3
"2021-03-21T23:58:38+00:00",1616371118,"2021-03-21T23:58:38+0000",7,73,14.53,38.29,0,4.28,4.66,6.92,8,76,1026.3
"2021-03-21T23:59:38+00:00",1616371178,"2021-03-21T23:59:38+0000",7,73,15.18,37.14,0,4.99,6.09,9.36,8,76,1026.3
"2021-03-22T00:00:38+00:00",1616371238,"2021-03-22T00:00:38+0000",7,73,15.2,37.39,0,4.28,5.14,7.53,8,76,1026.3
"2021-03-22T00:01:38+00:00",1616371298,"2021-03-22T00:01:38+0000",7,73,15.41,37.59,4.71,5.7,5.7,8.14,8,76,1026.3
"2021-03-22T00:02:38+00:00",1616371358,"2021-03-22T00:02:38+0000",7,73,14.52,35.54,7.17,4.99,5.13,7.53,8,76,1026.3
"2021-03-22T00:03:38+00:00",1616371418,"2021-03-22T00:03:38+0000",7,73,14.52,42.04,13.47,5.7,6.09,9.36,8,76,1026.3
"2021-03-22T00:04:38+00:00",1616371478,"2021-03-22T00:04:38+0000",7,73,14.74,42.24,8.68,4.99,5.61,8.14,8,76,1026.3
"2021-03-22T00:05:38+00:00",1616371538,"2021-03-22T00:05:38+0000",7,73,14.74,42.24,0,4.99,5.61,8.14,8,76,1026.3
"2021-03-22T00:06:38+00:00",1616371598,"2021-03-22T00:06:38+0000",8,73,14.89,39.69,9.19,4.28,5.59,8.75,8,76,1026.3
"2021-03-22T00:07:38+00:00",1616371658,"2021-03-22T00:07:38+0000",7,73,14.96,41.19,5.39,4.99,5.61,9.36,8,76,1026.3
"2021-03-22T00:08:38+00:00",1616371718,"2021-03-22T00:08:38+0000",7,73,14.73,40.49,12.1,3.56,4.64,6.92,8,76,1026.3
"2021-03-22T00:09:38+00:00",1616371778,"2021-03-22T00:09:38+0000",7,73,14.73,39.99,0.6,4.28,5.12,9.36,8,76,1026.3
"2021-03-22T00:10:38+00:00",1616371838,"2021-03-22T00:10:38+0000",7,73,14.73,38.74,8.4,4.28,5.12,8.14,8,76,1026.3
"2021-03-22T00:11:38+00:00",1616371898,"2021-03-22T00:11:38+0000",7,73,14.51,39.29,1.28,4.99,5.12,7.53,8,76,1026.3
"2021-03-22T00:12:38+00:00",1616371958,"2021-03-22T00:12:38+0000",7,73,14.51,38.79,0,4.28,4.64,7.53,8,76,1026.3
"2021-03-22T00:13:38+00:00",1616372018,"2021-03-22T00:13:38+0000",7,73,13.84,40.69,11.56,3.56,4.16,7.53,8,76,1026.3
"2021-03-22T00:14:38+00:00",1616372078,"2021-03-22T00:14:38+0000",7,73,14.06,38.89,0,4.28,5.12,8.14,8,76,1026.3
"2021-03-22T00:15:38+00:00",1616372138,"2021-03-22T00:15:38+0000",7,73,14.08,37.89,6.9,4.28,5.13,8.14,8,76,1026.3
"2021-03-22T00:16:38+00:00",1616372198,"2021-03-22T00:16:38+0000",7,73,14.29,40.34,5.94,4.28,5.59,9.97,8,76,1026.3
"2021-03-22T00:17:38+00:00",1616372258,"2021-03-22T00:17:38+0000",7,73,13.62,40.74,6.21,4.28,5.12,7.53,8,76,1026.2
"2021-03-22T00:18:38+00:00",1616372318,"2021-03-22T00:18:38+0000",7,73,13.85,37.69,13.61,3.56,5.13,8.14,8,76,1026.2
"2021-03-22T00:19:38+00:00",1616372378,"2021-03-22T00:19:38+0000",7,73,14.3,38.84,9.09,4.28,5.13,7.53,8,76,1026.2
"2021-03-22T00:21:31+00:00",1616372491,"2021-03-22T00:21:31+0000",7,73,13.63,32.49,16.21,3.56,4.65,6.92,8,76,1026.2
"2021-03-22T00:22:31+00:00",1616372551,"2021-03-22T00:22:31+0000",7,73,13.85,38.94,7.31,3.56,4.65,6.92,8,76,1026.2
"2021-03-22T00:23:31+00:00",1616372611,"2021-03-22T00:23:31+0000",7,73,14.31,39.09,6.08,4.28,4.66,6.92,8,76,1026.2
"2021-03-22T00:24:31+00:00",1616372671,"2021-03-22T00:24:31+0000",7,73,14.31,39.09,1.14,4.99,5.14,7.53,8,76,1026.2
"2021-03-22T00:25:31+00:00",1616372731,"2021-03-22T00:25:31+0000",7,73,13.85,41.69,0.6,5.7,6.09,8.75,8,76,1026.2
"2021-03-22T00:26:31+00:00",1616372791,"2021-03-22T00:26:31+0000",8,73,14.23,39.59,0,4.28,4.65,7.53,8,76,1026.2
"2021-03-22T00:27:31+00:00",1616372851,"2021-03-22T00:27:31+0000",7,73,14.08,40.39,7.03,4.99,5.61,8.14,8,76,1026.2
"2021-03-22T00:28:31+00:00",1616372911,"2021-03-22T00:28:31+0000",7,73,14.08,40.39,6.08,4.28,4.65,7.53,8,76,1026.2
"2021-03-22T00:29:31+00:00",1616372971,"2021-03-22T00:29:31+0000",7,73,14.3,39.09,4.43,4.28,5.13,7.53,8,76,1026.2
"2021-03-22T00:30:31+00:00",1616373031,"2021-03-22T00:30:31+0000",7,73,14.52,40.04,10.19,4.99,5.61,8.75,8,76,1026.2
"2021-03-22T00:31:31+00:00",1616373091,"2021-03-22T00:31:31+0000",7,73,14.3,40.34,0,4.28,5.13,8.14,8,76,1026.2
"2021-03-22T00:32:31+00:00",1616373151,"2021-03-22T00:32:31+0000",7,73,14.29,38.59,6.08,3.56,4.16,7.53,8,76,1026.2
"2021-03-22T00:33:31+00:00",1616373211,"2021-03-22T00:33:31+0000",7,73,14.3,39.59,5.94,4.28,4.65,7.53,8,76,1026.2
"2021-03-22T00:34:31+00:00",1616373271,"2021-03-22T00:34:31+0000",7,73,14.52,37.04,0,4.99,5.13,7.53,8,76,1026.2
"2021-03-22T00:35:31+00:00",1616373331,"2021-03-22T00:35:31+0000",7,73,14.96,35.69,13.88,5.7,5.7,8.14,8,76,1026.2
"2021-03-22T00:36:31+00:00",1616373391,"2021-03-22T00:36:31+0000",7,73,14.74,36.49,6.62,3.56,5.13,7.53,8,76,1026.2
"2021-03-22T00:37:31+00:00",1616373451,"2021-03-22T00:37:31+0000",7,73,14.51,36.54,0,4.28,5.12,7.53,8,76,1026.2
"2021-03-22T00:38:31+00:00",1616373511,"2021-03-22T00:38:31+0000",7,73,14.29,37.59,0,4.28,5.12,8.14,8,76,1026.2
"2021-03-22T00:39:31+00:00",1616373571,"2021-03-22T00:39:31+0000",8,73,14.44,37.29,11.81,4.99,5.12,8.14,8,76,1026.2
"2021-03-22T00:40:31+00:00",1616373631,"2021-03-22T00:40:31+0000",7,73,14.52,37.04,19.36,4.99,5.61,8.14,8,76,1026.2
"2021-03-22T00:41:31+00:00",1616373691,"2021-03-22T00:41:31+0000",7,73,14.51,37.29,4.29,4.99,5.59,9.97,8,76,1026.2
"2021-03-22T00:42:31+00:00",1616373751,"2021-03-22T00:42:31+0000",7,73,14.51,37.79,7.86,5.7,6.07,8.75,8,76,1026.2
"2021-03-22T00:43:31+00:00",1616373811,"2021-03-22T00:43:31+0000",8,73,14.44,37.54,0,4.28,5.12,7.53,8,76,1026.2
"2021-03-22T00:44:31+00:00",1616373871,"2021-03-22T00:44:31+0000",7,73,14.51,37.04,0,4.28,5.12,8.14,8,77,1026.2
"2021-03-22T00:45:31+00:00",1616373931,"2021-03-22T00:45:31+0000",7,73,14.06,35.14,4.29,5.7,6.07,8.75,8,77,1026.2
"2021-03-22T00:46:31+00:00",1616373991,"2021-03-22T00:46:31+0000",7,73,13.61,37.74,7.03,5.7,6.06,9.36,8,77,1026.2
"2021-03-22T00:47:31+00:00",1616374051,"2021-03-22T00:47:31+0000",7,73,14.28,37.34,11.56,4.99,5.58,8.14,8,77,1026.2
"2021-03-22T00:48:31+00:00",1616374111,"2021-03-22T00:48:31+0000",7,73,13.83,35.94,0,4.99,6.06,8.75,8,77,1026.2
"2021-03-22T00:49:31+00:00",1616374171,"2021-03-22T00:49:31+0000",7,73,14.71,35.49,2.92,4.99,5.57,9.35,8,77,1026.2
"2021-03-22T00:50:31+00:00",1616374231,"2021-03-22T00:50:31+0000",7,73,14.04,36.39,8.68,5.7,6.04,8.75,8,77,1026.2
"2021-03-22T00:51:31+00:00",1616374291,"2021-03-22T00:51:31+0000",7,73,13.6,35.49,5.8,4.99,5.57,8.75,8,77,1026.1
"2021-03-22T00:52:31+00:00",1616374351,"2021-03-22T00:52:31+0000",7,73,13.6,35.74,0,4.99,5.57,9.35,8,77,1026.1
"2021-03-22T00:53:31+00:00",1616374411,"2021-03-22T00:53:31+0000",7,73,13.38,37.04,4.16,4.99,5.57,8.14,8,77,1026.1
"2021-03-22T00:54:31+00:00",1616374471,"2021-03-22T00:54:31+0000",7,73,13.82,34.94,7.58,4.28,5.09,7.53,8,77,1026.1
"2021-03-22T00:55:31+00:00",1616374531,"2021-03-22T00:55:31+0000",7,73,14.49,35.54,8.4,4.99,5.57,8.75,8,77,1026.1
"2021-03-22T00:56:31+00:00",1616374591,"2021-03-22T00:56:31+0000",7,73,14.93,35.44,1.14,4.99,6.04,8.75,8,77,1026.1
"2021-03-22T00:57:31+00:00",1616374651,"2021-03-22T00:57:31+0000",7,73,14.47,36.04,10.73,4.99,5.07,7.53,8,77,1026.1
"2021-03-22T00:58:31+00:00",1616374711,"2021-03-22T00:58:31+0000",7,73,14.92,34.69,10.05,5.7,5.7,8.74,8,77,1026.1
"2021-03-22T00:59:31+00:00",1616374771,"2021-03-22T00:59:31+0000",7,73,15.13,36.14,4.02,4.99,6.01,9.35,8,77,1026.1
"2021-03-22T01:00:31+00:00",1616374831,"2021-03-22T01:00:31+0000",7,73,14.46,35.54,0,4.99,6.01,8.74,8,77,1026.1
"2021-03-22T01:01:31+00:00",1616374891,"2021-03-22T01:01:31+0000",7,74,14.67,36.24,0.87,4.99,6,9.35,8,77,1026.1
"2021-03-22T01:02:31+00:00",1616374951,"2021-03-22T01:02:31+0000",7,74,14.23,38.59,11.97,5.7,6,9.35,8,77,1026
"2021-03-22T01:03:31+00:00",1616375011,"2021-03-22T01:03:31+0000",7,74,14.45,37.29,0,5.7,6,9.35,8,77,1026
"2021-03-22T01:04:31+00:00",1616375071,"2021-03-22T01:04:31+0000",7,74,14.67,37.24,7.45,4.99,5.52,8.14,8,77,1025.9
"2021-03-22T01:05:31+00:00",1616375131,"2021-03-22T01:05:31+0000",7,74,14.23,38.59,0,5.7,6,9.35,8,77,1025.9
"2021-03-22T01:06:31+00:00",1616375191,"2021-03-22T01:06:31+0000",7,74,13.79,37.19,16.76,4.28,5.04,8.14,8,77,1025.9
"2021-03-22T01:07:31+00:00",1616375251,"2021-03-22T01:07:31+0000",7,74,14.23,37.59,8.68,4.99,6,9.35,8,77,1025.9
"2021-03-22T01:08:31+00:00",1616375311,"2021-03-22T01:08:31+0000",7,74,14.45,37.04,3.2,6.41,6.41,9.35,8,77,1025.9
"2021-03-22T01:09:31+00:00",1616375371,"2021-03-22T01:09:31+0000",7,74,14.45,37.54,11.69,4.99,5.52,8.14,8,77,1025.8
"2021-03-22T01:10:31+00:00",1616375431,"2021-03-22T01:10:31+0000",7,74,14.23,35.34,0,4.99,6,8.74,8,77,1025.8
"2021-03-22T01:11:31+00:00",1616375491,"2021-03-22T01:11:31+0000",7,74,14.45,34.79,0.87,4.99,6,8.74,8,77,1025.8
"2021-03-22T01:12:31+00:00",1616375551,"2021-03-22T01:12:31+0000",7,74,14.01,35.64,1.01,5.7,6.96,10.56,8,77,1025.8
"2021-03-22T01:13:31+00:00",1616375611,"2021-03-22T01:13:31+0000",7,74,14.9,35.44,2.65,4.99,5.52,8.14,8,77,1025.8
"2021-03-22T01:14:31+00:00",1616375671,"2021-03-22T01:14:31+0000",7,74,14.73,35.49,0,4.28,5.03,8.14,8,77,1025.8
"2021-03-22T01:15:31+00:00",1616375731,"2021-03-22T01:15:31+0000",7,74,14.44,34.04,0,5.7,5.7,8.74,8,77,1025.8
"2021-03-22T01:16:31+00:00",1616375791,"2021-03-22T01:16:31+0000",7,74,13.62,34.99,3.53,5.7,5.7,8.14,8,77,1025.8
"2021-03-22T01:17:31+00:00",1616375851,"2021-03-22T01:17:31+0000",7,74,14.06,34.89,5.85,4.28,5.03,7.53,8,77,1025.8
"2021-03-22T01:18:31+00:00",1616375911,"2021-03-22T01:18:31+0000",7,74,13.62,31.49,5.44,4.99,5.51,8.74,8,78,1025.8
"2021-03-22T01:19:31+00:00",1616375971,"2021-03-22T01:19:31+0000",7,74,14.51,35.04,5.44,4.99,5.51,8.14,8,78,1025.7
"2021-03-22T01:20:31+00:00",1616376031,"2021-03-22T01:20:31+0000",7,74,14.73,34.49,8.44,4.99,5.51,8.14,8,77,1025.7
"2021-03-22T01:22:25+00:00",1616376145,"2021-03-22T01:22:25+0000",7,74,14.06,29.14,13.22,4.28,5.51,8.74,8,77,1025.7
"2021-03-22T01:23:25+00:00",1616376205,"2021-03-22T01:23:25+0000",7,74,14.94,32.94,1.75,4.28,5.49,8.14,8,77,1025.7
"2021-03-22T01:24:25+00:00",1616376265,"2021-03-22T01:24:25+0000",7,74,14.27,34.34,0,5.7,5.97,9.35,8,77,1025.7
"2021-03-22T01:25:25+00:00",1616376325,"2021-03-22T01:25:25+0000",7,74,15.15,34.39,0.8,4.99,5.96,9.34,8,77,1025.7
"2021-03-22T01:26:25+00:00",1616376385,"2021-03-22T01:26:25+0000",7,74,14.93,34.69,0,5.7,5.96,9.34,8,77,1025.7
"2021-03-22T01:27:25+00:00",1616376445,"2021-03-22T01:27:25+0000",7,74,14.92,34.69,3.53,5.7,5.94,9.95,8,78,1025.6
"2021-03-22T01:28:25+00:00",1616376505,"2021-03-22T01:28:25+0000",7,74,14.92,34.94,0.25,4.28,6.42,9.95,8,77,1025.6
"2021-03-22T01:29:25+00:00",1616376565,"2021-03-22T01:29:25+0000",7,74,15.14,36.64,6.39,5.7,5.94,8.74,8,78,1025.6
"2021-03-22T01:30:25+00:00",1616376625,"2021-03-22T01:30:25+0000",7,74,14.68,37.24,3.39,6.41,6.88,9.94,8,78,1025.6
"2021-03-22T01:31:25+00:00",1616376685,"2021-03-22T01:31:25+0000",7,74,14.68,36.49,3.53,5.7,5.93,8.74,8,78,1025.6
"2021-03-22T01:32:25+00:00",1616376745,"2021-03-22T01:32:25+0000",7,74,14.68,35.49,2.43,4.99,5.93,9.34,8,78,1025.6
"2021-03-22T01:33:25+00:00",1616376805,"2021-03-22T01:33:25+0000",7,74,14.23,33.84,10.35,4.99,5.43,9.94,8,78,1025.6
"2021-03-22T01:34:25+00:00",1616376865,"2021-03-22T01:34:25+0000",7,74,14.45,32.04,5.3,4.99,5.43,8.74,8,78,1025.6
"2021-03-22T01:35:25+00:00",1616376925,"2021-03-22T01:35:25+0000",7,74,15.12,34.39,0.25,4.99,4.99,7.53,8,78,1025.6
"2021-03-22T01:36:25+00:00",1616376985,"2021-03-22T01:36:25+0000",7,74,15.55,35.29,5.03,6.41,6.41,8.73,8,78,1025.6
"2021-03-22T01:37:25+00:00",1616377045,"2021-03-22T01:37:25+0000",7,74,15.1,34.89,7.35,6.41,6.85,10.54,8,78,1025.5
"2021-03-22T01:38:25+00:00",1616377105,"2021-03-22T01:38:25+0000",7,74,15.54,35.29,4.75,6.41,6.41,9.94,8,78,1025.5
"2021-03-22T01:39:25+00:00",1616377165,"2021-03-22T01:39:25+0000",7,74,15.54,33.04,2.02,4.99,4.99,8.13,8,78,1025.5
"2021-03-22T01:40:25+00:00",1616377225,"2021-03-22T01:40:25+0000",7,74,14.64,32.24,7.89,5.7,5.87,9.33,8,78,1025.5
"2021-03-22T01:41:25+00:00",1616377285,"2021-03-22T01:41:25+0000",7,74,15.08,33.89,5.57,5.7,6.34,9.33,8,78,1025.6
"2021-03-22T01:42:25+00:00",1616377345,"2021-03-22T01:42:25+0000",7,75,14.63,35.99,9.67,4.99,5.85,8.73,8,78,1025.6
"2021-03-22T01:43:25+00:00",1616377405,"2021-03-22T01:43:25+0000",7,75,15.07,35.89,5.16,4.99,5.37,8.13,8,78,1025.6
"2021-03-22T01:44:25+00:00",1616377465,"2021-03-22T01:44:25+0000",7,75,14.85,37.19,8.3,5.7,6.33,9.93,8,78,1025.6
"2021-03-22T01:45:25+00:00",1616377525,"2021-03-22T01:45:25+0000",7,75,14.62,35.24,5.57,6.41,6.79,9.93,8,78,1025.6
"2021-03-22T01:46:25+00:00",1616377585,"2021-03-22T01:46:25+0000",7,75,14.62,35.99,12.81,4.99,6.31,11.13,8,78,1025.6
"2021-03-22T01:47:25+00:00",1616377645,"2021-03-22T01:47:25+0000",7,75,14.84,37.19,3.12,5.7,5.7,8.13,8,78,1025.6
"2021-03-22T01:48:25+00:00",1616377705,"2021-03-22T01:48:25+0000",7,75,14.61,36.49,7.21,5.7,5.82,9.33,8,78,1025.6
"2021-03-22T01:49:25+00:00",1616377765,"2021-03-22T01:49:25+0000",7,75,15.05,35.64,0,5.7,6.77,10.53,8,78,1025.6
"2021-03-22T01:50:25+00:00",1616377825,"2021-03-22T01:50:25+0000",7,75,14.82,38.69,0,5.7,5.81,9.33,8,79,1025.6
"2021-03-22T01:51:25+00:00",1616377885,"2021-03-22T01:51:25+0000",7,75,13.93,37.14,6.39,4.99,5.81,8.73,8,79,1025.6
"2021-03-22T01:52:25+00:00",1616377945,"2021-03-22T01:52:25+0000",7,75,14.15,35.34,5.03,5.7,5.81,9.33,8,79,1025.6
"2021-03-22T01:53:25+00:00",1616378005,"2021-03-22T01:53:25+0000",7,75,14.58,34.24,1.48,4.99,5.79,9.32,8,79,1025.6
"2021-03-22T01:54:25+00:00",1616378065,"2021-03-22T01:54:25+0000",7,75,14.8,34.69,9.12,4.99,5.31,8.73,8,79,1025.5
"2021-03-22T01:55:25+00:00",1616378125,"2021-03-22T01:55:25+0000",7,75,15.47,35.79,4.75,5.7,6.27,9.32,8,79,1025.5
"2021-03-22T01:56:25+00:00",1616378185,"2021-03-22T01:56:25+0000",7,75,15.01,36.14,1.75,5.7,5.7,8.13,8,78,1025.5
