Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Darley Avenue (44)-Temp(C)-slotB,Darley Avenue (44)-Humidity(%RH)-slotB,Darley Avenue (44)-NO2(ug/m3)-slotB,Darley Avenue (44)-O3(ug/m3)-slotB,Darley Avenue (44)-NO(ug/m3)-slotB,Darley Avenue (44)-PM1(ug/m3)-slotB,Darley Avenue (44)-PM2.5(ug/m3)-slotB,Darley Avenue (44)-PM10(ug/m3)-slotB,Darley Avenue (44)-Ambient temp(C)-slotB,Darley Avenue (44)-Ambient humidity(%RH)-slotB,Darley Avenue (44)-Ambient pressure(hPa)-slotB
"2021-03-29T00:02:59+00:00",1616976179,"2021-03-29T01:02:59+0100",13,80,4.08,63.19,0.59,0,0.39,2.99,13,83,1015
"2021-03-29T00:03:59+00:00",1616976239,"2021-03-29T01:03:59+0100",13,80,4.08,62.69,4.84,0,0.39,2.99,13,83,1015
"2021-03-29T00:04:59+00:00",1616976299,"2021-03-29T01:04:59+0100",13,80,3.57,64.29,0,0,0.39,2.99,13,83,1015
"2021-03-29T00:05:59+00:00",1616976359,"2021-03-29T01:05:59+0100",13,80,3.87,64.74,2.55,0,0.4,2.98,13,83,1015
"2021-03-29T00:06:59+00:00",1616976419,"2021-03-29T01:06:59+0100",13,80,4.25,63.89,6.49,0,0.4,2.98,13,83,1015
"2021-03-29T00:07:59+00:00",1616976479,"2021-03-29T01:07:59+0100",13,80,4.98,61.74,0,0,0.4,2.98,13,83,1015
"2021-03-29T00:08:59+00:00",1616976539,"2021-03-29T01:08:59+0100",13,80,3.36,64.59,0,0,0.4,2.98,13,83,1015
"2021-03-29T00:09:59+00:00",1616976599,"2021-03-29T01:09:59+0100",13,80,2.69,65.74,11.9,0,0.4,2.98,13,83,1015
"2021-03-29T00:10:59+00:00",1616976659,"2021-03-29T01:10:59+0100",13,80,2.71,66.49,3.54,0,0.41,2.98,13,83,1015
"2021-03-29T00:11:59+00:00",1616976719,"2021-03-29T01:11:59+0100",13,80,4.26,64.14,0,0,0.41,2.98,13,83,1015
"2021-03-29T00:12:59+00:00",1616976779,"2021-03-29T01:12:59+0100",13,80,4.1,64.69,0,0,0.41,2.98,13,83,1015
"2021-03-29T00:13:59+00:00",1616976839,"2021-03-29T01:13:59+0100",13,80,3.44,65.59,0,0,0.41,2.98,13,83,1015
"2021-03-29T00:14:59+00:00",1616976899,"2021-03-29T01:14:59+0100",13,80,4.04,64.69,0.09,0,0.41,2.98,13,83,1015
"2021-03-29T00:15:59+00:00",1616976959,"2021-03-29T01:15:59+0100",13,80,3.88,64.24,0,0,0.41,2.98,13,83,1015
"2021-03-29T00:16:59+00:00",1616977019,"2021-03-29T01:16:59+0100",13,80,3.44,65.59,0,0,0.41,2.98,13,83,1015.1
"2021-03-29T00:17:59+00:00",1616977079,"2021-03-29T01:17:59+0100",13,80,3.88,65.49,0.26,0,0.41,2.98,13,83,1015.1
"2021-03-29T00:18:59+00:00",1616977139,"2021-03-29T01:18:59+0100",13,80,4.05,62.19,0,0,0.43,2.97,13,83,1015.1
"2021-03-29T00:19:59+00:00",1616977199,"2021-03-29T01:19:59+0100",13,80,3.6,65.29,0,0,0.43,2.97,13,83,1015.1
"2021-03-29T00:20:59+00:00",1616977259,"2021-03-29T01:20:59+0100",13,80,3.16,66.14,0,0,0.43,2.97,13,83,1015.1
"2021-03-29T00:21:59+00:00",1616977319,"2021-03-29T01:21:59+0100",13,80,3.83,64.74,0,0,0.43,2.97,13,82,1015.1
"2021-03-29T00:22:59+00:00",1616977379,"2021-03-29T01:22:59+0100",13,80,3.39,64.84,0,0,0.44,2.97,13,82,1015.1
"2021-03-29T00:23:59+00:00",1616977439,"2021-03-29T01:23:59+0100",13,80,3.39,65.09,0,0,0.44,2.97,13,82,1015.1
"2021-03-29T00:24:59+00:00",1616977499,"2021-03-29T01:24:59+0100",13,79,3.4,65.34,0,0,0.45,2.96,13,82,1015.1
"2021-03-29T00:25:59+00:00",1616977559,"2021-03-29T01:25:59+0100",13,79,3.63,66.29,0,0,0.45,2.96,13,82,1015.1
"2021-03-29T00:26:59+00:00",1616977619,"2021-03-29T01:26:59+0100",13,79,3.4,66.09,4.19,0,0.45,2.96,13,82,1015.1
"2021-03-29T00:27:59+00:00",1616977679,"2021-03-29T01:27:59+0100",13,79,3.63,65.04,0,0,0.45,2.96,13,82,1015.1
"2021-03-29T00:28:59+00:00",1616977739,"2021-03-29T01:28:59+0100",13,79,3.19,65.89,11.74,0,0.47,2.96,13,82,1015.1
"2021-03-29T00:29:59+00:00",1616977799,"2021-03-29T01:29:59+0100",13,79,3.86,63.49,0.42,0,0.47,2.96,13,82,1015.1
"2021-03-29T00:30:59+00:00",1616977859,"2021-03-29T01:30:59+0100",13,79,3.85,64.74,0,0,0.45,2.96,13,82,1015.1
"2021-03-29T00:31:59+00:00",1616977919,"2021-03-29T01:31:59+0100",13,79,2.53,66.79,3.05,0,0.47,2.96,13,82,1015.1
"2021-03-29T00:32:59+00:00",1616977979,"2021-03-29T01:32:59+0100",13,79,2.98,65.19,3.7,0,0.48,2.95,13,82,1015.2
"2021-03-29T00:33:59+00:00",1616978039,"2021-03-29T01:33:59+0100",13,79,3.87,64.49,0,0,0.48,2.95,13,82,1015.2
"2021-03-29T00:34:59+00:00",1616978099,"2021-03-29T01:34:59+0100",13,79,3.43,65.34,0,0,0.48,2.95,13,82,1015.2
"2021-03-29T00:35:59+00:00",1616978159,"2021-03-29T01:35:59+0100",13,79,3.66,64.54,0,0,0.49,2.95,13,82,1015.1
"2021-03-29T00:36:59+00:00",1616978219,"2021-03-29T01:36:59+0100",13,79,2.77,66.99,0.26,0,0.49,2.95,13,82,1015.1
"2021-03-29T00:37:59+00:00",1616978279,"2021-03-29T01:37:59+0100",13,79,3.88,64.74,9.28,0,0.49,2.95,13,82,1015.2
"2021-03-29T00:38:59+00:00",1616978339,"2021-03-29T01:38:59+0100",13,79,3.66,64.79,0,0,0.49,2.95,13,82,1015.2
"2021-03-29T00:39:59+00:00",1616978399,"2021-03-29T01:39:59+0100",13,79,3.66,63.54,6.49,0,0.49,2.95,13,82,1015.1
"2021-03-29T00:40:59+00:00",1616978459,"2021-03-29T01:40:59+0100",13,79,3.59,64.54,0,0,0.49,2.95,13,82,1015.1
"2021-03-29T00:41:59+00:00",1616978519,"2021-03-29T01:41:59+0100",13,79,2.94,65.44,13.58,0,0.5,2.94,13,82,1015.1
"2021-03-29T00:42:59+00:00",1616978579,"2021-03-29T01:42:59+0100",13,79,2.51,66.04,3.71,0,0.52,2.94,13,81,1015.1
"2021-03-29T00:43:59+00:00",1616978639,"2021-03-29T01:43:59+0100",13,79,4.07,63.94,13.08,0,0.53,2.94,13,81,1015.1
"2021-03-29T00:44:59+00:00",1616978699,"2021-03-29T01:44:59+0100",13,79,3.63,64.79,0,0,0.53,2.94,13,82,1015.1
"2021-03-29T00:45:59+00:00",1616978759,"2021-03-29T01:45:59+0100",13,79,3.63,64.54,9.79,0,0.53,2.94,13,81,1015.1
"2021-03-29T00:47:52+00:00",1616978872,"2021-03-29T01:47:52+0100",13,79,3.64,63.29,0,0,0.54,2.93,13,81,1015.1
"2021-03-29T00:48:52+00:00",1616978932,"2021-03-29T01:48:52+0100",13,79,3.86,63.49,3.21,0,0.54,2.93,13,81,1015.1
"2021-03-29T00:49:52+00:00",1616978992,"2021-03-29T01:49:52+0100",13,79,3.65,64.54,0,0,0.56,3.5,13,81,1015.1
"2021-03-29T00:50:52+00:00",1616979052,"2021-03-29T01:50:52+0100",13,79,2.54,65.29,0,0,0.56,2.93,13,81,1015
"2021-03-29T00:51:52+00:00",1616979112,"2021-03-29T01:51:52+0100",13,79,3.65,62.79,0.91,0,0.56,2.93,13,81,1015
"2021-03-29T00:52:52+00:00",1616979172,"2021-03-29T01:52:52+0100",13,79,3.66,64.29,5.02,0,0.57,2.92,13,81,1015
"2021-03-29T00:53:52+00:00",1616979232,"2021-03-29T01:53:52+0100",13,79,3.88,63.74,0,0,0.57,2.92,13,81,1015
"2021-03-29T00:54:52+00:00",1616979292,"2021-03-29T01:54:52+0100",13,79,3.44,63.84,0,0,0.57,2.92,13,81,1015
"2021-03-29T00:55:52+00:00",1616979352,"2021-03-29T01:55:52+0100",13,79,3.22,62.64,0,0,0.57,2.92,13,81,1015
"2021-03-29T00:56:52+00:00",1616979412,"2021-03-29T01:56:52+0100",13,78,3.67,64.29,0,0,0.58,2.92,13,81,1014.9
"2021-03-29T00:57:52+00:00",1616979472,"2021-03-29T01:57:52+0100",13,78,3.45,65.09,3.87,0,0.58,2.92,13,81,1014.9
"2021-03-29T00:58:52+00:00",1616979532,"2021-03-29T01:58:52+0100",13,78,3.68,60.54,0,0,0.59,2.91,13,81,1014.9
"2021-03-29T00:59:52+00:00",1616979592,"2021-03-29T01:59:52+0100",13,78,2.35,65.84,10.62,0,0.59,2.91,13,81,1014.9
"2021-03-29T01:00:52+00:00",1616979652,"2021-03-29T02:00:52+0100",13,78,2.58,65.79,0,0,0.59,2.91,13,81,1014.9
"2021-03-29T01:01:52+00:00",1616979712,"2021-03-29T02:01:52+0100",13,78,3.25,64.14,2.39,0,0.61,2.91,13,81,1014.9
"2021-03-29T01:02:52+00:00",1616979772,"2021-03-29T02:02:52+0100",13,78,2.81,65.99,0,0,0.61,2.91,13,81,1014.9
"2021-03-29T01:03:52+00:00",1616979832,"2021-03-29T02:03:52+0100",13,78,3.48,63.34,5.68,0,0.62,2.9,13,81,1014.9
"2021-03-29T01:04:52+00:00",1616979892,"2021-03-29T02:04:52+0100",13,78,4.14,62.94,3.87,0,0.61,2.91,13,81,1014.9
"2021-03-29T01:05:52+00:00",1616979952,"2021-03-29T02:05:52+0100",13,78,3.19,64.39,4.71,0,0.61,2.91,13,81,1014.9
"2021-03-29T01:06:52+00:00",1616980012,"2021-03-29T02:06:52+0100",13,78,3.42,62.59,2.07,0,0.62,2.9,13,81,1014.9
"2021-03-29T01:07:52+00:00",1616980072,"2021-03-29T02:07:52+0100",13,78,2.82,63.74,6.5,0,0.62,2.9,13,81,1014.9
"2021-03-29T01:08:52+00:00",1616980132,"2021-03-29T02:08:52+0100",13,78,2.75,66.24,5.2,0,0.62,2.9,13,81,1014.9
"2021-03-29T01:09:52+00:00",1616980192,"2021-03-29T02:09:52+0100",13,78,3.21,64.14,6.03,0,0.63,2.9,13,81,1014.9
"2021-03-29T01:10:52+00:00",1616980252,"2021-03-29T02:10:52+0100",13,78,3.06,65.19,3.87,0,0.65,2.89,13,81,1014.8
"2021-03-29T01:11:52+00:00",1616980312,"2021-03-29T02:11:52+0100",13,78,2.4,66.09,0,0,0.65,2.89,13,81,1014.8
"2021-03-29T01:12:52+00:00",1616980372,"2021-03-29T02:12:52+0100",13,78,2.84,65.99,13.74,0,0.65,2.89,13,81,1014.8
"2021-03-29T01:13:52+00:00",1616980432,"2021-03-29T02:13:52+0100",13,78,3.95,63.49,8.64,0,0.65,2.89,13,81,1014.8
"2021-03-29T01:14:52+00:00",1616980492,"2021-03-29T02:14:52+0100",13,78,3.06,65.19,2.39,0,0.65,2.89,13,81,1014.8
"2021-03-29T01:15:52+00:00",1616980552,"2021-03-29T02:15:52+0100",13,78,3.66,62.04,0,0,0.65,2.89,13,81,1014.8
"2021-03-29T01:16:52+00:00",1616980612,"2021-03-29T02:16:52+0100",13,78,2.34,65.34,6.03,0,0.66,2.89,13,81,1014.9
"2021-03-29T01:17:52+00:00",1616980672,"2021-03-29T02:17:52+0100",13,78,2.79,65.99,0,0,0.66,2.89,13,81,1014.9
"2021-03-29T01:18:52+00:00",1616980732,"2021-03-29T02:18:52+0100",13,78,2.79,65.74,4.71,0,0.66,2.89,13,81,1014.8
"2021-03-29T01:19:52+00:00",1616980792,"2021-03-29T02:19:52+0100",13,78,3.24,65.39,0,0,0.67,2.88,13,81,1014.8
"2021-03-29T01:20:52+00:00",1616980852,"2021-03-29T02:20:52+0100",13,78,3.46,65.59,3.55,0,0.67,2.88,13,81,1014.8
"2021-03-29T01:21:52+00:00",1616980912,"2021-03-29T02:21:52+0100",13,78,3.03,64.94,6.03,0,0.68,2.88,13,81,1014.8
"2021-03-29T01:22:52+00:00",1616980972,"2021-03-29T02:22:52+0100",13,78,3.48,64.59,17.74,0,0.68,2.88,13,81,1014.8
"2021-03-29T01:23:52+00:00",1616981032,"2021-03-29T02:23:52+0100",13,78,3.48,63.09,2.23,0,0.68,2.88,13,81,1014.8
"2021-03-29T01:24:52+00:00",1616981092,"2021-03-29T02:24:52+0100",13,78,3.25,64.64,0,0,0.68,2.88,13,81,1014.8
"2021-03-29T01:25:52+00:00",1616981152,"2021-03-29T02:25:52+0100",13,78,2.58,66.29,0,0,0.67,2.88,13,81,1014.8
"2021-03-29T01:26:52+00:00",1616981212,"2021-03-29T02:26:52+0100",13,78,2.81,65.24,0,0,0.68,2.88,13,81,1014.7
"2021-03-29T01:27:52+00:00",1616981272,"2021-03-29T02:27:52+0100",13,78,2.37,67.34,0,0,0.68,2.88,13,81,1014.7
"2021-03-29T01:28:52+00:00",1616981332,"2021-03-29T02:28:52+0100",13,78,3.7,63.29,0,0,0.68,2.88,13,81,1014.7
"2021-03-29T01:29:52+00:00",1616981392,"2021-03-29T02:29:52+0100",13,78,2.6,66.54,6.36,0,0.7,2.87,13,81,1014.7
"2021-03-29T01:30:52+00:00",1616981452,"2021-03-29T02:30:52+0100",13,78,3.27,65.39,0,0,0.7,2.87,13,81,1014.7
"2021-03-29T01:31:52+00:00",1616981512,"2021-03-29T02:31:52+0100",13,78,3.25,65.89,0,0,0.68,2.88,13,81,1014.7
"2021-03-29T01:32:52+00:00",1616981572,"2021-03-29T02:32:52+0100",13,78,2.81,64.74,0,0,0.68,2.88,13,81,1014.7
"2021-03-29T01:33:52+00:00",1616981632,"2021-03-29T02:33:52+0100",13,78,3.49,63.84,6.19,0,0.7,2.87,13,81,1014.7
"2021-03-29T01:34:52+00:00",1616981692,"2021-03-29T02:34:52+0100",13,78,3.04,65.44,2.07,0,0.7,2.87,13,81,1014.7
"2021-03-29T01:35:52+00:00",1616981752,"2021-03-29T02:35:52+0100",13,78,3.49,64.34,5.2,0,0.7,2.87,13,81,1014.8
"2021-03-29T01:36:52+00:00",1616981812,"2021-03-29T02:36:52+0100",13,78,3.27,64.14,0.75,0,0.7,2.87,13,81,1014.8
"2021-03-29T01:37:52+00:00",1616981872,"2021-03-29T02:37:52+0100",13,78,2.98,63.94,16.14,0,0.7,2.87,13,81,1014.8
"2021-03-29T01:38:52+00:00",1616981932,"2021-03-29T02:38:52+0100",13,78,2.82,65.99,17.08,0,0.7,2.87,13,81,1014.8
"2021-03-29T01:39:52+00:00",1616981992,"2021-03-29T02:39:52+0100",13,77,2.83,65.49,0,0,0.71,2.87,13,80,1014.8
"2021-03-29T01:40:52+00:00",1616982052,"2021-03-29T02:40:52+0100",13,77,3.94,61.74,8.01,0,0.71,2.87,13,80,1014.8
"2021-03-29T01:41:52+00:00",1616982112,"2021-03-29T02:41:52+0100",13,77,2.39,66.84,0,0,0.71,2.87,13,81,1014.8
"2021-03-29T01:42:52+00:00",1616982172,"2021-03-29T02:42:52+0100",13,77,2.39,67.34,0,0,0.71,2.87,13,81,1014.8
"2021-03-29T01:43:52+00:00",1616982232,"2021-03-29T02:43:52+0100",13,77,3.28,65.14,7.35,0,0.71,2.87,13,80,1014.9
"2021-03-29T01:44:52+00:00",1616982292,"2021-03-29T02:44:52+0100",13,77,3.22,65.14,2.73,0,0.72,2.86,13,80,1014.9
"2021-03-29T01:45:52+00:00",1616982352,"2021-03-29T02:45:52+0100",13,77,4.16,59.19,3.22,0,0.71,2.87,13,80,1014.9
"2021-03-29T01:46:52+00:00",1616982412,"2021-03-29T02:46:52+0100",13,77,2.56,63.54,14.15,0,0.72,2.86,13,80,1014.9
"2021-03-29T01:48:44+00:00",1616982524,"2021-03-29T02:48:44+0100",13,77,2.4,67.09,1.41,0,0.72,2.86,13,80,1014.9
"2021-03-29T01:49:44+00:00",1616982584,"2021-03-29T02:49:44+0100",13,77,3.51,65.09,0,0,0.72,2.86,13,80,1015
"2021-03-29T01:50:44+00:00",1616982644,"2021-03-29T02:50:44+0100",13,77,3.44,64.09,5.21,0,0.72,2.86,13,80,1015
"2021-03-29T01:51:44+00:00",1616982704,"2021-03-29T02:51:44+0100",13,77,3,64.69,1.41,0,0.72,2.86,13,80,1015
"2021-03-29T01:52:44+00:00",1616982764,"2021-03-29T02:52:44+0100",13,77,3.23,62.89,5.21,0,0.74,2.86,13,80,1015
"2021-03-29T01:53:44+00:00",1616982824,"2021-03-29T02:53:44+0100",13,77,3.01,64.19,7.86,0,0.74,2.86,13,80,1015
"2021-03-29T01:54:44+00:00",1616982884,"2021-03-29T02:54:44+0100",13,77,3.01,65.44,0,0,0.74,2.86,13,80,1015
"2021-03-29T01:55:44+00:00",1616982944,"2021-03-29T02:55:44+0100",13,77,3.68,64.04,8.36,0,0.74,2.86,13,80,1015
"2021-03-29T01:56:44+00:00",1616983004,"2021-03-29T02:56:44+0100",13,77,3.23,64.39,0,0,0.74,2.86,13,80,1015
"2021-03-29T01:57:44+00:00",1616983064,"2021-03-29T02:57:44+0100",13,77,3.46,62.59,2.73,0,0.74,2.86,13,80,1015
"2021-03-29T01:58:44+00:00",1616983124,"2021-03-29T02:58:44+0100",13,77,3.01,65.44,0,0,0.74,2.86,13,80,1015
"2021-03-29T01:59:44+00:00",1616983184,"2021-03-29T02:59:44+0100",13,77,2.8,65.24,0,0,0.75,2.85,13,80,1015
"2021-03-29T02:00:44+00:00",1616983244,"2021-03-29T03:00:44+0100",13,77,3.47,64.09,6.54,0,0.75,2.85,13,80,1015
"2021-03-29T02:01:44+00:00",1616983304,"2021-03-29T03:01:44+0100",13,77,3.47,63.84,5.71,0,0.75,2.85,13,80,1015
"2021-03-29T02:02:44+00:00",1616983364,"2021-03-29T03:02:44+0100",13,77,2.8,63.24,1.24,0,0.75,2.85,13,80,1015
