Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Darley Avenue (44)-Temp(C)-slotB,Darley Avenue (44)-Humidity(%RH)-slotB,Darley Avenue (44)-NO2(ug/m3)-slotB,Darley Avenue (44)-O3(ug/m3)-slotB,Darley Avenue (44)-NO(ug/m3)-slotB,Darley Avenue (44)-PM1(ug/m3)-slotB,Darley Avenue (44)-PM2.5(ug/m3)-slotB,Darley Avenue (44)-PM10(ug/m3)-slotB,Darley Avenue (44)-Ambient temp(C)-slotB,Darley Avenue (44)-Ambient humidity(%RH)-slotB,Darley Avenue (44)-Ambient pressure(hPa)-slotB
"2021-02-22T01:08:49+00:00",1613956129,"2021-02-22T01:08:49+0000",10,87,6.29,50.89,0,8.55,8.55,12.81,10,89,1007.6
"2021-02-22T01:09:49+00:00",1613956189,"2021-02-22T01:09:49+0000",10,87,5.84,52.24,4.04,9.26,9.26,14.93,10,89,1007.6
"2021-02-22T01:10:49+00:00",1613956249,"2021-02-22T01:10:49+0000",10,87,6.29,53.14,0,9.26,9.26,11.76,10,89,1007.6
"2021-02-22T01:11:49+00:00",1613956309,"2021-02-22T01:11:49+0000",10,87,5.41,55.34,1.62,7.84,7.84,11.23,10,89,1007.6
"2021-02-22T01:12:49+00:00",1613956369,"2021-02-22T01:12:49+0000",10,87,5.7,54.04,2.85,6.41,6.41,11.23,10,89,1007.6
"2021-02-22T01:13:49+00:00",1613956429,"2021-02-22T01:13:49+0000",10,87,5.7,57.04,9.93,7.84,7.84,11.76,10,89,1007.6
"2021-02-22T01:14:49+00:00",1613956489,"2021-02-22T01:14:49+0000",10,87,6.14,49.44,0,7.13,7.13,10.7,10,89,1007.6
"2021-02-22T01:15:49+00:00",1613956549,"2021-02-22T01:15:49+0000",10,86,5.93,49.24,0,6.41,6.41,11.77,10,89,1007.6
"2021-02-22T01:16:49+00:00",1613956609,"2021-02-22T01:16:49+0000",10,86,5.49,50.59,0,7.13,7.13,11.24,10,89,1007.6
"2021-02-22T01:17:49+00:00",1613956669,"2021-02-22T01:17:49+0000",10,86,6.15,49.44,0,7.84,7.84,10.71,10,89,1007.6
"2021-02-22T01:18:49+00:00",1613956729,"2021-02-22T01:18:49+0000",10,86,5.49,53.59,6.47,7.84,7.84,11.77,10,89,1007.5
"2021-02-22T01:19:49+00:00",1613956789,"2021-02-22T01:19:49+0000",10,86,5.71,59.04,10.68,9.26,9.26,12.83,10,89,1007.5
"2021-02-22T01:20:49+00:00",1613956849,"2021-02-22T01:20:49+0000",10,86,5.71,58.54,4.81,9.26,9.26,13.88,10,90,1007.5
"2021-02-22T01:21:49+00:00",1613956909,"2021-02-22T01:21:49+0000",10,87,6.14,56.44,0,8.55,8.55,11.76,10,90,1007.5
"2021-02-22T01:22:49+00:00",1613956969,"2021-02-22T01:22:49+0000",10,87,6.81,51.29,1.35,9.26,9.26,12.29,10,90,1007.4
"2021-02-22T01:23:49+00:00",1613957029,"2021-02-22T01:23:49+0000",10,87,7.25,51.19,0,7.13,7.13,10.7,10,90,1007.4
"2021-02-22T01:24:49+00:00",1613957089,"2021-02-22T01:24:49+0000",10,87,7.47,48.64,0,7.84,7.84,11.76,10,89,1007.4
"2021-02-22T01:25:49+00:00",1613957149,"2021-02-22T01:25:49+0000",10,87,8.36,49.19,0,7.13,7.13,10.7,10,89,1007.4
"2021-02-22T01:26:49+00:00",1613957209,"2021-02-22T01:26:49+0000",10,87,8.14,49.99,2.7,7.13,7.13,11.23,10,89,1007.4
"2021-02-22T01:27:49+00:00",1613957269,"2021-02-22T01:27:49+0000",10,87,7.92,48.54,0,6.41,6.41,10.7,10,89,1007.4
"2021-02-22T01:28:49+00:00",1613957329,"2021-02-22T01:28:49+0000",10,87,8.13,49.24,1.35,7.84,7.84,12.29,10,89,1007.4
"2021-02-22T01:29:49+00:00",1613957389,"2021-02-22T01:29:49+0000",10,87,7.46,52.89,7.37,7.84,7.84,10.17,10,89,1007.4
"2021-02-22T01:30:49+00:00",1613957449,"2021-02-22T01:30:49+0000",10,87,7.9,51.29,0,7.84,7.84,12.29,10,89,1007.4
"2021-02-22T01:31:49+00:00",1613957509,"2021-02-22T01:31:49+0000",10,87,7.25,53.19,0.75,7.84,7.84,12.29,10,89,1007.4
"2021-02-22T01:32:49+00:00",1613957569,"2021-02-22T01:32:49+0000",10,87,7.54,51.39,0.63,8.55,8.55,12.29,10,89,1007.4
"2021-02-22T01:33:49+00:00",1613957629,"2021-02-22T01:33:49+0000",10,87,7.03,52.99,9.33,7.13,7.13,11.23,10,89,1007.5
"2021-02-22T01:34:49+00:00",1613957689,"2021-02-22T01:34:49+0000",10,87,7.03,52.74,0,7.84,7.84,11.23,10,89,1007.5
"2021-02-22T01:35:49+00:00",1613957749,"2021-02-22T01:35:49+0000",10,87,7.25,51.19,8.72,7.84,7.84,11.76,10,89,1007.5
"2021-02-22T01:36:49+00:00",1613957809,"2021-02-22T01:36:49+0000",10,87,6.81,50.79,0,8.55,8.55,12.82,10,89,1007.5
"2021-02-22T01:37:49+00:00",1613957869,"2021-02-22T01:37:49+0000",10,87,7.03,50.99,7.07,7.13,7.21,12.29,10,89,1007.5
"2021-02-22T01:38:49+00:00",1613957929,"2021-02-22T01:38:49+0000",10,87,7.32,49.44,12.18,8.55,8.55,12.82,10,89,1007.5
"2021-02-22T01:40:43+00:00",1613958043,"2021-02-22T01:40:43+0000",10,87,7.98,39.29,0,6.41,6.41,11.23,10,89,1007.5
"2021-02-22T01:41:43+00:00",1613958103,"2021-02-22T01:41:43+0000",10,87,8.57,47.89,0.14,8.55,8.55,12.29,10,89,1007.5
"2021-02-22T01:42:43+00:00",1613958163,"2021-02-22T01:42:43+0000",10,87,8.41,45.69,0,7.84,7.84,11.76,10,89,1007.5
"2021-02-22T01:43:43+00:00",1613958223,"2021-02-22T01:43:43+0000",10,87,8.86,47.34,1.08,8.55,8.55,11.76,10,89,1007.5
"2021-02-22T01:44:43+00:00",1613958283,"2021-02-22T01:44:43+0000",10,87,9.08,48.79,0,7.84,7.84,11.23,10,89,1007.6
"2021-02-22T01:45:43+00:00",1613958343,"2021-02-22T01:45:43+0000",10,87,8.85,47.84,0,9.26,9.26,12.28,10,90,1007.5
"2021-02-22T01:46:43+00:00",1613958403,"2021-02-22T01:46:43+0000",10,87,8.18,54.24,4.83,8.55,8.55,12.28,10,90,1007.6
"2021-02-22T01:47:43+00:00",1613958463,"2021-02-22T01:47:43+0000",10,87,8.4,51.44,2.13,7.84,7.84,11.75,10,89,1007.6
"2021-02-22T01:48:43+00:00",1613958523,"2021-02-22T01:48:43+0000",10,87,8.85,49.09,12.93,7.13,7.13,10.7,10,89,1007.6
"2021-02-22T01:49:43+00:00",1613958583,"2021-02-22T01:49:43+0000",10,87,8.85,47.09,5.13,7.84,7.84,12.28,10,89,1007.6
"2021-02-22T01:50:43+00:00",1613958643,"2021-02-22T01:50:43+0000",10,87,8.56,47.39,10.83,8.55,8.55,12.28,10,89,1007.6
"2021-02-22T01:51:43+00:00",1613958703,"2021-02-22T01:51:43+0000",10,87,8.4,45.94,3.93,7.84,7.84,11.75,10,89,1007.6
"2021-02-22T01:52:43+00:00",1613958763,"2021-02-22T01:52:43+0000",10,87,8.4,47.44,0,7.84,7.84,12.28,10,90,1007.6
"2021-02-22T01:53:43+00:00",1613958823,"2021-02-22T01:53:43+0000",10,87,8.4,44.69,0,7.84,7.84,11.23,10,90,1007.6
"2021-02-22T01:54:43+00:00",1613958883,"2021-02-22T01:54:43+0000",10,87,7.96,47.79,1.38,7.84,7.84,11.75,10,90,1007.6
"2021-02-22T01:55:43+00:00",1613958943,"2021-02-22T01:55:43+0000",10,87,7.51,44.14,12.18,7.84,7.84,12.81,10,90,1007.6
"2021-02-22T01:56:43+00:00",1613959003,"2021-02-22T01:56:43+0000",10,87,7.06,43.74,0,7.84,7.84,11.75,10,89,1007.6
"2021-02-22T01:57:43+00:00",1613959063,"2021-02-22T01:57:43+0000",10,87,7.06,44.99,6.48,7.84,7.84,12.28,10,90,1007.6
"2021-02-22T01:58:43+00:00",1613959123,"2021-02-22T01:58:43+0000",10,87,6.41,47.14,6.33,8.55,8.55,12.81,10,90,1007.6
"2021-02-22T01:59:43+00:00",1613959183,"2021-02-22T01:59:43+0000",10,87,6.84,44.04,0,10.69,10.69,13.86,10,90,1007.5
"2021-02-22T02:00:43+00:00",1613959243,"2021-02-22T02:00:43+0000",10,87,6.63,45.09,3.93,8.55,8.55,12.81,10,90,1007.5
"2021-02-22T02:01:43+00:00",1613959303,"2021-02-22T02:01:43+0000",10,87,6.84,44.29,13.68,9.26,9.26,12.28,10,90,1007.5
"2021-02-22T02:02:43+00:00",1613959363,"2021-02-22T02:02:43+0000",10,87,7.73,48.84,21.93,9.26,9.26,13.86,10,90,1007.5
"2021-02-22T02:03:43+00:00",1613959423,"2021-02-22T02:03:43+0000",10,87,7.73,47.09,0,8.55,8.55,13.86,10,90,1007.5
"2021-02-22T02:04:43+00:00",1613959483,"2021-02-22T02:04:43+0000",10,87,7.73,44.59,1.08,8.55,8.55,12.28,10,90,1007.4
"2021-02-22T02:05:43+00:00",1613959543,"2021-02-22T02:05:43+0000",10,87,7.95,44.04,5.43,9.98,9.98,14.38,10,90,1007.4
"2021-02-22T02:06:43+00:00",1613959603,"2021-02-22T02:06:43+0000",10,87,8.16,44.74,1.38,7.13,7.13,11.22,10,90,1007.5
"2021-02-22T02:07:43+00:00",1613959663,"2021-02-22T02:07:43+0000",10,87,7.94,43.29,0,7.84,7.84,12.8,10,90,1007.5
"2021-02-22T02:08:43+00:00",1613959723,"2021-02-22T02:08:43+0000",10,87,7.7,44.09,0.18,8.55,8.55,13.32,10,90,1007.5
"2021-02-22T02:09:43+00:00",1613959783,"2021-02-22T02:09:43+0000",10,87,7.7,47.84,0,10.69,10.69,14.89,10,90,1007.5
"2021-02-22T02:10:43+00:00",1613959843,"2021-02-22T02:10:43+0000",10,87,7.26,51.44,3.18,9.98,9.98,13.32,10,90,1007.5
"2021-02-22T02:11:43+00:00",1613959903,"2021-02-22T02:11:43+0000",10,87,7.04,48.49,13.53,10.69,10.69,15.42,10,90,1007.6
"2021-02-22T02:12:43+00:00",1613959963,"2021-02-22T02:12:43+0000",10,87,7.26,38.69,3.63,9.26,9.26,12.79,10,90,1007.6
"2021-02-22T02:13:43+00:00",1613960023,"2021-02-22T02:13:43+0000",10,87,7.26,41.69,1.98,9.26,9.26,12.79,10,90,1007.6
"2021-02-22T02:14:43+00:00",1613960083,"2021-02-22T02:14:43+0000",10,87,6.37,46.39,0,10.69,10.69,14.37,10,90,1007.6
"2021-02-22T02:15:43+00:00",1613960143,"2021-02-22T02:15:43+0000",10,87,6.88,48.04,5.45,9.98,9.98,14.37,10,90,1007.7
"2021-02-22T02:16:43+00:00",1613960203,"2021-02-22T02:16:43+0000",10,87,7.26,48.19,0,9.26,9.26,13.32,10,90,1007.7
"2021-02-22T02:17:43+00:00",1613960263,"2021-02-22T02:17:43+0000",10,87,7.48,47.14,5.73,9.98,9.98,13.32,10,90,1007.7
"2021-02-22T02:18:43+00:00",1613960323,"2021-02-22T02:18:43+0000",10,87,7.48,52.14,0,10.69,10.69,14.37,10,90,1007.7
"2021-02-22T02:19:43+00:00",1613960383,"2021-02-22T02:19:43+0000",10,87,7.26,42.69,0,9.98,9.98,14.37,10,90,1007.8
"2021-02-22T02:20:43+00:00",1613960443,"2021-02-22T02:20:43+0000",10,87,7.48,41.64,7.08,9.26,9.26,13.32,10,90,1007.8
"2021-02-22T02:21:43+00:00",1613960503,"2021-02-22T02:21:43+0000",10,87,6.88,45.79,3.95,9.98,9.98,14.89,10,90,1007.8
"2021-02-22T02:22:43+00:00",1613960563,"2021-02-22T02:22:43+0000",10,87,7.1,45.49,3.05,9.98,9.98,13.32,10,90,1007.9
"2021-02-22T02:23:43+00:00",1613960623,"2021-02-22T02:23:43+0000",10,87,6.88,50.54,2.31,10.69,10.69,16.47,10,90,1007.9
"2021-02-22T02:24:43+00:00",1613960683,"2021-02-22T02:24:43+0000",10,87,7.32,50.44,1.41,11.4,11.4,14.37,10,90,1008
"2021-02-22T02:25:43+00:00",1613960743,"2021-02-22T02:25:43+0000",10,87,7.54,53.39,0,11.4,11.4,15.41,10,90,1008
"2021-02-22T02:26:43+00:00",1613960803,"2021-02-22T02:26:43+0000",10,87,7.31,54.19,12.02,11.4,11.4,14.36,10,90,1008.1
"2021-02-22T02:27:43+00:00",1613960863,"2021-02-22T02:27:43+0000",10,87,7.75,55.59,3.8,12.11,12.11,17.5,10,90,1008.1
"2021-02-22T02:28:43+00:00",1613960923,"2021-02-22T02:28:43+0000",10,87,7.52,49.64,2.76,10.69,10.69,14.35,10,90,1008.1
"2021-02-22T02:29:43+00:00",1613960983,"2021-02-22T02:29:43+0000",10,87,7.73,54.34,0,10.69,10.69,14.87,10,90,1008.1
"2021-02-22T02:30:43+00:00",1613961043,"2021-02-22T02:30:43+0000",10,87,7.51,56.64,0,11.4,11.4,13.82,10,91,1008.1
"2021-02-22T02:31:43+00:00",1613961103,"2021-02-22T02:31:43+0000",10,87,7.96,54.04,0,10.69,10.69,14.34,10,91,1008.1
"2021-02-22T02:32:43+00:00",1613961163,"2021-02-22T02:32:43+0000",10,87,7.5,51.39,6.49,11.4,11.4,13.29,10,91,1008.1
"2021-02-22T02:33:43+00:00",1613961223,"2021-02-22T02:33:43+0000",10,87,7.5,53.64,7.39,11.4,11.4,15.91,10,91,1008.1
"2021-02-22T02:34:43+00:00",1613961283,"2021-02-22T02:34:43+0000",10,87,8.01,47.04,2.34,9.98,9.98,13.81,10,91,1008.1
"2021-02-22T02:35:43+00:00",1613961343,"2021-02-22T02:35:43+0000",10,88,8.16,44.24,10.23,9.26,9.26,13.81,10,91,1008.1
"2021-02-22T02:36:43+00:00",1613961403,"2021-02-22T02:36:43+0000",10,88,7.78,41.34,4.12,10.69,10.69,13.28,10,91,1008
"2021-02-22T02:37:43+00:00",1613961463,"2021-02-22T02:37:43+0000",10,88,7.71,42.84,11.13,9.98,9.98,14.33,10,91,1008
"2021-02-22T02:38:43+00:00",1613961523,"2021-02-22T02:38:43+0000",10,88,7.99,43.79,12.47,11.4,11.4,15.37,10,91,1008
"2021-02-22T02:39:43+00:00",1613961583,"2021-02-22T02:39:43+0000",10,88,7.99,42.04,0,10.69,10.69,14.84,10,91,1008
"2021-02-22T02:41:38+00:00",1613961698,"2021-02-22T02:41:38+0000",10,88,7.1,32.24,9.64,9.26,9.26,13.28,10,90,1008
"2021-02-22T02:42:38+00:00",1613961758,"2021-02-22T02:42:38+0000",10,88,7.77,40.84,0,9.98,9.98,13.28,10,90,1007.9
"2021-02-22T02:43:38+00:00",1613961818,"2021-02-22T02:43:38+0000",10,88,7.77,43.84,6.06,10.69,10.69,14.84,10,90,1007.9
"2021-02-22T02:44:38+00:00",1613961878,"2021-02-22T02:44:38+0000",10,88,7.75,40.84,0,11.4,11.4,14.31,10,91,1007.9
"2021-02-22T02:45:38+00:00",1613961938,"2021-02-22T02:45:38+0000",10,88,7.98,40.04,0,11.4,11.4,15.88,10,91,1007.9
"2021-02-22T02:46:38+00:00",1613961998,"2021-02-22T02:46:38+0000",10,88,7.98,41.29,0,12.11,12.11,15.88,10,91,1007.9
"2021-02-22T02:47:38+00:00",1613962058,"2021-02-22T02:47:38+0000",10,88,7.98,41.29,0.1,11.4,11.4,15.88,10,91,1007.9
"2021-02-22T02:48:38+00:00",1613962118,"2021-02-22T02:48:38+0000",10,88,7.97,42.29,6.21,11.4,11.4,15.87,10,91,1007.9
"2021-02-22T02:49:38+00:00",1613962178,"2021-02-22T02:49:38+0000",10,88,7.68,42.59,0,10.69,10.69,14.83,10,91,1007.9
"2021-02-22T02:50:38+00:00",1613962238,"2021-02-22T02:50:38+0000",10,88,7.68,42.59,3.95,12.11,12.11,17.43,10,91,1007.9
"2021-02-22T02:51:38+00:00",1613962298,"2021-02-22T02:51:38+0000",10,88,7.74,42.59,1.29,12.11,12.11,14.31,10,91,1007.9
"2021-02-22T02:52:38+00:00",1613962358,"2021-02-22T02:52:38+0000",10,88,7.46,42.14,3.35,9.98,9.98,14.31,10,91,1007.9
"2021-02-22T02:53:38+00:00",1613962418,"2021-02-22T02:53:38+0000",10,88,7.24,40.94,2.16,10.69,10.69,14.83,10,91,1007.9
"2021-02-22T02:54:38+00:00",1613962478,"2021-02-22T02:54:38+0000",10,88,7.74,40.84,0,9.98,9.98,14.31,10,91,1007.9
"2021-02-22T02:55:38+00:00",1613962538,"2021-02-22T02:55:38+0000",10,88,7.52,43.39,0,11.4,11.4,14.31,10,91,1007.9
"2021-02-22T02:56:38+00:00",1613962598,"2021-02-22T02:56:38+0000",10,88,7.3,44.69,0,11.4,11.4,14.31,10,91,1007.9
"2021-02-22T02:57:38+00:00",1613962658,"2021-02-22T02:57:38+0000",10,88,7.08,43.49,3.23,9.26,9.26,12.74,10,91,1007.9
