Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Darley Avenue (44)-Temp(C)-slotB,Darley Avenue (44)-Humidity(%RH)-slotB,Darley Avenue (44)-NO2(ug/m3)-slotB,Darley Avenue (44)-O3(ug/m3)-slotB,Darley Avenue (44)-NO(ug/m3)-slotB,Darley Avenue (44)-PM1(ug/m3)-slotB,Darley Avenue (44)-PM2.5(ug/m3)-slotB,Darley Avenue (44)-PM10(ug/m3)-slotB,Darley Avenue (44)-Ambient temp(C)-slotB,Darley Avenue (44)-Ambient humidity(%RH)-slotB,Darley Avenue (44)-Ambient pressure(hPa)-slotB
"2021-03-15T00:14:16+00:00",1615767256,"2021-03-15T00:14:16+0000",9,81,3.29,82.84,9.68,4.28,4.88,8.65,10,84,1012.9
"2021-03-15T00:15:16+00:00",1615767316,"2021-03-15T00:15:16+0000",9,81,2.84,84.94,0,4.99,4.99,9.22,10,84,1013
"2021-03-15T00:16:16+00:00",1615767376,"2021-03-15T00:16:16+0000",9,81,3.06,83.64,13.92,4.28,4.41,8.09,10,85,1013
"2021-03-15T00:17:16+00:00",1615767436,"2021-03-15T00:17:16+0000",9,81,3.95,81.69,0.89,4.99,4.99,8.65,10,84,1013
"2021-03-15T00:18:16+00:00",1615767496,"2021-03-15T00:18:16+0000",9,81,3.73,83.49,9.38,4.99,5.8,12.02,10,85,1013
"2021-03-15T00:19:16+00:00",1615767556,"2021-03-15T00:19:16+0000",9,81,3.95,77.94,5.57,4.28,4.41,9.78,10,84,1013
"2021-03-15T00:20:16+00:00",1615767616,"2021-03-15T00:20:16+0000",9,81,3.95,81.44,8.94,4.28,4.28,8.65,10,84,1013
"2021-03-15T00:21:16+00:00",1615767676,"2021-03-15T00:21:16+0000",9,81,4.39,79.34,7.33,4.99,4.99,9.22,10,84,1013
"2021-03-15T00:22:16+00:00",1615767736,"2021-03-15T00:22:16+0000",9,81,3.73,80.24,0,4.28,4.41,8.65,10,84,1013
"2021-03-15T00:23:16+00:00",1615767796,"2021-03-15T00:23:16+0000",9,81,3.51,78.79,0,4.99,4.99,8.65,10,84,1013.1
"2021-03-15T00:24:16+00:00",1615767856,"2021-03-15T00:24:16+0000",9,81,3.51,83.29,5.72,4.28,5.34,9.78,10,84,1013.2
"2021-03-15T00:25:16+00:00",1615767916,"2021-03-15T00:25:16+0000",9,81,3.73,82.99,2.79,5.7,5.8,10.9,10,85,1013.1
"2021-03-15T00:26:16+00:00",1615767976,"2021-03-15T00:26:16+0000",9,81,3.73,83.99,0,4.28,4.88,8.65,10,85,1013.1
"2021-03-15T00:27:16+00:00",1615768036,"2021-03-15T00:27:16+0000",9,81,4.17,81.14,0.59,4.99,4.99,9.22,10,85,1013.2
"2021-03-15T00:28:16+00:00",1615768096,"2021-03-15T00:28:16+0000",9,81,3.94,79.94,9.68,6.41,6.71,12.02,10,85,1013.2
"2021-03-15T00:29:16+00:00",1615768156,"2021-03-15T00:29:16+0000",9,81,4.1,80.39,0,4.28,4.28,8.09,10,85,1013.2
"2021-03-15T00:30:16+00:00",1615768216,"2021-03-15T00:30:16+0000",9,81,3.94,79.44,1.03,4.99,5.32,9.21,10,84,1013.2
"2021-03-15T00:31:16+00:00",1615768276,"2021-03-15T00:31:16+0000",9,81,3.87,82.69,8.64,4.99,5.32,10.34,10,84,1013.2
"2021-03-15T00:32:16+00:00",1615768336,"2021-03-15T00:32:16+0000",9,81,3.51,83.04,1.62,4.99,5.34,9.78,10,84,1013.2
"2021-03-15T00:33:16+00:00",1615768396,"2021-03-15T00:33:16+0000",9,81,3.72,83.49,0,6.41,6.41,10.9,10,85,1013.2
"2021-03-15T00:34:16+00:00",1615768456,"2021-03-15T00:34:16+0000",9,81,4.17,80.14,0,6.41,6.41,11.46,10,84,1013.2
"2021-03-15T00:35:16+00:00",1615768516,"2021-03-15T00:35:16+0000",9,81,3.66,82.24,1.73,4.99,4.99,9.22,10,84,1013.2
"2021-03-15T00:36:16+00:00",1615768576,"2021-03-15T00:36:16+0000",9,81,3.66,83.49,6.14,5.7,6.26,12.02,10,85,1013.2
"2021-03-15T00:37:16+00:00",1615768636,"2021-03-15T00:37:16+0000",9,81,4.11,80.14,0,4.99,5.34,9.22,10,84,1013.2
"2021-03-15T00:38:16+00:00",1615768696,"2021-03-15T00:38:16+0000",9,81,3.66,79.99,2.9,4.99,4.99,9.22,10,84,1013.2
"2021-03-15T00:39:16+00:00",1615768756,"2021-03-15T00:39:16+0000",9,81,4.11,79.64,0,4.99,4.99,9.22,10,84,1013.1
"2021-03-15T00:40:16+00:00",1615768816,"2021-03-15T00:40:16+0000",9,81,3.66,80.99,13.78,4.28,4.88,10.34,10,84,1013.1
"2021-03-15T00:41:16+00:00",1615768876,"2021-03-15T00:41:16+0000",9,81,3.68,80.49,1.43,4.28,4.43,10.34,10,84,1013.1
"2021-03-15T00:42:16+00:00",1615768936,"2021-03-15T00:42:16+0000",9,81,3.9,82.19,0,4.99,4.99,8.66,10,84,1013.2
"2021-03-15T00:43:16+00:00",1615768996,"2021-03-15T00:43:16+0000",9,81,4.56,73.79,2.9,4.28,4.89,9.22,10,84,1013.2
"2021-03-15T00:44:16+00:00",1615769056,"2021-03-15T00:44:16+0000",9,81,3.9,75.94,5.55,4.28,4.28,8.09,10,84,1013.2
"2021-03-15T00:45:16+00:00",1615769116,"2021-03-15T00:45:16+0000",9,81,3.68,80.24,4.08,4.28,5.35,10.34,10,84,1013.2
"2021-03-15T00:46:16+00:00",1615769176,"2021-03-15T00:46:16+0000",9,81,3.68,76.74,6.43,4.99,5.35,10.34,10,84,1013.2
"2021-03-15T00:47:16+00:00",1615769236,"2021-03-15T00:47:16+0000",9,81,3.69,76.49,0,4.99,5.37,9.22,10,84,1013.2
"2021-03-15T00:48:16+00:00",1615769296,"2021-03-15T00:48:16+0000",9,81,3.24,82.59,8.05,4.99,4.99,8.66,10,84,1013.2
"2021-03-15T00:49:16+00:00",1615769356,"2021-03-15T00:49:16+0000",9,81,3.24,82.09,0,4.99,4.99,8.66,10,84,1013.3
"2021-03-15T00:50:16+00:00",1615769416,"2021-03-15T00:50:16+0000",9,81,2.36,82.79,11.87,5.7,5.83,10.91,10,84,1013.3
"2021-03-15T00:51:16+00:00",1615769476,"2021-03-15T00:51:16+0000",9,81,2.15,84.09,0,5.7,5.7,9.78,10,84,1013.3
"2021-03-15T00:52:16+00:00",1615769536,"2021-03-15T00:52:16+0000",9,81,3.25,77.59,9.81,4.99,4.99,9.22,10,84,1013.3
"2021-03-15T00:54:07+00:00",1615769647,"2021-03-15T00:54:07+0000",9,81,3.7,78.99,1.87,5.7,5.85,10.91,10,84,1013.3
"2021-03-15T00:55:07+00:00",1615769707,"2021-03-15T00:55:07+0000",9,81,3.7,77.99,3.49,4.99,4.99,9.78,10,84,1013.3
"2021-03-15T00:56:07+00:00",1615769767,"2021-03-15T00:56:07+0000",9,81,3.48,80.04,0,4.99,4.99,9.22,10,84,1013.3
"2021-03-15T00:57:07+00:00",1615769827,"2021-03-15T00:57:07+0000",9,81,3.92,80.44,0,5.7,5.7,9.78,10,84,1013.3
"2021-03-15T00:58:07+00:00",1615769887,"2021-03-15T00:58:07+0000",9,81,3.92,78.69,3.49,4.99,5.38,9.78,10,84,1013.4
"2021-03-15T00:59:07+00:00",1615769947,"2021-03-15T00:59:07+0000",9,81,3.7,79.49,9.37,4.99,5.38,9.78,10,84,1013.4
"2021-03-15T01:00:07+00:00",1615770007,"2021-03-15T01:00:07+0000",9,81,3.71,80.49,7.17,5.7,5.86,10.91,10,84,1013.4
"2021-03-15T01:01:07+00:00",1615770067,"2021-03-15T01:01:07+0000",9,81,3.7,80.24,2.61,5.7,6.31,11.47,10,84,1013.4
"2021-03-15T01:02:07+00:00",1615770127,"2021-03-15T01:02:07+0000",9,81,3.49,80.79,3.2,5.7,6.33,10.35,10,84,1013.4
"2021-03-15T01:03:07+00:00",1615770187,"2021-03-15T01:03:07+0000",9,81,3.49,80.54,8.93,6.41,6.79,13.17,10,84,1013.4
"2021-03-15T01:04:07+00:00",1615770247,"2021-03-15T01:04:07+0000",9,81,3.49,77.54,0,4.99,4.99,9.79,10,84,1013.4
"2021-03-15T01:05:07+00:00",1615770307,"2021-03-15T01:05:07+0000",9,81,3.27,76.34,3.34,4.99,5.4,10.91,10,84,1013.4
"2021-03-15T01:06:07+00:00",1615770367,"2021-03-15T01:06:07+0000",9,81,3.49,74.79,5.99,4.99,5.86,9.79,10,84,1013.4
"2021-03-15T01:07:07+00:00",1615770427,"2021-03-15T01:07:07+0000",9,81,3.06,82.14,0,5.7,5.7,10.35,10,84,1013.4
"2021-03-15T01:08:07+00:00",1615770487,"2021-03-15T01:08:07+0000",9,81,3.5,78.04,0,5.7,6.34,10.35,10,84,1013.4
"2021-03-15T01:09:07+00:00",1615770547,"2021-03-15T01:09:07+0000",9,81,3.28,83.34,3.49,6.41,6.41,11.48,10,84,1013.4
"2021-03-15T01:10:07+00:00",1615770607,"2021-03-15T01:10:07+0000",9,81,3.06,82.89,0.7,4.99,4.99,10.35,10,84,1013.4
"2021-03-15T01:11:07+00:00",1615770667,"2021-03-15T01:11:07+0000",9,80,3.29,79.59,2.61,4.99,4.99,8.66,10,84,1013.4
"2021-03-15T01:12:07+00:00",1615770727,"2021-03-15T01:12:07+0000",9,80,3.29,82.09,4.52,5.7,5.7,9.23,10,84,1013.4
"2021-03-15T01:13:07+00:00",1615770787,"2021-03-15T01:13:07+0000",9,81,3.28,81.59,2.61,4.99,4.99,9.22,10,84,1013.4
"2021-03-15T01:14:07+00:00",1615770847,"2021-03-15T01:14:07+0000",9,80,3.29,77.09,0.85,4.99,4.99,10.92,10,84,1013.4
"2021-03-15T01:15:07+00:00",1615770907,"2021-03-15T01:15:07+0000",9,80,2.84,80.44,11.72,5.7,5.7,10.36,10,84,1013.4
"2021-03-15T01:16:07+00:00",1615770967,"2021-03-15T01:16:07+0000",9,80,3.95,74.94,0,5.7,5.89,10.36,10,84,1013.5
"2021-03-15T01:17:07+00:00",1615771027,"2021-03-15T01:17:07+0000",9,81,3.06,78.64,4.81,5.7,5.7,10.35,10,84,1013.5
"2021-03-15T01:18:07+00:00",1615771087,"2021-03-15T01:18:07+0000",9,80,3.51,80.79,10.84,6.41,6.41,10.36,10,84,1013.5
"2021-03-15T01:19:07+00:00",1615771147,"2021-03-15T01:19:07+0000",9,81,3.5,80.04,17.6,6.41,6.81,11.48,10,84,1013.5
"2021-03-15T01:20:07+00:00",1615771207,"2021-03-15T01:20:07+0000",9,81,3.28,78.59,12.16,4.99,4.99,8.66,10,84,1013.5
"2021-03-15T01:21:07+00:00",1615771267,"2021-03-15T01:21:07+0000",9,81,3.72,78.49,0,5.7,5.88,10.92,10,84,1013.5
"2021-03-15T01:22:07+00:00",1615771327,"2021-03-15T01:22:07+0000",9,80,3.51,77.79,0,5.7,5.89,10.36,10,84,1013.5
"2021-03-15T01:23:07+00:00",1615771387,"2021-03-15T01:23:07+0000",9,81,3.5,76.04,8.34,4.99,5.88,11.48,10,84,1013.5
"2021-03-15T01:24:07+00:00",1615771447,"2021-03-15T01:24:07+0000",9,81,3.28,78.59,7.02,6.41,6.41,11.48,10,84,1013.6
"2021-03-15T01:25:07+00:00",1615771507,"2021-03-15T01:25:07+0000",9,81,3.5,79.04,0.55,5.7,5.88,9.79,10,84,1013.5
"2021-03-15T01:26:07+00:00",1615771567,"2021-03-15T01:26:07+0000",9,81,2.61,80.49,0,5.7,5.7,9.79,10,84,1013.5
"2021-03-15T01:27:07+00:00",1615771627,"2021-03-15T01:27:07+0000",9,81,3.06,81.39,0,7.13,7.13,11.48,10,84,1013.5
"2021-03-15T01:28:07+00:00",1615771687,"2021-03-15T01:28:07+0000",9,81,2.9,81.69,5.28,4.99,4.99,9.79,10,84,1013.5
"2021-03-15T01:29:07+00:00",1615771747,"2021-03-15T01:29:07+0000",9,81,3.34,81.34,2.94,6.41,6.81,11.48,10,84,1013.6
"2021-03-15T01:30:07+00:00",1615771807,"2021-03-15T01:30:07+0000",9,81,2.9,82.69,5.28,4.99,6.34,10.92,10,84,1013.5
"2021-03-15T01:31:07+00:00",1615771867,"2021-03-15T01:31:07+0000",9,81,3.34,81.34,0.74,6.41,8.2,13.74,10,84,1013.6
"2021-03-15T01:32:07+00:00",1615771927,"2021-03-15T01:32:07+0000",9,81,3.12,84.14,0,7.13,7.27,13.18,10,84,1013.6
"2021-03-15T01:33:07+00:00",1615771987,"2021-03-15T01:33:07+0000",9,81,3.55,82.04,13.48,6.41,6.79,11.48,10,84,1013.6
"2021-03-15T01:34:07+00:00",1615772047,"2021-03-15T01:34:07+0000",9,81,3.55,80.54,0,5.7,5.7,10.35,10,84,1013.6
"2021-03-15T01:35:07+00:00",1615772107,"2021-03-15T01:35:07+0000",9,81,3.77,81.49,0,7.13,7.13,10.91,10,84,1013.6
"2021-03-15T01:36:07+00:00",1615772167,"2021-03-15T01:36:07+0000",9,81,3.77,83.74,2.2,6.41,6.41,10.35,10,84,1013.6
"2021-03-15T01:37:07+00:00",1615772227,"2021-03-15T01:37:07+0000",9,81,4.44,78.59,0,5.7,5.86,10.35,10,84,1013.6
"2021-03-15T01:38:07+00:00",1615772287,"2021-03-15T01:38:07+0000",9,81,4.36,81.34,9.52,8.55,8.55,13.16,10,84,1013.6
"2021-03-15T01:39:07+00:00",1615772347,"2021-03-15T01:39:07+0000",9,81,3.77,82.24,0,6.41,8.18,14.3,10,84,1013.6
"2021-03-15T01:40:07+00:00",1615772407,"2021-03-15T01:40:07+0000",9,81,3.92,77.94,8.2,5.7,5.85,10.35,10,84,1013.7
"2021-03-15T01:41:07+00:00",1615772467,"2021-03-15T01:41:07+0000",9,81,4.65,79.54,0,6.41,6.77,11.47,10,84,1013.6
"2021-03-15T01:42:07+00:00",1615772527,"2021-03-15T01:42:07+0000",9,81,3.92,77.44,2.46,7.13,7.24,12.04,10,84,1013.7
"2021-03-15T01:43:07+00:00",1615772587,"2021-03-15T01:43:07+0000",9,81,3.98,78.69,12.17,6.41,6.77,12.04,10,84,1013.7
"2021-03-15T01:44:07+00:00",1615772647,"2021-03-15T01:44:07+0000",9,81,3.92,81.44,4.81,6.41,6.77,13.73,10,84,1013.7
"2021-03-15T01:45:07+00:00",1615772707,"2021-03-15T01:45:07+0000",9,81,3.76,83.24,5.43,7.13,7.7,12.6,10,84,1013.7
"2021-03-15T01:46:07+00:00",1615772767,"2021-03-15T01:46:07+0000",9,81,3.76,77.74,0,7.13,7.7,12.6,10,84,1013.7
"2021-03-15T01:47:07+00:00",1615772827,"2021-03-15T01:47:07+0000",9,81,3.98,79.94,0,6.41,6.77,10.91,10,84,1013.6
"2021-03-15T01:48:07+00:00",1615772887,"2021-03-15T01:48:07+0000",9,81,3.98,80.19,0,7.13,7.13,12.04,10,84,1013.7
"2021-03-15T01:49:07+00:00",1615772947,"2021-03-15T01:49:07+0000",9,81,4.36,78.84,0,5.7,6.77,11.47,10,84,1013.7
"2021-03-15T01:50:07+00:00",1615773007,"2021-03-15T01:50:07+0000",9,81,3.7,80.24,13.05,6.41,6.41,10.35,10,84,1013.7
"2021-03-15T01:51:07+00:00",1615773067,"2021-03-15T01:51:07+0000",9,81,3.76,79.24,0,6.41,6.41,12.04,10,84,1013.7
"2021-03-15T01:52:07+00:00",1615773127,"2021-03-15T01:52:07+0000",9,81,3.32,82.34,19.78,6.41,6.77,11.47,10,84,1013.7
"2021-03-15T01:53:07+00:00",1615773187,"2021-03-15T01:53:07+0000",9,81,3.76,78.99,8.8,7.13,7.13,12.6,10,84,1013.7
"2021-03-15T01:54:59+00:00",1615773299,"2021-03-15T01:54:59+0000",9,81,3.75,78.49,4.4,6.41,6.41,10.34,10,84,1013.7
"2021-03-15T01:55:59+00:00",1615773359,"2021-03-15T01:55:59+0000",9,81,3.75,77.99,0.01,6.41,7.22,13.16,10,84,1013.7
"2021-03-15T01:56:59+00:00",1615773419,"2021-03-15T01:56:59+0000",9,81,3.53,82.04,2.5,7.13,7.13,12.6,10,84,1013.7
"2021-03-15T01:57:59+00:00",1615773479,"2021-03-15T01:57:59+0000",9,81,2.43,81.29,10.26,5.7,6.31,10.35,10,84,1013.8
"2021-03-15T01:58:59+00:00",1615773539,"2021-03-15T01:58:59+0000",9,81,2.43,81.79,11.29,7.13,7.7,13.73,10,84,1013.8
"2021-03-15T01:59:59+00:00",1615773599,"2021-03-15T01:59:59+0000",9,81,2.67,81.24,0,5.7,5.86,11.48,10,84,1013.7
"2021-03-15T02:00:59+00:00",1615773659,"2021-03-15T02:00:59+0000",9,81,3.11,79.64,11.87,5.7,6.79,13.17,10,84,1013.8
"2021-03-15T02:01:59+00:00",1615773719,"2021-03-15T02:01:59+0000",9,81,3.11,79.39,0,6.41,6.79,11.48,10,84,1013.8
"2021-03-15T02:02:59+00:00",1615773779,"2021-03-15T02:02:59+0000",9,81,4,77.19,0.74,7.13,7.25,11.48,10,84,1013.8
"2021-03-15T02:03:59+00:00",1615773839,"2021-03-15T02:03:59+0000",9,81,3.79,73.49,8.65,6.41,7.27,12.61,10,84,1013.8
"2021-03-15T02:04:59+00:00",1615773899,"2021-03-15T02:04:59+0000",9,81,3.34,80.34,12.46,6.41,6.41,10.35,10,83,1013.8
"2021-03-15T02:05:59+00:00",1615773959,"2021-03-15T02:05:59+0000",9,81,3.34,79.84,14.8,6.41,6.41,12.05,10,84,1013.8
"2021-03-15T02:06:59+00:00",1615774019,"2021-03-15T02:06:59+0000",9,80,3.13,77.89,2.79,6.41,6.41,11.49,10,83,1013.8
"2021-03-15T02:07:59+00:00",1615774079,"2021-03-15T02:07:59+0000",9,80,3.13,79.39,0,5.7,5.89,10.92,10,83,1013.9
"2021-03-15T02:08:59+00:00",1615774139,"2021-03-15T02:08:59+0000",9,80,2.86,81.19,1.73,7.84,7.84,13.75,10,83,1013.9
"2021-03-15T02:09:59+00:00",1615774199,"2021-03-15T02:09:59+0000",9,80,2.92,81.94,5.28,7.13,7.13,12.06,10,83,1013.9
"2021-03-15T02:10:59+00:00",1615774259,"2021-03-15T02:10:59+0000",9,80,3.15,79.89,6.75,5.7,5.92,9.8,10,83,1013.9
"2021-03-15T02:11:59+00:00",1615774319,"2021-03-15T02:11:59+0000",9,80,3.15,79.39,4.69,6.41,7.78,12.06,10,83,1013.9
"2021-03-15T02:12:59+00:00",1615774379,"2021-03-15T02:12:59+0000",9,80,3.38,81.84,7.04,7.84,8.25,14.33,10,83,1013.9
"2021-03-15T02:13:59+00:00",1615774439,"2021-03-15T02:13:59+0000",9,80,3.6,79.29,5.28,7.13,7.13,11.49,10,83,1013.9
"2021-03-15T02:14:59+00:00",1615774499,"2021-03-15T02:14:59+0000",9,80,3.39,81.09,0,7.13,7.13,10.93,10,83,1013.8
"2021-03-15T02:15:59+00:00",1615774559,"2021-03-15T02:15:59+0000",9,80,3.61,77.79,11.87,5.7,6.87,12.07,10,83,1013.8
"2021-03-15T02:16:59+00:00",1615774619,"2021-03-15T02:16:59+0000",9,80,3.61,79.04,1.18,4.99,5.94,10.37,10,83,1013.8
"2021-03-15T02:17:59+00:00",1615774679,"2021-03-15T02:17:59+0000",9,80,2.95,81.19,0,6.41,6.89,10.94,10,83,1013.9
"2021-03-15T02:18:59+00:00",1615774739,"2021-03-15T02:18:59+0000",9,80,3.18,81.14,0.74,7.13,7.35,12.07,10,83,1013.9
"2021-03-15T02:19:59+00:00",1615774799,"2021-03-15T02:19:59+0000",9,80,3.18,79.89,0.01,6.41,6.89,10.94,10,83,1013.8
"2021-03-15T02:20:59+00:00",1615774859,"2021-03-15T02:20:59+0000",9,80,3.33,78.84,0,6.41,6.42,11.5,10,83,1013.9
"2021-03-15T02:21:59+00:00",1615774919,"2021-03-15T02:21:59+0000",9,80,3.41,79.59,0,7.13,8.3,12.64,10,83,1013.9
"2021-03-15T02:22:59+00:00",1615774979,"2021-03-15T02:22:59+0000",9,80,3.34,80.84,0,7.13,7.13,10.37,10,83,1013.8
"2021-03-15T02:23:59+00:00",1615775039,"2021-03-15T02:23:59+0000",9,80,3.63,77.79,8.5,7.13,7.37,13.21,10,83,1013.9
"2021-03-15T02:24:59+00:00",1615775099,"2021-03-15T02:24:59+0000",9,80,3.63,80.29,10.11,6.41,6.9,11.51,10,83,1013.9
"2021-03-15T02:25:59+00:00",1615775159,"2021-03-15T02:25:59+0000",9,80,3.41,78.34,1.47,7.13,7.37,12.64,10,83,1013.9
"2021-03-15T02:26:59+00:00",1615775219,"2021-03-15T02:26:59+0000",9,80,3.34,79.34,0,7.13,8.3,14.35,10,83,1013.9
"2021-03-15T02:27:59+00:00",1615775279,"2021-03-15T02:27:59+0000",9,80,2.97,79.19,0,6.41,6.9,13.21,10,83,1013.9
"2021-03-15T02:28:59+00:00",1615775339,"2021-03-15T02:28:59+0000",9,80,2.97,79.69,8.06,6.41,6.9,11.51,10,83,1013.9
"2021-03-15T02:29:59+00:00",1615775399,"2021-03-15T02:29:59+0000",9,80,4.07,77.44,0,7.84,9.23,16.05,10,83,1014
"2021-03-15T02:30:59+00:00",1615775459,"2021-03-15T02:30:59+0000",9,80,3.63,78.29,6.31,5.7,5.97,10.94,10,84,1014
"2021-03-15T02:31:59+00:00",1615775519,"2021-03-15T02:31:59+0000",9,80,3.63,78.04,0,5.7,6.9,12.64,10,83,1014
"2021-03-15T02:32:59+00:00",1615775579,"2021-03-15T02:32:59+0000",9,80,3.19,78.64,5.87,7.13,7.13,10.94,10,83,1013.9
"2021-03-15T02:33:59+00:00",1615775639,"2021-03-15T02:33:59+0000",9,80,3.41,79.34,1.32,6.41,6.9,12.08,10,83,1014
"2021-03-15T02:34:59+00:00",1615775699,"2021-03-15T02:34:59+0000",9,80,3.2,78.89,0,7.13,7.13,11.51,10,83,1013.9
"2021-03-15T02:35:59+00:00",1615775759,"2021-03-15T02:35:59+0000",9,80,3.63,74.54,7.62,7.13,7.37,12.64,10,83,1013.9
"2021-03-15T02:36:59+00:00",1615775819,"2021-03-15T02:36:59+0000",9,80,3.19,79.39,0,6.41,6.44,10.94,10,83,1014
"2021-03-15T02:37:59+00:00",1615775879,"2021-03-15T02:37:59+0000",9,80,3.19,79.14,20.66,7.13,7.83,13.78,10,83,1014
"2021-03-15T02:38:59+00:00",1615775939,"2021-03-15T02:38:59+0000",9,80,3.63,79.54,5.72,7.13,7.37,12.64,10,83,1013.9
"2021-03-15T02:39:59+00:00",1615775999,"2021-03-15T02:39:59+0000",9,80,3.85,76.99,0,6.41,6.9,12.64,9,83,1014
"2021-03-15T02:40:59+00:00",1615776059,"2021-03-15T02:40:59+0000",9,80,3.19,80.89,3.82,5.7,6.44,10.94,9,83,1013.9
"2021-03-15T02:41:59+00:00",1615776119,"2021-03-15T02:41:59+0000",9,80,3.86,76.24,0,7.13,7.13,12.08,10,83,1013.9
"2021-03-15T02:42:59+00:00",1615776179,"2021-03-15T02:42:59+0000",9,80,3.42,76.59,6.89,6.41,6.92,13.79,10,83,1014
"2021-03-15T02:43:59+00:00",1615776239,"2021-03-15T02:43:59+0000",9,80,3.42,77.09,7.62,6.41,6.41,10.37,10,83,1014
"2021-03-15T02:44:59+00:00",1615776299,"2021-03-15T02:44:59+0000",9,80,3.2,79.14,10.85,5.7,6.45,10.37,10,83,1013.9
"2021-03-15T02:45:59+00:00",1615776359,"2021-03-15T02:45:59+0000",9,80,3.2,78.39,1.76,6.41,6.92,11.51,10,83,1013.9
"2021-03-15T02:46:59+00:00",1615776419,"2021-03-15T02:46:59+0000",9,80,3.42,76.34,2.35,7.13,7.13,12.08,10,83,1013.9
"2021-03-15T02:47:59+00:00",1615776479,"2021-03-15T02:47:59+0000",9,80,3.64,74.79,1.91,5.7,5.99,10.37,10,83,1014
"2021-03-15T02:48:59+00:00",1615776539,"2021-03-15T02:48:59+0000",9,80,3.2,79.14,0,7.13,7.38,12.65,10,83,1013.9
"2021-03-15T02:49:59+00:00",1615776599,"2021-03-15T02:49:59+0000",9,80,3.64,80.04,0,7.13,7.38,12.08,10,83,1014
"2021-03-15T02:50:59+00:00",1615776659,"2021-03-15T02:50:59+0000",9,80,3.2,79.89,0,5.7,6.92,11.51,10,83,1014
"2021-03-15T02:51:59+00:00",1615776719,"2021-03-15T02:51:59+0000",9,80,3.42,80.59,4.99,6.41,6.45,10.94,10,83,1014
"2021-03-15T02:52:59+00:00",1615776779,"2021-03-15T02:52:59+0000",9,80,3.87,77.49,7.92,6.41,6.93,13.22,10,83,1014
"2021-03-15T02:53:59+00:00",1615776839,"2021-03-15T02:53:59+0000",9,80,3.65,77.79,9.24,6.41,6.41,11.52,10,83,1014
"2021-03-15T02:55:48+00:00",1615776948,"2021-03-15T02:55:48+0000",9,80,3.43,76.59,2.79,5.7,6,11.52,10,83,1013.9
"2021-03-15T02:56:48+00:00",1615777008,"2021-03-15T02:56:48+0000",9,80,3.44,80.34,3.96,5.7,6.48,10.95,10,82,1013.9
